ClsNmCtnEncod,ParamDfRtn,MtdModFINAL,RtnTypByte[],MtdModPUBLIC,ClsEscapInvkd,MtdSanitiInvkd,ParamTypCtnStringbuilder,ClsNmEndsEncoder,MtdNmStrtSet,ClsSTATIC,MtdNmCtnEscapeNotUnescape,MtdNmCtnUnescape,MtdNmCtnStrip,MtdNmStrtPut,MethodEncodInvkd,MtdNmCtnVerif,MtdNmStrtGet,MtdNmCtnEncodNotEncoding,ParamTypEqRtnTyp,ImplicitMtd,ClsNmCtnPage,ClsFINAL,ClsEncodInvkd,RtnTypCharSequence,MethodEscapInvkd,MethodMatchInvkd,MethodRegexInvkd,ParamTypCtnChar[],RtnTypStr,MtdNmCtnReplac,ClsNmCtnValid,MethodStripInvkd,MtdConstructor,ClsNmCtnEscap,ParamTypCtnStr,ParamTypCtnCharsequence,MtdNmStrtHas,ParamTypCtnByte[],MtdNmCtnRegex,ClsRegexInvkd,MtdReplacInvkd,MtdCtnParams,ClsNmCtnSaniti,ClsSanitiInvkd,MtdModSTATIC,MtdNmCtnSaniti,ClsPUBLIC
-0.00015551235094763902,0.0,0.0,0.0,0.0,0.0,-0.001329185237252962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014105738082803429,-0.0002564137617995819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013719744677134242,0.0,-0.0002598343385172556,0.0,0.0,0.0,-0.0004656663897353337,0.0,0.0,0.0,0.0,0.0,0.0,-0.001132999463180587,0.0,0.0,-0.00022554837813339875,-0.0013922918044394746,0.0
-0.0001812608431946862,0.0,0.0,0.0,-0.0002738936604100577,0.0,-0.0012287771529685364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001309664243513474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013272174722537915,0.0,-0.0004966748076465229,0.0,0.0,0.0,-0.000525987615557206,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011121196343351228,0.0,0.0,-0.0001408990667370203,-0.0014035055033835815,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0015510594926902794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012896861303066088,-0.00021208949222938504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013316638063009,0.0,-0.0003865130228532567,0.0,0.0,0.0,-0.0005556061061858409,0.0,0.0,-0.0001007196058025843,0.0,0.0,0.0,-0.0009696202071450973,0.0,0.0,-0.00016657563162720073,-0.0014364665048588463,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0019218824865538252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020805113883717685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021133564514827594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001884249673591647,0.0
-0.00020734809943988996,0.0,0.0,0.0,0.0,0.0,-0.0014879374728204305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018696586927758024,-0.0004152496970566192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008346766618268862,0.0,-0.000552148657064827,0.0,0.0,0.0,-0.0007895351248598547,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015708514594291558,0.0,0.0,-0.00011079302833049293,-0.0018311544300498154,0.0
-0.00013326713814728838,0.0,0.0,0.0,0.0,0.0,-0.0013424673056666094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013231649255688938,-0.00013507405334709844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014157742489452872,0.0,-0.0005342213801898424,0.0,0.0,0.0,-0.0006687015311969885,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009586890292875681,0.0,0.0,0.0,-0.00142950471967011,-5.9135667980313514e-05
0.0,-0.00029104431701417084,0.0,0.0,0.0,0.0,-0.0012746954490765756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00536775778169476,-0.0017958589901467736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005573727230400515,-0.007300114311280076,0.0,-0.0008686503993420391,0.0,0.0,0.0,-0.002047234914421191,0.014056241850763197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025535129647475583,0.0
-9.496510703066391e-05,0.0,0.0,0.0,0.0,0.0,-0.001549317684936928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001700287003187242,-0.0002092762730598035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001674024046373738,0.0,-0.00024358961883912903,0.0,0.0,0.0,-0.000619547263798421,0.0,0.0,0.0,0.0,0.0,-4.1622000776042264e-05,0.0,0.0,0.0,-0.0001437943283640257,-0.0017235766736340063,0.0
0.0,-0.0001128348566885335,0.0,0.0,0.0,0.0,-0.0015097979902070756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001412322010911543,-0.0002077712384620259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012323701882190577,0.0,-0.0004105868308184498,0.0,0.0,0.0,-0.0005268028657165231,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010418234620325356,0.0,0.0,-0.0001564307825597169,-0.0013892597743845392,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0013883644383464234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013858820565837353,-0.0002702161691679753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013134972661602792,0.0,-0.0003782180125846502,0.0,0.0,0.0,-0.0005735512189707887,-0.00013746622440178984,0.0,0.0,0.0,0.0,0.0,-0.0009206984688786245,0.0,0.0,-0.00018206467516792616,-0.0014500414697378083,0.0
