Feature,SHAP Value
SoPfxRead,0.045339897378171894
SoPfxTyp,0.026205996464355424
SRMDfRet,0.025336238319017476
ClsNmCtnGeneral,0.011831938101390334
SoSRMInvkRemove,0.007261202897184814
SiPfxTyp,0.006028990465781335
SiSRMInvkAdd,0.00500267134624556
GeneralParamNR,0.00432187956695506
FileParamNR,0.003279286190246214
MtdNm,0.0029778585531241297
SiSRMInvkFatal,0.0029056689160488758
SiSRMInvkWrite,0.0028698696888288244
DbRtnNR,0.0018650059884086426
ClsNmCtnXml,0.0014555400536389665
MixedPfxTyp,0.0012477176748090096
GeneralRtnNR,0.0009154893981932061
DbParamNR,0.00041758161380087144
PrimitiveParam,0.00020752278482520647
ClsNmCtnDb,0.00015988613432769971
SiPfxSet,8.383856852864358e-05
SiPfxAdd,3.813954732524022e-05
MixedSRMInvkCopy,0.0
SoSRMInvkElement,0.0
SiPfxPrint,0.0
SiPfxSave,0.0
SiSRMInvkRun,0.0
SiSRMInvkUpdate,0.0
MixedPfxMove,0.0
MixedPfxDo,0.0
MixedPfxCopy,0.0
SoSRMInvkFind,0.0
SiPfxRun,0.0
SiPfxUpdate,0.0
SoSRMInvkParse,0.0
SiPfxEval,0.0
SoSRMInvkPull,0.0
SoSRMInvkAs,0.0
SoSRMInvkPeek,0.0
SoSRMInvkList,0.0
SoPfxRemove,0.0
SoPfxFind,0.0
tag,0.0
SRMDfParam,0.0
ConcreteMtd,0.0
WebRtnNR,0.0
LogParamNR,0.0
LogRtnNR,0.0
LogNR,0.0
DbNR,0.0
SiSRMInvkConfig,0.0
SoSRMInvkPoll,0.0
SoSRMInvkRetrieve,0.0
SiSRMInvkSave,0.0
MixedSRMInvkMove,0.0
MixedSRMInvkDo,0.0
SiSRMInvkPrint,0.0
SiSRMInvkExec,0.0
WebNR,0.0
SiSRMInvkFine,0.0
SiSRMInvkWarn,0.0
SiSRMInvkSevere,0.0
GeneralNR,0.0
SiSRMInvkDebug,0.0
FileNR,0.0
SiSRMInvkLog,0.0
SiSRMInvkTrace,0.0
SiSRMInvkOffer,0.0
SiSRMInvkError,0.0
SiSRMInvkInfo,0.0
SiSRMInvkInsert,0.0
SiSRMInvkPush,0.0
SiSRMInvkFormat,0.0
SiSRMInvkEval,0.0
GuiNR,0.0
GuiRtnNR,0.0
ParamDfSRM,0.0
XmlNR,0.0
XmlParamNR,0.0
GuiParamNR,0.0
XmlRtnNR,0.0
SoPfxParse,-1.77343427536919e-07
SiPfxExec,-4.327504327522602e-07
SiPfxLog,-7.202524503549523e-07
WebParamNR,-2.273288015523095e-05
ParamTypCtnByte[],-0.0001122081529703195
SiPfxWrite,-0.0001389022474342569
SiSRMInvkSet,-0.0004163058468974884
SiSRMInvkSend,-0.0008328522634038146
ParamTypCtnStr,-0.0019865743346728915
FileRtnNR,-0.0020784082103445997
SiPfxSend,-0.0024701314335190266
ClsNmCtnLog,-0.0027713209167832924
ClsNmCtnGui,-0.0030755658263285773
ParamTypCtnChar[],-0.0034768384020232093
ParamTypCtnStr[],-0.0035782068195792313
SoPfxGet,-0.006608636018597729
SoSRMInvkRead,-0.00728104931971648
IsConcreteCls,-0.008918105206356438
IsInterface,-0.009392818807502416
IsAbstractCls,-0.018081187909814417
ClsNmCtnFile,-0.03465761690993106
SoSRMInvkGet,-0.048011369713076235
ClsNmCtnWeb,-0.06210112245838146
ParamDfThis,-0.07569918761855854
SRMDfThis,-0.07794722615162228
