Feature,SHAP Value
ClsNmCtnWeb,0.3081593690565659
SoPfxTyp,0.188773559973346
SoPfxRead,0.12830044302213892
ClsNmCtnDb,0.039409677700982734
SRMDfThis,0.03002902310597904
ParamTypCtnStr,0.010554272523764275
SoSRMInvkGet,0.007159424113119622
SiPfxTyp,0.006617043030327126
ClsNmCtnGeneral,0.006156225469028054
ParamDfThis,0.005432286132494961
SoSRMInvkList,0.0025135933806120364
MixedPfxTyp,0.002340477538306157
SRMDfRet,0.0019863617436813655
SoPfxGet,0.001454519297391571
SoPfxParse,0.0012693471672604387
SiPfxSend,0.001147304692563883
DbRtnNR,0.0008636399914827425
SiPfxAdd,0.0003002820538355669
MixedPfxCopy,0.0002750290344641082
GeneralRtnNR,0.0002269880980873551
SiPfxUpdate,0.00021165606387271024
SiPfxLog,0.00020794244670294115
SiSRMInvkOffer,0.0001865234333595714
SiSRMInvkExec,0.00012509083420977896
SiPfxExec,5.0542317087030886e-05
SiSRMInvkSet,2.4055575600923085e-07
MixedSRMInvkMove,0.0
SiSRMInvkSave,0.0
MixedSRMInvkCopy,0.0
SoPfxRemove,0.0
MixedPfxDo,0.0
SoPfxFind,0.0
MixedPfxMove,0.0
SoSRMInvkRemove,0.0
SoSRMInvkFind,0.0
SiPfxEval,0.0
SiPfxPrint,0.0
SoSRMInvkParse,0.0
SoSRMInvkPoll,0.0
SiPfxRun,0.0
SiPfxSave,0.0
tag,0.0
GuiNR,0.0
ConcreteMtd,0.0
SRMDfParam,0.0
ParamTypCtnStr[],0.0
XmlRtnNR,0.0
SiSRMInvkUpdate,0.0
SiSRMInvkAdd,0.0
SoSRMInvkRetrieve,0.0
SoSRMInvkElement,0.0
SoSRMInvkPull,0.0
SoSRMInvkAs,0.0
SoSRMInvkPeek,0.0
MixedSRMInvkDo,0.0
SiSRMInvkInsert,0.0
SiSRMInvkPush,0.0
DbParamNR,0.0
DbNR,0.0
WebRtnNR,0.0
SiSRMInvkDebug,0.0
FileNR,0.0
SiSRMInvkError,0.0
SiSRMInvkFatal,0.0
SiSRMInvkLog,0.0
SiSRMInvkTrace,0.0
SiSRMInvkWarn,0.0
SiSRMInvkSevere,0.0
SiSRMInvkInfo,0.0
SiSRMInvkFine,0.0
GeneralNR,0.0
SiSRMInvkConfig,0.0
SiSRMInvkEval,0.0
LogNR,0.0
LogRtnNR,0.0
WebNR,0.0
GuiRtnNR,0.0
ParamDfSRM,0.0
XmlNR,0.0
XmlParamNR,0.0
SiPfxSet,-2.666343571350316e-07
ParamTypCtnChar[],-7.202524503549523e-07
ParamTypCtnByte[],-6.098501582688098e-06
GuiParamNR,-2.7799700061365007e-05
LogParamNR,-7.478065433839942e-05
SiPfxWrite,-0.0004006543606789592
SiSRMInvkSend,-0.0006258469850433449
ClsNmCtnGui,-0.0007412125876451528
SiSRMInvkFormat,-0.0008602410260364138
ClsNmCtnXml,-0.0009110987399828865
WebParamNR,-0.001226660319972303
IsInterface,-0.001456801327453898
MtdNm,-0.001857153793105689
SiSRMInvkPrint,-0.0021697046007751256
FileRtnNR,-0.0031609574040369418
IsConcreteCls,-0.003176745155176179
SiSRMInvkWrite,-0.004305699910945045
GeneralParamNR,-0.005382139237884304
SoSRMInvkRead,-0.005471759124274514
SiSRMInvkRun,-0.006095508926024083
IsAbstractCls,-0.00733029302840172
ClsNmCtnLog,-0.008108267829506514
ClsNmCtnFile,-0.022230268119289763
PrimitiveParam,-0.022814995406582765
FileParamNR,-0.03232231773138331
