Feature,SHAP Value
MtdNm,0.007934768426142224
IsConcreteCls,0.002072690995035921
SiPfxTyp,0.0020541366464484957
ParamTypCtnByte[],0.0010162803845721706
DbRtnNR,0.0007865710952563972
SiPfxAdd,0.000676233146051055
SiPfxSet,0.0006605132143178184
ClsNmCtnXml,0.0004983887543943818
GeneralRtnNR,0.0003892072223674464
FileParamNR,0.0003747318946499406
SiSRMInvkLog,0.00020182233134948338
SiPfxUpdate,0.00019152725837346014
SiPfxLog,6.458655216920391e-05
SiPfxRun,0.0
SiPfxEval,0.0
SiPfxPrint,0.0
SiPfxSave,0.0
MixedSRMInvkMove,0.0
MixedSRMInvkDo,0.0
SiSRMInvkSet,0.0
SiSRMInvkAdd,0.0
SoSRMInvkRetrieve,0.0
SoSRMInvkPoll,0.0
SoSRMInvkPeek,0.0
SoSRMInvkList,0.0
SiSRMInvkSave,0.0
SiSRMInvkUpdate,0.0
SoSRMInvkElement,0.0
MixedSRMInvkCopy,0.0
SiSRMInvkExec,0.0
SiSRMInvkError,0.0
SiSRMInvkWarn,0.0
SiSRMInvkTrace,0.0
SoSRMInvkRemove,0.0
SoSRMInvkFind,0.0
SoSRMInvkPull,0.0
SoSRMInvkAs,0.0
SoPfxRemove,0.0
SoPfxFind,0.0
MixedPfxMove,0.0
MixedPfxDo,0.0
SRMDfParam,0.0
GuiRtnNR,0.0
ConcreteMtd,0.0
tag,0.0
ParamDfSRM,0.0
XmlRtnNR,0.0
XmlParamNR,0.0
XmlNR,0.0
LogRtnNR,0.0
WebNR,0.0
GuiNR,0.0
SiSRMInvkInfo,0.0
SiSRMInvkInsert,0.0
SiSRMInvkPush,0.0
SiSRMInvkPrint,0.0
SiSRMInvkEval,0.0
WebRtnNR,0.0
DbNR,0.0
SiSRMInvkConfig,0.0
SiSRMInvkDebug,0.0
FileNR,0.0
GeneralNR,0.0
LogParamNR,0.0
LogNR,0.0
SiSRMInvkSevere,0.0
SiSRMInvkFine,0.0
SiSRMInvkFatal,0.0
SiSRMInvkOffer,0.0
SiPfxExec,-6.599668791705537e-07
SoPfxParse,-2.1616931489554236e-06
ParamTypCtnChar[],-1.264583596582991e-05
SiSRMInvkSend,-1.7199906265055048e-05
SiPfxWrite,-0.00013245849324254946
ParamTypCtnStr[],-0.00019578651501905506
SiSRMInvkRun,-0.00020516299805757934
IsInterface,-0.00036677297716825735
MixedPfxCopy,-0.0004920793348677233
ParamTypCtnStr,-0.0007831206863408158
WebParamNR,-0.0008333320850621925
ParamDfThis,-0.0008491450557990355
GeneralParamNR,-0.001766810382540781
MixedPfxTyp,-0.0018733717478436173
SiPfxSend,-0.0021138767780738647
SRMDfThis,-0.0022481112288800127
SoSRMInvkParse,-0.0025155075535373203
SoPfxGet,-0.0025620591634100817
SiSRMInvkWrite,-0.0026844797261365762
GuiParamNR,-0.0029419208873793356
SoSRMInvkRead,-0.0032456312404409403
ClsNmCtnLog,-0.0036511101588558807
IsAbstractCls,-0.003993503798115552
FileRtnNR,-0.0043154650137061
SiSRMInvkFormat,-0.004841752171007841
SoPfxRead,-0.005268761393932373
ClsNmCtnGeneral,-0.006334046593252648
ClsNmCtnGui,-0.007037947680018843
SoSRMInvkGet,-0.007895172851872516
DbParamNR,-0.00913060915710016
PrimitiveParam,-0.013875558941939287
SoPfxTyp,-0.014266143327606945
ClsNmCtnFile,-0.015706991234576
ClsNmCtnWeb,-0.017770999667678263
ClsNmCtnDb,-0.02022706114930784
SRMDfRet,-0.0769216100233988
