Feature,SHAP Value
ClsNmCtnDb,0.057753771337723185
SoSRMInvkGet,0.05545325224397378
ParamTypCtnStr,0.03258339693303619
DbParamNR,0.023316442169990233
SRMDfRet,0.02262098484147563
GuiParamNR,0.022203443813462995
SiSRMInvkWrite,0.01415687778669611
SRMDfThis,0.009452026537496633
ClsNmCtnGeneral,0.007155321414915653
SiSRMInvkAdd,0.006364544846099815
ParamTypCtnChar[],0.0035663303996388354
MixedPfxCopy,0.0034107144680554646
ClsNmCtnLog,0.002678951011319902
FileParamNR,0.002139547717328341
MixedPfxTyp,0.001425146836982815
SoPfxRead,0.001054736018296594
ClsNmCtnXml,0.0009985726530790072
SiSRMInvkFormat,0.0009555770262250941
DbRtnNR,0.0008100541543178408
SiPfxAdd,0.0007465570128392107
SoPfxParse,0.0004975351603183492
SiPfxUpdate,0.00044858536002806426
SiSRMInvkRun,0.000126657256218677
MixedSRMInvkCopy,0.0
MixedPfxDo,0.0
SiSRMInvkSave,0.0
SoSRMInvkElement,0.0
SoPfxFind,0.0
MixedPfxMove,0.0
SoPfxGet,0.0
SoPfxRemove,0.0
SiPfxExec,0.0
SiPfxRun,0.0
SoSRMInvkParse,0.0
SoSRMInvkRemove,0.0
SoSRMInvkPeek,0.0
SoSRMInvkAs,0.0
SoSRMInvkList,0.0
SoSRMInvkFind,0.0
SiPfxEval,0.0
SiPfxSave,0.0
ConcreteMtd,0.0
SRMDfParam,0.0
tag,0.0
ParamDfSRM,0.0
XmlRtnNR,0.0
GuiRtnNR,0.0
WebRtnNR,0.0
LogRtnNR,0.0
GeneralNR,0.0
SoSRMInvkRetrieve,0.0
MixedSRMInvkDo,0.0
SoSRMInvkPoll,0.0
MixedSRMInvkMove,0.0
SoSRMInvkPull,0.0
SiSRMInvkPush,0.0
SiSRMInvkExec,0.0
DbNR,0.0
SiSRMInvkFine,0.0
GeneralRtnNR,0.0
SiSRMInvkDebug,0.0
FileNR,0.0
SiSRMInvkEval,0.0
SiSRMInvkPrint,0.0
SiSRMInvkLog,0.0
SiSRMInvkTrace,0.0
SiSRMInvkFatal,0.0
SiSRMInvkError,0.0
SiSRMInvkInfo,0.0
SiSRMInvkSevere,0.0
SiSRMInvkWarn,0.0
SiSRMInvkInsert,0.0
SiSRMInvkOffer,0.0
GuiNR,0.0
LogNR,0.0
WebNR,0.0
XmlNR,0.0
SiPfxLog,-1.1530028831072126e-06
LogParamNR,-8.306569660776475e-06
IsAbstractCls,-0.00024116525140030834
IsInterface,-0.000447617055842571
IsConcreteCls,-0.0005224845698665603
WebParamNR,-0.0012474772440170395
SiPfxSend,-0.0012504393602505992
ParamTypCtnStr[],-0.0015275939146280892
SiPfxSet,-0.0017242920679981164
SiSRMInvkConfig,-0.0017752090242092143
SiSRMInvkSet,-0.002139470989485276
SiSRMInvkSend,-0.00213985576758368
SiPfxWrite,-0.002360958091502687
SiSRMInvkUpdate,-0.0024323158960865496
SoSRMInvkRead,-0.002485759935218032
FileRtnNR,-0.0024949544880340443
ClsNmCtnGui,-0.0025508402183721628
SiPfxPrint,-0.007497721599433061
PrimitiveParam,-0.007904823160613902
XmlParamNR,-0.010317492263542949
ParamTypCtnByte[],-0.011258816641302134
MtdNm,-0.020853934091907566
ClsNmCtnFile,-0.023782258902021288
ClsNmCtnWeb,-0.03155225806849496
GeneralParamNR,-0.03716667895753846
SoPfxTyp,-0.04202779050104291
ParamDfThis,-0.0598203903529796
SiPfxTyp,-0.0696787570159326
