Feature,SHAP Value
ParamTypCtnStr,0.060562411791924065
SiPfxTyp,0.034696913262341283
ClsNmCtnDb,0.028067945431192752
SRMDfRet,0.01907123670118367
PrimitiveParam,0.013804082096374109
IsAbstractCls,0.01189857989191851
ClsNmCtnGeneral,0.009330884728647383
IsConcreteCls,0.00868976579517073
SoSRMInvkPull,0.005644665120352811
ClsNmCtnLog,0.005631595201481635
SiSRMInvkPrint,0.0027098717044139325
SiPfxLog,0.0025856577496451913
SiPfxAdd,0.0017231758723440516
SiPfxSet,0.0016879442627507953
SiPfxUpdate,0.0016651044030002449
MixedPfxCopy,0.0016338096663145382
SiPfxSend,0.0014939454971582503
SRMDfThis,0.001050313743904109
SiSRMInvkFatal,0.0010392034807986186
DbRtnNR,0.0007679419109158855
ClsNmCtnXml,0.0007485630662814255
SoSRMInvkParse,0.0007479390361334534
SiSRMInvkEval,0.0006236450351939926
ParamTypCtnStr[],0.0006022076257707343
SiPfxExec,0.00045388362425224926
SoPfxParse,0.000217813213534198
SiSRMInvkWrite,4.781351197225697e-05
SiSRMInvkAdd,3.9478063883467e-05
MixedSRMInvkCopy,7.202524503549523e-07
SoPfxFind,0.0
SoPfxRemove,0.0
MixedPfxMove,0.0
MixedPfxDo,0.0
SoSRMInvkElement,0.0
SoSRMInvkAs,0.0
MixedSRMInvkDo,0.0
SiPfxPrint,0.0
SoSRMInvkRemove,0.0
SiPfxSave,0.0
SiPfxEval,0.0
SiPfxRun,0.0
tag,0.0
ConcreteMtd,0.0
GuiRtnNR,0.0
SRMDfParam,0.0
XmlRtnNR,0.0
GuiNR,0.0
DbNR,0.0
MixedSRMInvkMove,0.0
SoSRMInvkPeek,0.0
SoSRMInvkList,0.0
SoSRMInvkPoll,0.0
SoSRMInvkRetrieve,0.0
SoSRMInvkFind,0.0
SiSRMInvkRun,0.0
SiSRMInvkUpdate,0.0
SiSRMInvkSave,0.0
WebRtnNR,0.0
SiSRMInvkDebug,0.0
GeneralNR,0.0
SiSRMInvkLog,0.0
SiSRMInvkInsert,0.0
SiSRMInvkPush,0.0
SiSRMInvkFormat,0.0
SiSRMInvkExec,0.0
SiSRMInvkTrace,0.0
SiSRMInvkOffer,0.0
SiSRMInvkError,0.0
SiSRMInvkInfo,0.0
SiSRMInvkSevere,0.0
SiSRMInvkWarn,0.0
SiSRMInvkFine,0.0
SiSRMInvkConfig,0.0
LogNR,0.0
LogParamNR,0.0
LogRtnNR,0.0
FileNR,0.0
GeneralRtnNR,0.0
ParamDfSRM,0.0
XmlParamNR,0.0
WebNR,0.0
XmlNR,0.0
SiPfxWrite,-0.00021814535536534424
IsInterface,-0.00041694603771192523
SoPfxGet,-0.0005100846843836826
ParamTypCtnByte[],-0.0005501947705512152
SoSRMInvkGet,-0.0005607655367592642
MixedPfxTyp,-0.001175137493174827
SiSRMInvkSend,-0.0012481974964673875
SiSRMInvkSet,-0.0013036487999218745
ParamTypCtnChar[],-0.002247047437154398
FileRtnNR,-0.002494954488034065
GuiParamNR,-0.002984764330507081
MtdNm,-0.003111211165350552
ClsNmCtnGui,-0.003832404918531783
ParamDfThis,-0.004877034561819146
DbParamNR,-0.005459708432035006
SoSRMInvkRead,-0.005820682943670434
SoPfxRead,-0.006015002690138958
ClsNmCtnFile,-0.015363837198191531
GeneralParamNR,-0.03298692661133164
ClsNmCtnWeb,-0.04734742384985708
FileParamNR,-0.08142444421690588
SoPfxTyp,-0.09578664209718117
WebParamNR,-0.12112128378889016
