Feature,SHAP Value
SRMDfRet,0.016379664999648928
SoPfxTyp,0.014976441376889704
SiPfxTyp,0.007021604382671055
MtdNm,0.00655566207600923
GeneralParamNR,0.0046409178012335045
SoPfxRead,0.003233174253168007
SiSRMInvkPrint,0.0021159526003981816
SiSRMInvkExec,0.001785100434675245
SiPfxSet,0.001248497027938538
MixedPfxCopy,0.0012484379272593646
IsConcreteCls,0.0012437889243043614
SiPfxSend,0.0010022361593889188
ParamTypCtnChar[],0.0009436074033453978
SiSRMInvkConfig,0.0006112271102945224
ClsNmCtnXml,0.00035338465838089667
ClsNmCtnGeneral,0.0001994112125200745
ParamTypCtnStr[],0.00017929534439358255
SiPfxAdd,0.00010301750301580648
SiPfxUpdate,6.405401281954493e-05
SiPfxWrite,5.761272520986857e-07
GuiParamNR,2.4036138354839587e-07
MixedSRMInvkMove,0.0
MixedSRMInvkDo,0.0
MixedPfxMove,0.0
SoSRMInvkList,0.0
SiSRMInvkRun,0.0
SiSRMInvkSave,0.0
SiSRMInvkSet,0.0
MixedPfxDo,0.0
SoPfxFind,0.0
SiPfxSave,0.0
SiPfxRun,0.0
SiPfxExec,0.0
SiPfxPrint,0.0
SiPfxEval,0.0
SoSRMInvkRemove,0.0
SoSRMInvkFind,0.0
SoSRMInvkParse,0.0
SoSRMInvkPoll,0.0
SoSRMInvkPeek,0.0
SoPfxRemove,0.0
SRMDfParam,0.0
GuiNR,0.0
tag,0.0
ParamDfSRM,0.0
WebNR,0.0
DbNR,0.0
WebRtnNR,0.0
SiSRMInvkAdd,0.0
MixedSRMInvkCopy,0.0
SoSRMInvkElement,0.0
SoSRMInvkPull,0.0
SoSRMInvkAs,0.0
SoSRMInvkRetrieve,0.0
SiSRMInvkEval,0.0
SiSRMInvkSend,0.0
SiSRMInvkPush,0.0
SiSRMInvkFine,0.0
SiSRMInvkSevere,0.0
SiSRMInvkDebug,0.0
GeneralNR,0.0
FileNR,0.0
LogRtnNR,0.0
LogParamNR,0.0
SiSRMInvkLog,0.0
SiSRMInvkOffer,0.0
SiSRMInvkFatal,0.0
SiSRMInvkError,0.0
SiSRMInvkInfo,0.0
SiSRMInvkTrace,0.0
SiSRMInvkWarn,0.0
SiSRMInvkInsert,0.0
SiSRMInvkFormat,0.0
LogNR,0.0
XmlNR,0.0
XmlRtnNR,0.0
XmlParamNR,0.0
GuiRtnNR,0.0
WebParamNR,0.0
MixedPfxTyp,-8.655897698675585e-07
SiPfxLog,-1.3739415851542897e-06
SoPfxParse,-2.1616931489623625e-06
ConcreteMtd,-0.000226263185962354
GeneralRtnNR,-0.0003018855970776821
FileParamNR,-0.0003573218233426101
SoPfxGet,-0.0006255333266752571
ParamTypCtnStr,-0.0008243753477963599
ClsNmCtnGui,-0.0012451352538059984
SiSRMInvkWrite,-0.0018835042166777671
IsAbstractCls,-0.0022381120401557915
ClsNmCtnLog,-0.002457766507866463
SoSRMInvkRead,-0.002494954488034072
FileRtnNR,-0.003327951187648677
IsInterface,-0.003709756373021407
SiSRMInvkUpdate,-0.004750856154973969
PrimitiveParam,-0.0049428914736658015
DbParamNR,-0.007952896978644495
DbRtnNR,-0.00915135809557189
ClsNmCtnDb,-0.009966686981258502
ParamTypCtnByte[],-0.011845888170209564
SRMDfThis,-0.01458836735698952
ClsNmCtnFile,-0.01971149382756335
ParamDfThis,-0.037308889518212734
SoSRMInvkGet,-0.06259212166166303
ClsNmCtnWeb,-0.08144959669809271
