Feature,SHAP Value
GeneralParamNR,0.036514239763451084
ParamDfThis,0.026392658126679753
WebParamNR,0.02187979583506055
SiSRMInvkWrite,0.01732313765553295
SRMDfThis,0.013192824376438005
ParamTypCtnStr,0.008301932723081785
SRMDfRet,0.005510883301583324
SiSRMInvkPush,0.004483748034273389
SiSRMInvkFatal,0.0034286369453463156
ClsNmCtnLog,0.002521996846863328
GuiParamNR,0.0023489150947053512
ParamTypCtnChar[],0.0018660340675770992
DbRtnNR,0.0015357153543183108
MixedPfxCopy,0.0014267891697997657
MixedPfxTyp,0.0011676903912045695
SiPfxWrite,0.0007233939970755533
SiPfxSet,0.0007030610846794801
ClsNmCtnXml,0.000689810155122185
PrimitiveParam,0.0006696152576895695
ClsNmCtnGeneral,0.0006250708566633012
SiSRMInvkOffer,0.000481822474302937
FileParamNR,0.00039650874043202153
SiSRMInvkDebug,0.00034061315049070326
SiPfxSend,0.00031876671580199564
SoSRMInvkRemove,0.0003042266443172882
SiPfxUpdate,0.00027342219115626676
ParamTypCtnByte[],0.00026047926882264566
SoPfxGet,0.00024147343630760015
GeneralRtnNR,0.00017851433860084642
SiPfxAdd,0.00012361962221444506
ClsNmCtnDb,7.309906126865516e-05
SoSRMInvkPull,1.8398279679789076e-07
MixedSRMInvkCopy,0.0
SiPfxExec,0.0
SiPfxEval,0.0
SiSRMInvkUpdate,0.0
MixedSRMInvkMove,0.0
SoPfxFind,0.0
SoPfxRemove,0.0
MixedPfxDo,0.0
MixedPfxMove,0.0
ParamDfSRM,0.0
ParamTypCtnStr[],0.0
GuiNR,0.0
XmlNR,0.0
XmlRtnNR,0.0
SRMDfParam,0.0
LogRtnNR,0.0
WebRtnNR,0.0
SiSRMInvkConfig,0.0
SoSRMInvkPeek,0.0
SoSRMInvkAs,0.0
SoSRMInvkRetrieve,0.0
SiSRMInvkAdd,0.0
SoSRMInvkElement,0.0
SiSRMInvkRun,0.0
SiSRMInvkSave,0.0
SiPfxSave,0.0
SiPfxRun,0.0
SoSRMInvkPoll,0.0
SoSRMInvkList,0.0
SoSRMInvkParse,0.0
SoSRMInvkFind,0.0
DbNR,0.0
LogNR,0.0
SiSRMInvkWarn,0.0
SiSRMInvkSevere,0.0
SiSRMInvkError,0.0
SiSRMInvkPrint,0.0
SiSRMInvkInsert,0.0
SiSRMInvkFormat,0.0
SiSRMInvkEval,0.0
SiSRMInvkLog,0.0
ConcreteMtd,0.0
tag,0.0
GeneralNR,0.0
SiSRMInvkInfo,0.0
SiSRMInvkFine,0.0
WebNR,0.0
XmlParamNR,0.0
GuiRtnNR,0.0
FileNR,0.0
SiPfxLog,-1.1770407405964356e-06
SoPfxParse,-2.1616931489623625e-06
MixedSRMInvkDo,-9.41725114554301e-05
SiSRMInvkExec,-0.0002143678864775754
IsAbstractCls,-0.0003977220266913467
ClsNmCtnGui,-0.0006705451461021944
LogParamNR,-0.000762080781953986
DbParamNR,-0.0014504918549736005
SiSRMInvkSet,-0.002269074838032424
SiSRMInvkSend,-0.0022886929076153684
SoSRMInvkRead,-0.0024760098741169806
IsInterface,-0.00249567474048442
SiSRMInvkTrace,-0.002764284395235978
MtdNm,-0.002848089601411856
FileRtnNR,-0.003744112598335358
IsConcreteCls,-0.0038160615516631517
SiPfxPrint,-0.0053590069048889966
SoSRMInvkGet,-0.010855632329113437
ClsNmCtnWeb,-0.019155048862152038
ClsNmCtnFile,-0.022574595815837768
SoPfxRead,-0.024814509736920884
SoPfxTyp,-0.058355220068939825
SiPfxTyp,-0.06418173349969553
