Feature,SHAP Value
SoPfxTyp,0.04692611594759909
ParamDfThis,0.02553246129416829
ParamTypCtnByte[],0.0129238129769613
SRMDfRet,0.012602625305005399
IsConcreteCls,0.008761445760493279
SiSRMInvkPush,0.005465075040648047
GeneralParamNR,0.003620126571787015
ClsNmCtnLog,0.0017865648282216606
ClsNmCtnXml,0.0014555400536389734
SiSRMInvkWrite,0.001377057218504332
GeneralRtnNR,0.0012135745954040857
SiPfxTyp,0.0008993750246394216
SoPfxRead,0.0006232976903260063
SoPfxParse,0.0005538066887712696
ClsNmCtnGeneral,0.0005467221651427098
SiPfxSet,0.00041411910519711936
DbParamNR,0.00019494595513609714
SiPfxSend,8.550772010299662e-05
SiPfxExec,6.409401937261527e-05
SiPfxAdd,6.35999349220262e-06
SiSRMInvkSend,2.403613835501306e-07
SiSRMInvkRun,0.0
MixedSRMInvkMove,0.0
SoSRMInvkList,0.0
SiPfxLog,0.0
SiSRMInvkUpdate,0.0
SoSRMInvkPull,0.0
MixedSRMInvkDo,0.0
MixedPfxMove,0.0
SoPfxFind,0.0
SiPfxRun,0.0
SiPfxPrint,0.0
SiPfxSave,0.0
SoSRMInvkParse,0.0
SoSRMInvkRemove,0.0
SiPfxEval,0.0
SoSRMInvkFind,0.0
SoSRMInvkPeek,0.0
SoSRMInvkPoll,0.0
SoPfxRemove,0.0
MixedPfxDo,0.0
tag,0.0
SRMDfParam,0.0
ConcreteMtd,0.0
XmlNR,0.0
GuiRtnNR,0.0
XmlParamNR,0.0
WebRtnNR,0.0
LogRtnNR,0.0
SiSRMInvkDebug,0.0
ParamDfSRM,0.0
SoSRMInvkAs,0.0
SoSRMInvkElement,0.0
SiSRMInvkAdd,0.0
MixedSRMInvkCopy,0.0
SiSRMInvkLog,0.0
SiSRMInvkPrint,0.0
DbNR,0.0
SiSRMInvkFine,0.0
SiSRMInvkWarn,0.0
GeneralNR,0.0
FileNR,0.0
WebNR,0.0
LogNR,0.0
SiSRMInvkExec,0.0
SiSRMInvkTrace,0.0
SiSRMInvkFatal,0.0
SiSRMInvkError,0.0
SiSRMInvkInfo,0.0
SiSRMInvkSevere,0.0
SiSRMInvkInsert,0.0
SiSRMInvkFormat,0.0
SiSRMInvkOffer,0.0
XmlRtnNR,0.0
GuiNR,0.0
GuiParamNR,0.0
SiPfxUpdate,-1.2023274058303723e-07
MixedPfxTyp,-4.327504327453213e-07
SiSRMInvkEval,-6.011637029151862e-07
SoSRMInvkRetrieve,-2.0259584255361007e-06
ParamTypCtnChar[],-4.153284830381299e-06
LogParamNR,-0.00014569795286463808
SiPfxWrite,-0.00018572660902570898
MixedPfxCopy,-0.00041698834626896497
PrimitiveParam,-0.0008469209288704538
IsAbstractCls,-0.0011138175749947077
SoPfxGet,-0.0012483753209446696
IsInterface,-0.0016225216563591494
ParamTypCtnStr,-0.0017452017094454694
FileRtnNR,-0.002078408210344603
SoSRMInvkRead,-0.002565322189325949
SiSRMInvkSave,-0.0030963143318294244
ClsNmCtnGui,-0.003330687691830883
SiSRMInvkSet,-0.003811394495136136
MtdNm,-0.0040161356507407014
ParamTypCtnStr[],-0.004740989490773114
SiSRMInvkConfig,-0.004764788494832469
FileParamNR,-0.009041071772941795
WebParamNR,-0.017377255369778452
ClsNmCtnFile,-0.019648386583325773
SRMDfThis,-0.021825633245964295
DbRtnNR,-0.042905852985158775
ClsNmCtnWeb,-0.0533101823549401
ClsNmCtnDb,-0.07070448306025086
SoSRMInvkGet,-0.07455509469233967
