Feature,SHAP Value
IsInterface,0.04582662576997773
SoPfxTyp,0.022738941620902217
ClsNmCtnWeb,0.021351530489401124
ClsNmCtnLog,0.011513861154752902
SiPfxTyp,0.00787994472695927
ClsNmCtnFile,0.006442821928287462
WebParamNR,0.005751091284841367
MtdNm,0.005376619608203145
GeneralParamNR,0.004075843254003271
IsAbstractCls,0.003898152799050994
SiPfxWrite,0.003270202838574779
FileRtnNR,0.0028090978124602484
FileParamNR,0.0025553492121405588
ClsNmCtnGui,0.002287431633800463
SiSRMInvkFormat,0.0019578317876920714
ClsNmCtnGeneral,0.0015029579376203694
SiPfxSend,0.0009935472716948168
MixedPfxCopy,0.0006663755761085743
SiPfxUpdate,0.0006368633107416144
IsConcreteCls,0.00023113418279914477
SoPfxParse,0.00018023507436270604
SiSRMInvkSave,2.4694384669926572e-05
SiSRMInvkWrite,2.0663897672884568e-05
SiSRMInvkFatal,3.308371542196792e-06
SoPfxGet,9.606138339085524e-07
SiSRMInvkUpdate,0.0
SiSRMInvkAdd,0.0
SoPfxRemove,0.0
MixedPfxMove,0.0
SoPfxFind,0.0
SiPfxExec,0.0
SiPfxRun,0.0
SiPfxSave,0.0
SoSRMInvkParse,0.0
SoSRMInvkFind,0.0
SoSRMInvkRemove,0.0
SoSRMInvkElement,0.0
SoSRMInvkPeek,0.0
SoSRMInvkList,0.0
SiPfxEval,0.0
SiPfxPrint,0.0
SRMDfParam,0.0
tag,0.0
WebRtnNR,0.0
DbParamNR,0.0
LogParamNR,0.0
LogRtnNR,0.0
LogNR,0.0
DbNR,0.0
SiSRMInvkConfig,0.0
FileNR,0.0
SoSRMInvkAs,0.0
SoSRMInvkRetrieve,0.0
MixedSRMInvkMove,0.0
MixedSRMInvkDo,0.0
SoSRMInvkPull,0.0
SiSRMInvkRun,0.0
WebNR,0.0
SiSRMInvkFine,0.0
SiSRMInvkWarn,0.0
SiSRMInvkSevere,0.0
GeneralNR,0.0
SiSRMInvkDebug,0.0
SiSRMInvkPrint,0.0
SiSRMInvkExec,0.0
SiSRMInvkTrace,0.0
SiSRMInvkOffer,0.0
SiSRMInvkError,0.0
SiSRMInvkInfo,0.0
SiSRMInvkPush,0.0
SiSRMInvkEval,0.0
SiSRMInvkInsert,0.0
SiSRMInvkSend,0.0
GuiRtnNR,0.0
ParamDfSRM,0.0
XmlNR,0.0
XmlParamNR,0.0
XmlRtnNR,0.0
GuiNR,0.0
SiSRMInvkLog,-1.030460188899962e-06
SiPfxLog,-0.0009406314163104904
SiPfxAdd,-0.001329859088367821
SRMDfThis,-0.0014283685512868332
ParamTypCtnByte[],-0.0014459677047842928
ClsNmCtnDb,-0.0015000026589398604
DbRtnNR,-0.002649572212756109
GeneralRtnNR,-0.002820946528723181
PrimitiveParam,-0.0033650931778590083
ClsNmCtnXml,-0.004368661621325293
MixedPfxDo,-0.0044754113403701196
SoSRMInvkGet,-0.004890669056811431
ParamDfThis,-0.007642133532915887
MixedPfxTyp,-0.008043678209713023
SRMDfRet,-0.008689899955066624
SiPfxSet,-0.009333362124412487
SoPfxRead,-0.009625551101019345
GuiParamNR,-0.010785764606096357
ConcreteMtd,-0.011384617749777087
MixedSRMInvkCopy,-0.021470856412024036
SiSRMInvkSet,-0.04188138932573594
ParamTypCtnStr[],-0.04327223677171814
SoSRMInvkRead,-0.047069924394996965
SoSRMInvkPoll,-0.05258900277847768
ParamTypCtnChar[],-0.05612003720192062
ParamTypCtnStr,-0.14771732457373557
