Feature,SHAP Value
SiSRMInvkWrite,0.10894017944167851
GeneralParamNR,0.06831443304085724
SRMDfRet,0.056301645673720827
SoPfxRead,0.0433969317362681
SiSRMInvkWarn,0.01924165045010147
SiSRMInvkSevere,0.017741555393202338
ClsNmCtnWeb,0.014661375594794593
SiPfxTyp,0.011450154893922745
SoSRMInvkParse,0.008819013877049961
MtdNm,0.008818987120387867
ParamTypCtnStr,0.008427177025011057
ClsNmCtnFile,0.008001542885310908
SoSRMInvkGet,0.007062288668001668
SiPfxWrite,0.006748595952716638
DbParamNR,0.004163471264490473
SiSRMInvkOffer,0.00341436156146345
SiSRMInvkSet,0.0031503977225450785
IsConcreteCls,0.0028526930900023145
SoSRMInvkRead,0.0021930784974167894
SRMDfParam,0.0020858685223697077
SoPfxGet,0.001676650468908969
FileRtnNR,0.0013594343491274558
SiPfxSend,0.0011348741468491519
MixedPfxCopy,0.0010444579690457728
SRMDfThis,0.0009953634205968065
IsInterface,0.000310611114396217
SiPfxUpdate,0.00017849629249008792
ClsNmCtnGui,9.103522713793666e-05
MixedSRMInvkCopy,0.0
SoPfxFind,0.0
MixedPfxDo,0.0
MixedPfxMove,0.0
SoPfxRemove,0.0
SoSRMInvkFind,0.0
SiPfxEval,0.0
SiPfxExec,0.0
SiPfxPrint,0.0
SoSRMInvkRemove,0.0
SoSRMInvkList,0.0
SiPfxRun,0.0
SiPfxSave,0.0
tag,0.0
ConcreteMtd,0.0
ParamDfSRM,0.0
XmlNR,0.0
MixedSRMInvkMove,0.0
SiSRMInvkSave,0.0
SiSRMInvkUpdate,0.0
SiSRMInvkRun,0.0
SoSRMInvkRetrieve,0.0
SoSRMInvkPoll,0.0
SoSRMInvkPull,0.0
SoSRMInvkAs,0.0
SoSRMInvkPeek,0.0
MixedSRMInvkDo,0.0
SoSRMInvkElement,0.0
SiSRMInvkAdd,0.0
DbNR,0.0
WebRtnNR,0.0
SiSRMInvkInfo,0.0
GeneralNR,0.0
FileNR,0.0
WebNR,0.0
SiSRMInvkInsert,0.0
SiSRMInvkExec,0.0
SiSRMInvkTrace,0.0
SiSRMInvkFormat,0.0
SiSRMInvkPush,0.0
SiSRMInvkFatal,0.0
SiSRMInvkFine,0.0
SiSRMInvkSend,0.0
SiSRMInvkLog,0.0
SiSRMInvkEval,0.0
SiSRMInvkConfig,0.0
LogNR,0.0
XmlRtnNR,0.0
LogRtnNR,0.0
GuiParamNR,0.0
GuiRtnNR,0.0
GuiNR,0.0
GeneralRtnNR,-7.202524503480134e-07
SoPfxParse,-2.1616931489554236e-06
SoPfxTyp,-6.569753369239928e-06
SiPfxLog,-9.614565678596476e-05
SiSRMInvkPrint,-0.0001111025520051101
SiSRMInvkError,-0.00022220510401026183
IsAbstractCls,-0.0004499175929938981
ParamTypCtnByte[],-0.0005440421553910557
ParamTypCtnStr[],-0.0006001665166419784
ClsNmCtnLog,-0.0007451358615189752
XmlParamNR,-0.0008331993352669737
MixedPfxTyp,-0.0008334533576982717
FileParamNR,-0.001120935383072022
SiPfxAdd,-0.0012703224623298037
WebParamNR,-0.001436760246227048
SiSRMInvkDebug,-0.002329245654447837
DbRtnNR,-0.0034564544227659866
LogParamNR,-0.004327741928585385
ClsNmCtnXml,-0.004368661621325265
ClsNmCtnGeneral,-0.004976658831898559
SiPfxSet,-0.007074394413026083
ParamTypCtnChar[],-0.00827751535625415
PrimitiveParam,-0.011197256447655221
ParamDfThis,-0.03953481013451608
ClsNmCtnDb,-0.042188498519308476
