Feature,SHAP Value
SoPfxRead,0.030601916641856276
ClsNmCtnWeb,0.02749488300294227
MtdNm,0.026639301429399943
WebParamNR,0.026213514136627446
ParamTypCtnStr,0.023232602526326918
GeneralParamNR,0.017569822408949512
SiSRMInvkSave,0.01311108589663007
ParamDfSRM,0.011696089950988114
SiPfxTyp,0.010205806925721789
DbParamNR,0.0067800149040829205
SiPfxSet,0.0067506743624421855
SiPfxSend,0.006749299593890229
ParamTypCtnStr[],0.005775660956278808
ClsNmCtnLog,0.0043753216645461
FileRtnNR,0.0035382118203111934
ParamTypCtnChar[],0.0029126714274437665
FileParamNR,0.0028509553117875147
SoPfxParse,0.0017954299093004555
ClsNmCtnXml,0.0017905338083558098
SiPfxExec,0.001604830657753048
ClsNmCtnGui,0.0014562603060893076
SiPfxAdd,0.0010287658339938194
ParamTypCtnByte[],0.000534945334422568
SiPfxWrite,0.0003497307710793318
DbRtnNR,0.0003108390393695981
SRMDfParam,0.00024562325330949875
MixedPfxTyp,0.00010963278872444526
MixedPfxCopy,9.150953243919346e-05
SiSRMInvkSend,2.4036138354666114e-07
SoPfxFind,0.0
MixedSRMInvkCopy,0.0
SoPfxRemove,0.0
MixedPfxMove,0.0
SoSRMInvkParse,0.0
SiPfxEval,0.0
SoSRMInvkFind,0.0
SoSRMInvkAs,0.0
SoSRMInvkPeek,0.0
MixedPfxDo,0.0
SiPfxSave,0.0
SiPfxRun,0.0
tag,0.0
IsConcreteCls,0.0
LogRtnNR,0.0
DbNR,0.0
LogParamNR,0.0
LogNR,0.0
FileNR,0.0
WebRtnNR,0.0
SoSRMInvkRetrieve,0.0
SoSRMInvkElement,0.0
SoSRMInvkPull,0.0
SiSRMInvkUpdate,0.0
MixedSRMInvkDo,0.0
SiSRMInvkAdd,0.0
MixedSRMInvkMove,0.0
SiSRMInvkRun,0.0
SiPfxPrint,0.0
SoSRMInvkList,0.0
SoSRMInvkPoll,0.0
SiSRMInvkWarn,0.0
WebNR,0.0
SiSRMInvkSevere,0.0
SiSRMInvkLog,0.0
SiSRMInvkExec,0.0
SiSRMInvkOffer,0.0
SiSRMInvkFatal,0.0
SiSRMInvkError,0.0
SiSRMInvkPrint,0.0
SiSRMInvkEval,0.0
SiSRMInvkPush,0.0
SiSRMInvkInsert,0.0
SiSRMInvkFormat,0.0
XmlRtnNR,0.0
GuiNR,0.0
GuiParamNR,0.0
ConcreteMtd,0.0
SiSRMInvkTrace,0.0
GuiRtnNR,0.0
XmlParamNR,0.0
XmlNR,0.0
SiSRMInvkConfig,0.0
GeneralNR,0.0
SiSRMInvkDebug,0.0
SiSRMInvkInfo,0.0
SoSRMInvkRead,-1.4405049007237825e-06
SiSRMInvkSet,-0.00017823032627456437
SiPfxUpdate,-0.00027783914404153065
GeneralRtnNR,-0.0012479269922982678
SoSRMInvkRemove,-0.0013610035212764798
SoPfxGet,-0.0016637831603229514
ClsNmCtnFile,-0.002121942528768822
ClsNmCtnDb,-0.0021988589556903196
SiSRMInvkWrite,-0.002671083553759543
SoPfxTyp,-0.0035817463148576324
IsInterface,-0.004485274849338999
SiPfxLog,-0.0049069935801839965
PrimitiveParam,-0.005103378328875224
ClsNmCtnGeneral,-0.005499130982299587
SiSRMInvkFine,-0.008076639757149937
IsAbstractCls,-0.03554344964357384
SRMDfThis,-0.06497055843126892
SRMDfRet,-0.08662992789928374
ParamDfThis,-0.10036358759773178
SoSRMInvkGet,-0.2942586380001194
