Feature,SHAP Value
FileParamNR,0.13714070794657757
PrimitiveParam,0.0724279547304775
ClsNmCtnWeb,0.06041709768605456
ParamTypCtnStr,0.05860611984400538
SRMDfThis,0.04150112856703131
MtdNm,0.0401022642033288
ParamDfThis,0.0399547150794288
SRMDfRet,0.03417100597088572
SoSRMInvkGet,0.029598221988193563
SoPfxTyp,0.028308883945230803
SoPfxRead,0.023296243599468594
WebParamNR,0.014981697078880002
ClsNmCtnLog,0.014488084923973396
ClsNmCtnFile,0.01044501895840981
ClsNmCtnDb,0.009763648977284545
SoSRMInvkRead,0.0068086186178627495
SoPfxGet,0.004388705785109165
SiSRMInvkRun,0.00434600480996096
FileRtnNR,0.0035382118203111934
SoSRMInvkParse,0.0026783933362370116
SiPfxSend,0.0025772580583195426
ClsNmCtnGui,0.0024118625339170363
SiSRMInvkPush,0.002239841252178326
SiPfxWrite,0.0012784234438465159
SiSRMInvkSave,0.0012474772440170534
SiSRMInvkSend,0.00031117105456764105
SoPfxParse,0.00016148703313849377
IsInterface,0.00015171590873272467
ParamTypCtnByte[],0.0001283559632320186
DbParamNR,4.8699695001694354e-05
GeneralRtnNR,4.044425903637627e-05
SiSRMInvkInfo,1.1906186180826728e-05
SiSRMInvkError,1.921227667789349e-06
SoSRMInvkFind,0.0
SiPfxEval,0.0
MixedSRMInvkCopy,0.0
SoPfxRemove,0.0
SoPfxFind,0.0
MixedPfxDo,0.0
MixedPfxMove,0.0
SiPfxPrint,0.0
SRMDfParam,0.0
tag,0.0
LogRtnNR,0.0
DbNR,0.0
LogParamNR,0.0
LogNR,0.0
FileNR,0.0
SiSRMInvkSet,0.0
SoSRMInvkRetrieve,0.0
SoSRMInvkPoll,0.0
SoSRMInvkPull,0.0
SiSRMInvkUpdate,0.0
MixedSRMInvkDo,0.0
MixedSRMInvkMove,0.0
SoSRMInvkElement,0.0
SiSRMInvkAdd,0.0
SiPfxRun,0.0
SiPfxSave,0.0
SoSRMInvkList,0.0
SoSRMInvkPeek,0.0
SoSRMInvkAs,0.0
SoSRMInvkRemove,0.0
SiSRMInvkWarn,0.0
SiSRMInvkFine,0.0
WebNR,0.0
SiSRMInvkTrace,0.0
SiSRMInvkFatal,0.0
SiSRMInvkFormat,0.0
SiSRMInvkInsert,0.0
SiSRMInvkEval,0.0
SiSRMInvkPrint,0.0
SiSRMInvkExec,0.0
GuiParamNR,0.0
GuiNR,0.0
GuiRtnNR,0.0
ParamDfSRM,0.0
ConcreteMtd,0.0
XmlParamNR,0.0
XmlRtnNR,0.0
WebRtnNR,0.0
SiSRMInvkConfig,0.0
SiSRMInvkDebug,0.0
GeneralNR,0.0
SiSRMInvkOffer,0.0
SiSRMInvkSevere,0.0
XmlNR,0.0
MixedPfxTyp,-7.202524503480134e-07
SiSRMInvkWrite,-1.921227667803227e-06
DbRtnNR,-0.00010490088779686879
IsAbstractCls,-0.00014748120953325672
SiPfxUpdate,-0.0001794841713449874
SiPfxExec,-0.0002959931458241527
SiPfxSet,-0.0008261718096906623
MixedPfxCopy,-0.0008315009256846251
ParamTypCtnStr[],-0.00102548194317241
ParamTypCtnChar[],-0.001312843338307751
IsConcreteCls,-0.0015913225846557744
SiPfxTyp,-0.0021619974921813084
SiPfxAdd,-0.0030127628646344495
GeneralParamNR,-0.0031195035110240105
ClsNmCtnXml,-0.00421535072137337
SiPfxLog,-0.004593890107330634
SiSRMInvkLog,-0.004736697183246763
ClsNmCtnGeneral,-0.009894429714140202
