Feature,SHAP Value
XmlParamNR,0.12979809241045603
WebParamNR,0.08402701988996646
SoPfxTyp,0.05771335430271282
ClsNmCtnDb,0.051442394884082504
ParamTypCtnStr,0.048320060601389325
ClsNmCtnWeb,0.04417309378877196
MtdNm,0.01888416283544539
SiSRMInvkLog,0.009390257234092453
DbParamNR,0.006765526284795528
ClsNmCtnFile,0.006427813947208108
SoSRMInvkFind,0.0054747186010838805
SiPfxExec,0.004370523071033999
ClsNmCtnGui,0.00335864592004341
SoSRMInvkGet,0.0024282335398561478
SRMDfThis,0.0023522134672676887
MixedPfxTyp,0.0022433559921568036
IsInterface,0.0020708859141980868
MixedPfxCopy,0.002059853601294334
SiPfxWrite,0.001893880335521833
ClsNmCtnGeneral,0.001239051639867872
SoSRMInvkRead,0.0011298517804392838
FileRtnNR,0.001112278041510345
ClsNmCtnXml,0.0009037145150634918
SiPfxSet,0.00032280009976215496
SoSRMInvkList,0.0
MixedSRMInvkMove,0.0
MixedSRMInvkDo,0.0
SoSRMInvkPoll,0.0
MixedPfxDo,0.0
SoPfxFind,0.0
MixedPfxMove,0.0
SiPfxRun,0.0
SiPfxAdd,0.0
SoSRMInvkRemove,0.0
SiPfxSend,0.0
SiPfxSave,0.0
SiPfxPrint,0.0
SoSRMInvkParse,0.0
SiPfxEval,0.0
SoSRMInvkPeek,0.0
SoPfxRemove,0.0
XmlNR,0.0
SRMDfParam,0.0
tag,0.0
ConcreteMtd,0.0
LogParamNR,0.0
WebRtnNR,0.0
SiSRMInvkAdd,0.0
SiSRMInvkRun,0.0
MixedSRMInvkCopy,0.0
SoSRMInvkElement,0.0
SoSRMInvkPull,0.0
SoSRMInvkAs,0.0
SoSRMInvkRetrieve,0.0
SiSRMInvkSet,0.0
SiSRMInvkUpdate,0.0
SiSRMInvkSave,0.0
WebNR,0.0
SiSRMInvkFine,0.0
SiSRMInvkSevere,0.0
SiSRMInvkDebug,0.0
SiSRMInvkEval,0.0
SiSRMInvkExec,0.0
SiSRMInvkSend,0.0
SiSRMInvkPrint,0.0
SiSRMInvkOffer,0.0
SiSRMInvkFatal,0.0
SiSRMInvkError,0.0
SiSRMInvkInfo,0.0
SiSRMInvkTrace,0.0
SiSRMInvkPush,0.0
SiSRMInvkInsert,0.0
SiSRMInvkFormat,0.0
ParamTypCtnChar[],0.0
ParamDfSRM,0.0
LogNR,0.0
FileParamNR,0.0
GuiParamNR,0.0
GuiNR,0.0
LogRtnNR,0.0
DbNR,0.0
GeneralNR,0.0
FileNR,0.0
GuiRtnNR,0.0
XmlRtnNR,0.0
SoPfxParse,-2.1616931489693014e-06
SoPfxRead,-6.963930618192338e-06
ParamTypCtnByte[],-4.576897298898264e-05
SiSRMInvkConfig,-0.00023724952240508634
SiPfxLog,-0.0003319505825651603
ParamTypCtnStr[],-0.0005529810888646597
IsConcreteCls,-0.0010681838584995218
GeneralRtnNR,-0.0012486472447486158
SoPfxGet,-0.0016028636989173783
GeneralParamNR,-0.001624984471526314
SiPfxUpdate,-0.001694986183341643
DbRtnNR,-0.002107491289248059
PrimitiveParam,-0.0021536991170195696
SiSRMInvkWrite,-0.004139303910898881
ParamDfThis,-0.004463065963938653
ClsNmCtnLog,-0.005525860424595255
SiSRMInvkWarn,-0.00569919577428904
SiPfxTyp,-0.007114446768835783
SRMDfRet,-0.01854252355794181
IsAbstractCls,-0.019695327935641563
