Feature,SHAP Value
WebParamNR,0.2147372073780596
GeneralParamNR,0.11851761936173937
FileParamNR,0.11075881487930096
PrimitiveParam,0.06258760443193284
SoPfxTyp,0.061796219245839515
ParamTypCtnStr,0.04522324766990918
ClsNmCtnWeb,0.043591890675441974
GuiParamNR,0.030622804888121163
SiSRMInvkWrite,0.021454411477420707
ClsNmCtnLog,0.01768046279815115
ClsNmCtnFile,0.01673599146711298
SoSRMInvkGet,0.012093523474168005
IsConcreteCls,0.008179623762392882
ParamTypCtnStr[],0.006938817005164188
SoSRMInvkRead,0.006455560774662528
SiPfxWrite,0.0034506652140030153
ClsNmCtnGui,0.0033510790893282877
DbParamNR,0.003293228547604901
MtdNm,0.0028112266682360776
SiPfxSend,0.0026170099968925026
FileRtnNR,0.0024963949929348167
MixedPfxCopy,0.0013666756928942675
SiSRMInvkSend,0.0012474772440170534
MixedSRMInvkCopy,0.0012474772440170395
SiPfxExec,0.0011355943992995138
ClsNmCtnDb,0.0006175732660337052
IsInterface,0.00020754288920701858
MixedPfxTyp,4.7891476861142146e-05
SoPfxGet,2.0123869320917698e-05
SoPfxFind,0.0
MixedSRMInvkMove,0.0
SiSRMInvkRun,0.0
MixedPfxDo,0.0
SoSRMInvkRemove,0.0
SoSRMInvkFind,0.0
SiPfxPrint,0.0
SoSRMInvkRetrieve,0.0
SoSRMInvkList,0.0
SoPfxRemove,0.0
MixedPfxMove,0.0
SiPfxEval,0.0
XmlParamNR,0.0
tag,0.0
ConcreteMtd,0.0
DbNR,0.0
LogParamNR,0.0
WebRtnNR,0.0
LogRtnNR,0.0
WebNR,0.0
SiSRMInvkConfig,0.0
GeneralNR,0.0
SoSRMInvkPeek,0.0
SoSRMInvkElement,0.0
SiSRMInvkUpdate,0.0
MixedSRMInvkDo,0.0
SoSRMInvkAs,0.0
SiSRMInvkSave,0.0
SiPfxRun,0.0
SiPfxSave,0.0
SoSRMInvkPoll,0.0
LogNR,0.0
GeneralRtnNR,0.0
FileNR,0.0
SiSRMInvkLog,0.0
SiSRMInvkExec,0.0
SiSRMInvkSevere,0.0
SiSRMInvkWarn,0.0
SiSRMInvkInfo,0.0
SiSRMInvkPush,0.0
SiSRMInvkFormat,0.0
SiSRMInvkInsert,0.0
SiSRMInvkError,0.0
SiSRMInvkOffer,0.0
GuiRtnNR,0.0
ParamDfSRM,0.0
SRMDfParam,0.0
SiSRMInvkTrace,0.0
SiSRMInvkFine,0.0
GuiNR,0.0
XmlNR,0.0
XmlRtnNR,0.0
SiSRMInvkDebug,0.0
SiSRMInvkAdd,-0.00013815612365114527
SiSRMInvkPrint,-0.00031529041976220695
SoSRMInvkParse,-0.0004960802391598407
SoPfxParse,-0.0008733173078449841
SiSRMInvkEval,-0.001253252053953685
DbRtnNR,-0.001343255323409065
SiPfxUpdate,-0.0016638432246443985
SiPfxAdd,-0.0017224457321262931
ClsNmCtnXml,-0.0022469384240297596
SiPfxTyp,-0.0025164778567037527
SiSRMInvkSet,-0.002684241252015676
SoSRMInvkPull,-0.0031623873759414056
SoPfxRead,-0.003986740160640198
ParamTypCtnByte[],-0.004666350794260983
SiPfxLog,-0.004925463058111465
SiSRMInvkFatal,-0.00539626002588614
ParamTypCtnChar[],-0.006232057861463025
ParamDfThis,-0.008188369366253362
ClsNmCtnGeneral,-0.010220778305877962
SiPfxSet,-0.010305212438919173
SRMDfThis,-0.01683927130838185
IsAbstractCls,-0.01923251736327488
SRMDfRet,-0.08393041718555344
