Feature,SHAP Value
SoPfxRead,0.06587830157431457
SRMDfRet,0.02482698276219085
SiPfxTyp,0.024639069195271382
SiSRMInvkInsert,0.020412825482199082
ClsNmCtnWeb,0.017524819484281196
ClsNmCtnFile,0.015473524791100646
SoPfxTyp,0.014551993817496299
PrimitiveParam,0.010037487949081006
ParamTypCtnStr[],0.009008128223808906
ClsNmCtnDb,0.008787087737997745
FileParamNR,0.006203978488007189
LogParamNR,0.0029872782528842096
ClsNmCtnGui,0.0022361280533075983
SoSRMInvkRead,0.0020874170020664523
ClsNmCtnGeneral,0.002006878858732783
SiPfxWrite,0.0018398334354009782
FileRtnNR,0.001333101982388174
SiPfxExec,0.0010908613015314234
ParamTypCtnByte[],0.0010446197761726783
SoPfxGet,0.0008759136020569935
SiSRMInvkLog,0.0007479761183533107
GeneralParamNR,0.0006783931020091644
SiPfxSet,0.0004914444340470975
SoSRMInvkPeek,0.0
SoSRMInvkPoll,0.0
MixedSRMInvkDo,0.0
SiSRMInvkSet,0.0
SiSRMInvkSave,0.0
MixedPfxMove,0.0
SiPfxRun,0.0
SiPfxSend,0.0
SiPfxPrint,0.0
SiPfxSave,0.0
SoSRMInvkParse,0.0
SoSRMInvkRemove,0.0
SiPfxEval,0.0
SoSRMInvkFind,0.0
SoSRMInvkRetrieve,0.0
MixedPfxDo,0.0
SoPfxFind,0.0
SoPfxRemove,0.0
ConcreteMtd,0.0
tag,0.0
GuiRtnNR,0.0
DbParamNR,0.0
WebNR,0.0
LogRtnNR,0.0
WebRtnNR,0.0
DbNR,0.0
SiSRMInvkConfig,0.0
FileNR,0.0
MixedSRMInvkCopy,0.0
SoSRMInvkAs,0.0
SiSRMInvkAdd,0.0
SoSRMInvkElement,0.0
SoSRMInvkPull,0.0
SiSRMInvkRun,0.0
SoSRMInvkList,0.0
WebParamNR,0.0
SiSRMInvkWarn,0.0
SiSRMInvkFine,0.0
GeneralNR,0.0
LogNR,0.0
SiSRMInvkSend,0.0
SiSRMInvkExec,0.0
SiSRMInvkFatal,0.0
SiSRMInvkError,0.0
SiSRMInvkInfo,0.0
SiSRMInvkTrace,0.0
SiSRMInvkPrint,0.0
SiSRMInvkEval,0.0
SiSRMInvkPush,0.0
SiSRMInvkFormat,0.0
SRMDfParam,0.0
XmlRtnNR,0.0
SiSRMInvkDebug,0.0
ParamDfSRM,0.0
XmlNR,0.0
GuiNR,0.0
GuiParamNR,0.0
SoPfxParse,-1.3212079580104952e-06
GeneralRtnNR,-1.3648394340981529e-05
SiSRMInvkUpdate,-6.86795303513621e-05
SiSRMInvkSevere,-0.00027772429726607983
IsConcreteCls,-0.0003283546563839588
MixedPfxTyp,-0.0004163659806274006
MixedSRMInvkMove,-0.00046251572286860887
IsInterface,-0.001351604427243594
SiPfxLog,-0.0016639034277827758
DbRtnNR,-0.0017645692156946363
MixedPfxCopy,-0.001997889451066104
SiSRMInvkWrite,-0.002452829615637128
SiPfxUpdate,-0.002496394992934803
ParamTypCtnChar[],-0.002721939414319155
SiSRMInvkOffer,-0.002730746662215608
SiPfxAdd,-0.0030344079721888045
ClsNmCtnXml,-0.00520181446227537
ClsNmCtnLog,-0.005926545269209001
MtdNm,-0.00904977671572748
XmlParamNR,-0.00985031801783326
IsAbstractCls,-0.02312676692506932
ParamTypCtnStr,-0.053496941139430834
SRMDfThis,-0.12322204839174117
ParamDfThis,-0.12877609973584986
SoSRMInvkGet,-0.24404034484781698
