Feature,SHAP Value
GeneralParamNR,0.13289120652274145
SiSRMInvkWrite,0.08248692278315913
SRMDfRet,0.06386372811659584
ParamDfThis,0.047853892243821444
SRMDfThis,0.04185675163327514
SoPfxTyp,0.029126326875912822
ClsNmCtnLog,0.01865864679733184
SiSRMInvkAdd,0.018287731654325817
ClsNmCtnWeb,0.01717155632166801
PrimitiveParam,0.013616920576762337
XmlParamNR,0.012898101207422866
SiPfxSend,0.006239867613551636
ClsNmCtnFile,0.006053151719916404
SiSRMInvkConfig,0.003709948712929706
ClsNmCtnGui,0.002547936021808986
FileRtnNR,0.002496394992934789
SiSRMInvkSet,0.0024258662826940613
SiPfxWrite,0.001943848722967774
SiSRMInvkUpdate,0.0018558075310431688
SiSRMInvkSend,0.0014269823392373815
WebParamNR,0.0012481974964674014
ParamTypCtnStr[],0.0011455851563064168
ParamTypCtnChar[],0.00031586651226787194
SoPfxParse,0.0002475784803668696
SoSRMInvkRead,6.28895130117546e-05
MixedSRMInvkCopy,0.0
SoSRMInvkElement,0.0
SoSRMInvkPull,0.0
MixedPfxMove,0.0
SoPfxFind,0.0
SoPfxRemove,0.0
SoPfxGet,0.0
SiPfxSave,0.0
SoSRMInvkParse,0.0
SoSRMInvkFind,0.0
SoSRMInvkPeek,0.0
SoSRMInvkList,0.0
SiPfxExec,0.0
SoSRMInvkRemove,0.0
SiPfxEval,0.0
MixedPfxDo,0.0
GuiRtnNR,0.0
SRMDfParam,0.0
ConcreteMtd,0.0
tag,0.0
LogRtnNR,0.0
WebNR,0.0
LogNR,0.0
WebRtnNR,0.0
SiSRMInvkDebug,0.0
FileNR,0.0
SoSRMInvkRetrieve,0.0
MixedSRMInvkMove,0.0
SoSRMInvkAs,0.0
SoSRMInvkPoll,0.0
MixedSRMInvkDo,0.0
SiSRMInvkSave,0.0
SiPfxRun,0.0
SiSRMInvkFine,0.0
SiSRMInvkWarn,0.0
SiSRMInvkSevere,0.0
DbNR,0.0
SiSRMInvkExec,0.0
SiSRMInvkLog,0.0
SiSRMInvkPrint,0.0
SiSRMInvkTrace,0.0
SiSRMInvkFatal,0.0
SiSRMInvkError,0.0
SiSRMInvkInfo,0.0
SiSRMInvkEval,0.0
SiSRMInvkPush,0.0
SiSRMInvkInsert,0.0
SiSRMInvkOffer,0.0
GuiNR,0.0
XmlRtnNR,0.0
GeneralRtnNR,0.0
GeneralNR,0.0
ParamDfSRM,0.0
XmlNR,0.0
LogParamNR,-3.5989804321540086e-05
ClsNmCtnDb,-0.00018509675770498474
MixedPfxTyp,-0.00023803640772799423
SiPfxUpdate,-0.0003296134050565641
SiPfxLog,-0.0009973474938872878
SiSRMInvkRun,-0.0010825612856795314
FileParamNR,-0.0011269765564544953
IsInterface,-0.0013160092562842507
DbRtnNR,-0.001621916665504347
IsAbstractCls,-0.001779128328435041
ClsNmCtnXml,-0.002246950446608484
GuiParamNR,-0.0024357108510934117
SoPfxRead,-0.002988588375775425
DbParamNR,-0.0030544713234163176
SiPfxAdd,-0.003706799796198784
MixedPfxCopy,-0.003992187860271668
IsConcreteCls,-0.004832960964150479
SiSRMInvkFormat,-0.004962966676961035
ParamTypCtnByte[],-0.006803710081687266
ClsNmCtnGeneral,-0.00843989302942335
SiPfxSet,-0.008645483714405579
SiPfxPrint,-0.008790032656815536
MtdNm,-0.011326612030895286
SiPfxTyp,-0.04923271130861706
ParamTypCtnStr,-0.06578277606408667
SoSRMInvkGet,-0.13300949850767663
