Feature,SHAP Value
PrimitiveParam,0.09706804749143016
DbParamNR,0.0809225650476839
ParamTypCtnByte[],0.052636904644558044
ClsNmCtnWeb,0.042012669506109365
SoSRMInvkGet,0.02349566610085481
ClsNmCtnFile,0.018000597891038084
ParamTypCtnStr,0.01560452373311974
ClsNmCtnLog,0.008911031423980517
SiSRMInvkFine,0.007488654165445308
SiPfxSend,0.006505262090502326
MtdNm,0.006256298506504818
IsInterface,0.0055592639644063135
ClsNmCtnGui,0.005455488998518221
FileRtnNR,0.00482614591017648
IsAbstractCls,0.004044689223917486
IsConcreteCls,0.003715340570165551
WebParamNR,0.003444124740635837
SiSRMInvkSet,0.002184410732851791
SoSRMInvkRead,0.001945298016824068
SoPfxParse,0.001373422325227719
SoPfxGet,0.0004394791802407594
GuiParamNR,0.0002776845671405015
FileParamNR,0.00016641652755970682
ClsNmCtnXml,0.00010980712774469326
SoSRMInvkPull,0.00010057119223894073
MixedSRMInvkCopy,0.0
MixedPfxDo,0.0
MixedPfxCopy,0.0
MixedPfxMove,0.0
SoPfxFind,0.0
SiPfxEval,0.0
SiPfxPrint,0.0
SiPfxExec,0.0
SoSRMInvkRemove,0.0
SoSRMInvkFind,0.0
SoSRMInvkParse,0.0
SoSRMInvkRetrieve,0.0
SoSRMInvkList,0.0
SoSRMInvkPoll,0.0
SiPfxSave,0.0
SoPfxRemove,0.0
ConcreteMtd,0.0
tag,0.0
DbNR,0.0
WebRtnNR,0.0
LogParamNR,0.0
LogNR,0.0
LogRtnNR,0.0
WebNR,0.0
SoSRMInvkPeek,0.0
SoSRMInvkElement,0.0
SoSRMInvkAs,0.0
SiSRMInvkSave,0.0
SiSRMInvkAdd,0.0
SiSRMInvkUpdate,0.0
MixedSRMInvkMove,0.0
SiSRMInvkRun,0.0
SiPfxRun,0.0
SiSRMInvkWarn,0.0
SiSRMInvkTrace,0.0
SiSRMInvkInfo,0.0
SiSRMInvkSevere,0.0
SiSRMInvkExec,0.0
SiSRMInvkLog,0.0
SiSRMInvkSend,0.0
SiSRMInvkFormat,0.0
SiSRMInvkOffer,0.0
SiSRMInvkError,0.0
SiSRMInvkFatal,0.0
SiSRMInvkEval,0.0
SiSRMInvkPush,0.0
SiSRMInvkInsert,0.0
SiSRMInvkPrint,0.0
GuiRtnNR,0.0
ParamDfSRM,0.0
SRMDfParam,0.0
FileNR,0.0
GuiNR,0.0
XmlRtnNR,0.0
XmlNR,0.0
XmlParamNR,0.0
SiSRMInvkDebug,0.0
SiSRMInvkConfig,0.0
GeneralNR,0.0
SiSRMInvkWrite,-1.921227667789349e-06
ParamTypCtnStr[],-5.763683003409681e-06
ParamTypCtnChar[],-0.00017532730153574372
MixedPfxTyp,-0.0003573095802986287
GeneralParamNR,-0.0006992439474945156
GeneralRtnNR,-0.0008326820207152225
SiPfxSet,-0.001646612642933698
SiPfxTyp,-0.0018250142952442178
SiPfxAdd,-0.002117228740825844
DbRtnNR,-0.003139112916488579
ClsNmCtnDb,-0.0031733579837132514
SRMDfRet,-0.003174824794317521
SiPfxLog,-0.0036972608648503935
MixedSRMInvkDo,-0.005403843817491774
SiPfxUpdate,-0.00551150143561438
SiPfxWrite,-0.005697474000812094
SRMDfThis,-0.010256227831953624
ClsNmCtnGeneral,-0.010493372949306676
ParamDfThis,-0.015602604430524289
SoPfxRead,-0.03325957893153195
SoPfxTyp,-0.06002904249403873
