Feature,SHAP Value
SiPfxTyp,0.025285481816034565
SoPfxRead,0.01632158674762376
SRMDfRet,0.015493638605606264
ClsNmCtnLog,0.014912698914905539
ClsNmCtnFile,0.013762617315308236
PrimitiveParam,0.012615300450114927
SoSRMInvkList,0.008197109733036459
SiSRMInvkRun,0.0075873851802518155
FileParamNR,0.006710491073764292
SoSRMInvkRead,0.005828976887550602
SiSRMInvkFormat,0.004715462270516717
SiPfxSend,0.004039114474021097
SiSRMInvkWrite,0.003372742838581591
SiSRMInvkSend,0.0033491528904247836
FileRtnNR,0.003163071020754013
IsConcreteCls,0.0017292761922294148
MtdNm,0.00161552964657391
ClsNmCtnWeb,0.0014737998338369591
SiSRMInvkPrint,0.0014705201048266225
SiPfxWrite,0.0013846084952041093
SiSRMInvkSet,0.000833044583044576
ClsNmCtnGui,0.0006796693724992753
SiPfxAdd,0.0005663169165525811
IsInterface,0.0004148654114052297
SiPfxExec,0.00038049299419500027
SoPfxParse,0.0002205223506692687
IsAbstractCls,0.00011625709965143449
LogParamNR,2.8488358097877864e-05
GuiParamNR,2.7783658687968726e-05
ParamTypCtnChar[],1.4405049007237825e-06
SoPfxRemove,0.0
SoPfxFind,0.0
SoSRMInvkElement,0.0
MixedSRMInvkCopy,0.0
SoSRMInvkRemove,0.0
SiPfxEval,0.0
SoSRMInvkFind,0.0
SoSRMInvkParse,0.0
SiPfxRun,0.0
MixedPfxMove,0.0
MixedPfxDo,0.0
tag,0.0
SRMDfParam,0.0
ConcreteMtd,0.0
ParamDfSRM,0.0
ParamTypCtnStr[],0.0
LogRtnNR,0.0
SiSRMInvkSave,0.0
SiSRMInvkUpdate,0.0
SoSRMInvkRetrieve,0.0
SoSRMInvkPoll,0.0
SoSRMInvkPeek,0.0
SoSRMInvkAs,0.0
MixedSRMInvkDo,0.0
SoSRMInvkPull,0.0
SiSRMInvkAdd,0.0
MixedSRMInvkMove,0.0
SiPfxSave,0.0
SiPfxPrint,0.0
SiSRMInvkWarn,0.0
SiSRMInvkConfig,0.0
WebRtnNR,0.0
DbNR,0.0
SiSRMInvkPush,0.0
SiSRMInvkLog,0.0
SiSRMInvkSevere,0.0
SiSRMInvkError,0.0
SiSRMInvkInfo,0.0
SiSRMInvkTrace,0.0
SiSRMInvkFine,0.0
SiSRMInvkEval,0.0
SiSRMInvkInsert,0.0
SiSRMInvkFatal,0.0
GuiNR,0.0
LogNR,0.0
GeneralNR,0.0
FileNR,0.0
GuiRtnNR,0.0
XmlNR,0.0
WebNR,0.0
DbParamNR,0.0
SiSRMInvkDebug,0.0
XmlParamNR,0.0
XmlRtnNR,0.0
SiSRMInvkExec,-0.0001250066141617323
SiSRMInvkOffer,-0.00019394622492228258
GeneralRtnNR,-0.00026464293700460134
SiPfxSet,-0.0002921085598429768
WebParamNR,-0.0003001261028124265
ParamTypCtnByte[],-0.00035530605946905436
MixedPfxCopy,-0.0004090453026467933
SiPfxLog,-0.0010407946406983254
MixedPfxTyp,-0.0014041149510959916
SoPfxGet,-0.0018707649931919978
SiPfxUpdate,-0.001954298347633894
ClsNmCtnXml,-0.002068575543395859
DbRtnNR,-0.002226317626751788
GeneralParamNR,-0.007306525698077042
ParamDfThis,-0.009059423008087097
SoSRMInvkGet,-0.014174850178532039
ClsNmCtnGeneral,-0.017836364654873836
ClsNmCtnDb,-0.031266552746869104
SRMDfThis,-0.0682965138276658
SoPfxTyp,-0.10714752647513069
ParamTypCtnStr,-0.11189180753814335
