Feature,SHAP Value
SRMDfRet,0.051759026929632954
GeneralParamNR,0.04424002340539751
SoPfxTyp,0.03686514353880618
SiSRMInvkFatal,0.03388380104099942
SiSRMInvkWrite,0.03264553136962435
ClsNmCtnLog,0.027747692871733634
ParamDfThis,0.020472764874102337
ClsNmCtnDb,0.01514024641445949
ClsNmCtnWeb,0.014838249734428502
SiSRMInvkPush,0.014836316550738166
SoSRMInvkGet,0.013749707503707631
ParamTypCtnStr,0.012321609298725084
ClsNmCtnFile,0.006379660904935094
SiPfxSend,0.006218298386999596
FileParamNR,0.0059484275452586916
SiSRMInvkOffer,0.005849471555297914
SiSRMInvkTrace,0.004805662959464857
ClsNmCtnGeneral,0.0024992007404118777
SiSRMInvkSet,0.0022692868643806874
FileRtnNR,0.002080089076628877
SoSRMInvkPull,0.0012740808678034649
SiSRMInvkSend,0.0012484980783564331
SiSRMInvkDebug,0.0009205039067846782
ClsNmCtnGui,0.0006678376795918456
SiPfxUpdate,0.0005117911168893707
SiSRMInvkExec,0.0003038332027299334
IsAbstractCls,0.00017071473333071796
SoSRMInvkRead,9.323881268948064e-05
MixedSRMInvkDo,4.278876810588639e-05
MixedSRMInvkCopy,0.0
SoSRMInvkElement,0.0
SoSRMInvkAs,0.0
MixedPfxMove,0.0
SoSRMInvkParse,0.0
SiPfxEval,0.0
SoSRMInvkList,0.0
MixedSRMInvkMove,0.0
SiSRMInvkAdd,0.0
MixedPfxDo,0.0
SoPfxFind,0.0
SoPfxRemove,0.0
SRMDfParam,0.0
ConcreteMtd,0.0
tag,0.0
ParamTypCtnStr[],0.0
WebRtnNR,0.0
WebNR,0.0
LogRtnNR,0.0
DbNR,0.0
LogNR,0.0
FileNR,0.0
SiSRMInvkConfig,0.0
SiSRMInvkUpdate,0.0
SoSRMInvkPeek,0.0
SoSRMInvkPoll,0.0
SiSRMInvkRun,0.0
SiSRMInvkSave,0.0
SiPfxRun,0.0
SiPfxSave,0.0
SoSRMInvkFind,0.0
SiPfxExec,0.0
SoSRMInvkRetrieve,0.0
GeneralNR,0.0
SiSRMInvkWarn,0.0
SiSRMInvkInfo,0.0
SiSRMInvkFine,0.0
SiSRMInvkSevere,0.0
SiSRMInvkEval,0.0
SiSRMInvkError,0.0
SiSRMInvkFormat,0.0
SiSRMInvkInsert,0.0
SiSRMInvkPrint,0.0
SiSRMInvkLog,0.0
ParamDfSRM,0.0
GuiNR,0.0
XmlRtnNR,0.0
XmlNR,0.0
GuiRtnNR,0.0
XmlParamNR,0.0
IsInterface,-2.160757351057918e-06
SoPfxParse,-2.1616931489554236e-06
GeneralRtnNR,-0.0001785401168447054
MixedPfxCopy,-0.0005363921594721405
SiPfxLog,-0.0005807855311454474
LogParamNR,-0.0006491741283030511
SoSRMInvkRemove,-0.0009139452032152495
SoPfxRead,-0.001002017237592287
MixedPfxTyp,-0.0010502058201779935
DbParamNR,-0.001103019093249058
ParamTypCtnByte[],-0.001176466367421511
SiPfxAdd,-0.001372141765874177
SoPfxGet,-0.0015347597199640156
PrimitiveParam,-0.0015961638604491402
SiPfxSet,-0.0016395487273176412
SiPfxWrite,-0.0016815978882955829
MtdNm,-0.0019873442219131843
DbRtnNR,-0.0026865058941792225
ClsNmCtnXml,-0.003288073283692114
SiPfxPrint,-0.005905817854657769
SRMDfThis,-0.0108091103802547
WebParamNR,-0.013017853523667161
IsConcreteCls,-0.01635586898177628
ParamTypCtnChar[],-0.01848748898585527
SiPfxTyp,-0.04146935567826272
GuiParamNR,-0.04928932367855231
