Feature,SHAP Value,Source
IsConcreteCls,-0.0011480033237461,4
SoPfxGet,-0.001206782099045,4
ParamTypCtnByte[],-0.0018722458389776,4
IsInterface,-0.0018735404101729,4
XmlParamNR,-0.0018901702623434,4
MtdNm,-0.0019458574427211,4
ClsNmCtnDb,-0.0021581464841874,4
ClsNmCtnGui,-0.0023652965174061,4
FileRtnNR,-0.0025956796719476,4
SoSRMInvkRead,-0.0026780879809201,4
GeneralParamNR,-0.005586091837759,4
FileParamNR,-0.0077330746092104,4
IsAbstractCls,-0.0090898646773469,4
LogParamNR,-0.0100984022999302,4
ParamTypCtnStr[],-0.0106048367710026,4
ClsNmCtnWeb,-0.0171580947590644,4
ClsNmCtnFile,-0.0214965419611715,4
IsAbstractCls,0.0279787643391856,5
SoPfxTyp,0.0142356471320537,5
IsInterface,0.0083559126463062,5
ClsNmCtnWeb,0.0049293372632684,5
ClsNmCtnGeneral,0.0038933784772802,5
ClsNmCtnXml,0.0029131215676863,5
ClsNmCtnFile,0.0027312419527007,5
SoPfxGet,0.0018994646818664,5
SiSRMInvkSend,0.0016657045268076,5
SiPfxSet,0.0013146423469593,5
IsConcreteCls,0.0009814593011989,5
SoSRMInvkRead,0.00088019337464,5
SiSRMInvkSet,0.0008326116937949,5
DbRtnNR,0.0004387371224856,5
PrimitiveParam,0.0004156458669938,5
GeneralRtnNR,0.0004146815107546,5
ClsNmCtnGui,0.0001631402382139,5
SiPfxExec,8.655008654906426e-07,5
MixedSRMInvkCopy,0.0,5
MixedSRMInvkDo,0.0,5
MixedSRMInvkMove,0.0,5
SoSRMInvkPeek,0.0,5
SoSRMInvkPoll,0.0,5
SoSRMInvkList,0.0,5
SiPfxUpdate,0.0,5
SiSRMInvkRun,0.0,5
SiSRMInvkSave,0.0,5
SoSRMInvkElement,0.0,5
MixedPfxMove,0.0,5
SiPfxRun,0.0,5
SiPfxEval,0.0,5
SiPfxPrint,0.0,5
SiPfxSave,0.0,5
SoSRMInvkParse,0.0,5
SoSRMInvkFind,0.0,5
SoSRMInvkPull,0.0,5
SoSRMInvkAs,0.0,5
MixedPfxDo,0.0,5
SoPfxFind,0.0,5
SoPfxRemove,0.0,5
MixedPfxCopy,0.0,5
XmlRtnNR,0.0,5
tag,0.0,5
ConcreteMtd,0.0,5
SRMDfParam,0.0,5
ParamDfSRM,0.0,5
GuiParamNR,0.0,5
DbNR,0.0,5
WebNR,0.0,5
LogNR,0.0,5
LogParamNR,0.0,5
LogRtnNR,0.0,5
SoSRMInvkRetrieve,0.0,5
SiSRMInvkUpdate,0.0,5
SiSRMInvkEval,0.0,5
SiSRMInvkLog,0.0,5
SiSRMInvkExec,0.0,5
WebRtnNR,0.0,5
SiSRMInvkConfig,0.0,5
GeneralNR,0.0,5
SiSRMInvkDebug,0.0,5
FileNR,0.0,5
SiSRMInvkPush,0.0,5
SiSRMInvkInsert,0.0,5
SiSRMInvkPrint,0.0,5
SiSRMInvkOffer,0.0,5
SiSRMInvkError,0.0,5
SiSRMInvkInfo,0.0,5
SiSRMInvkTrace,0.0,5
SiSRMInvkSevere,0.0,5
SiSRMInvkWarn,0.0,5
SiSRMInvkFine,0.0,5
SiSRMInvkFormat,0.0,5
GuiNR,0.0,5
XmlNR,0.0,5
