Feature,SHAP Value
ClsNmEndsReq,0.043744901668486415
ClsNmCtnDb,0.007743242532611076
ClsNmCtnJdbc,0.0018561884698576167
RtnTypResultSet,0.00021683673469387817
ClsNmEndsEncoder,0.0
MtdConstructor,0.0
ImplicitMtd,0.0
ClsNmCtnInput,0.0
MtdMakedbInvkd,0.0
CWE89,0.0
ClsAnonymous,0.0
InnerCls,0.0
ParamTypEqRtnTyp,-0.0009316207649324612
MtdNmCtnSaniti,-0.0018041618164212519
MtdNmCtnQuery,-0.004839852607709754
ClsNmCtnDatabase,-0.005682984767355986
ParamTypCtnSql,-0.008690476190476191
MtdNmCtnExecute,-0.00910932723569897
ClsNmCtnSql,-0.010674573455624186
RtnTypStr,-0.011181155211569215
ClsNmCtnHibernate,-0.012301678947175484
MtdCtnParams,-0.017291318594418296
ParamTypCtnStr,-0.053964057175567196
