Feature,SHAP Value
ClsNmCtnDatabase,0.5831221618995132
ParamTypCtnStr,0.2707191516493042
ClsNmCtnDb,0.04826006768450376
ParamTypEqRtnTyp,0.03478352306081129
ClsNmCtnJdbc,0.013985190661519523
MtdCtnParams,0.00820172180636399
MtdNmCtnExecute,0.0013587748032238473
ClsNmCtnInput,3.2992411745334793e-06
InnerCls,0.0
CWE89,0.0
MtdMakedbInvkd,0.0
ClsNmEndsEncoder,0.0
ImplicitMtd,0.0
MtdConstructor,0.0
ClsAnonymous,0.0
RtnTypResultSet,-0.0007398803593377806
MtdNmCtnSaniti,-0.0010383903368891957
ParamTypCtnSql,-0.0019641641897828175
MtdNmCtnQuery,-0.0029499497297417387
RtnTypStr,-0.003093919650474085
ClsNmEndsReq,-0.0031734379664105825
ClsNmCtnHibernate,-0.00922302870339822
ClsNmCtnSql,-0.021161157231679918
