Feature,SHAP Value
ClsNmCtnDb,0.00800354838427391
MtdCtnParams,0.00037299920734314645
MtdConstructor,0.0
ClsAnonymous,0.0
MtdMakedbInvkd,0.0
ImplicitMtd,0.0
ClsNmEndsEncoder,0.0
ClsNmCtnInput,0.0
InnerCls,0.0
CWE89,0.0
RtnTypResultSet,-0.00045408163265306156
ClsNmCtnJdbc,-0.0015496099249538598
MtdNmCtnSaniti,-0.002270995308505449
RtnTypStr,-0.0036813260044025703
ParamTypEqRtnTyp,-0.004094252023723462
ParamTypCtnSql,-0.004225183230136787
MtdNmCtnQuery,-0.004485878174845624
ClsNmEndsReq,-0.004782904693825176
ClsNmCtnDatabase,-0.007333243145743143
ClsNmCtnSql,-0.009486778378681893
ParamTypCtnStr,-0.012291151446359233
ClsNmCtnHibernate,-0.016382382052128015
MtdNmCtnExecute,-0.02024879893695878
