Feature,SHAP Value
ClsNmCtnJdbc,0.024995799103615757
ParamTypCtnStr,0.022845673625664694
RtnTypStr,0.01617992997839675
ClsNmCtnSql,0.007917729089425318
ParamTypEqRtnTyp,0.004850052107493065
MtdCtnParams,0.0008003441157625029
ClsNmCtnInput,0.00027777777777777686
MtdMakedbInvkd,0.0
InnerCls,0.0
CWE89,0.0
ClsAnonymous,0.0
ClsNmEndsEncoder,0.0
ImplicitMtd,0.0
MtdConstructor,0.0
RtnTypResultSet,-0.000881206891049589
ParamTypCtnSql,-0.0014431153381050399
MtdNmCtnQuery,-0.0030127680816699996
MtdNmCtnSaniti,-0.00344444444444444
ClsNmEndsReq,-0.006834257827233509
ClsNmCtnHibernate,-0.00730311967516136
MtdNmCtnExecute,-0.007853579969011293
ClsNmCtnDatabase,-0.014645909645909635
ClsNmCtnDb,-0.05980338573129555
