Feature,SHAP Value
ClsNmCtnDb,0.0045262572428449764
ImplicitMtd,0.0
MtdConstructor,0.0
InnerCls,0.0
MtdMakedbInvkd,0.0
ClsAnonymous,0.0
ClsNmEndsEncoder,0.0
ClsNmCtnInput,0.0
CWE89,0.0
RtnTypResultSet,-0.00022704081632653094
ParamTypEqRtnTyp,-0.0008718808035175714
MtdCtnParams,-0.0013279997513698921
ParamTypCtnSql,-0.0014043588508481778
ClsNmCtnJdbc,-0.002238488889020691
MtdNmCtnSaniti,-0.0031899685949286177
RtnTypStr,-0.00322163664849702
ClsNmEndsReq,-0.004476782244845593
MtdNmCtnQuery,-0.006280568912051643
ClsNmCtnSql,-0.006633053484865259
ClsNmCtnDatabase,-0.00852742469722063
ParamTypCtnStr,-0.011393143839908191
ClsNmCtnHibernate,-0.016739524909270866
MtdNmCtnExecute,-0.0209044221614743
