Feature,SHAP Value
ParamTypCtnStr,0.06264611906750284
MtdCtnParams,0.0033212060618558956
RtnTypStr,3.921424135851164e-05
ClsNmCtnInput,3.629165291982812e-05
MtdConstructor,0.0
ImplicitMtd,0.0
ClsNmEndsEncoder,0.0
InnerCls,0.0
CWE89,0.0
MtdMakedbInvkd,0.0
ClsAnonymous,0.0
RtnTypResultSet,0.0
ParamTypEqRtnTyp,-7.527899535487638e-05
ParamTypCtnSql,-0.001071428571428572
MtdNmCtnSaniti,-0.005088731258477219
ClsNmEndsReq,-0.005732771938644593
MtdNmCtnExecute,-0.009084534043206765
MtdNmCtnQuery,-0.009996838227207757
ClsNmCtnDatabase,-0.012963085157080553
ClsNmCtnDb,-0.016359200540235923
ClsNmCtnHibernate,-0.017361431870669748
ClsNmCtnJdbc,-0.017784226580506022
ClsNmCtnSql,-0.044197465913441446
