Feature,SHAP Value
ClsNmCtnDb,0.009134956293657357
MtdCtnParams,0.00034287391814049765
MtdConstructor,0.0
ClsAnonymous,0.0
MtdMakedbInvkd,0.0
ImplicitMtd,0.0
ClsNmEndsEncoder,0.0
ClsNmCtnInput,0.0
InnerCls,0.0
CWE89,0.0
ClsNmCtnJdbc,-0.0002953848425490604
RtnTypResultSet,-0.0009081632653061251
MtdNmCtnSaniti,-0.002108780755620005
ParamTypCtnSql,-0.00283293097974167
RtnTypStr,-0.0030632562528167193
ParamTypEqRtnTyp,-0.0034400192424669444
MtdNmCtnQuery,-0.003914217765628191
ClsNmEndsReq,-0.004578823061172109
ClsNmCtnSql,-0.008909505067862446
ClsNmCtnDatabase,-0.01033736637979274
ParamTypCtnStr,-0.014466663208480437
ClsNmCtnHibernate,-0.016560953480699435
MtdNmCtnExecute,-0.02097180327096197
