Feature,SHAP Value
ClsNmEndsReq,0.14253185924483724
ParamTypCtnStr,0.04575825350800456
ParamTypEqRtnTyp,0.037342294704803304
MtdCtnParams,0.02582442947248293
ClsNmCtnDb,0.01306274099277142
RtnTypStr,0.012269390300492919
ClsNmCtnSql,0.004542334942542732
ClsNmCtnJdbc,0.0010080151463416882
ClsNmCtnInput,0.0005555555555555507
RtnTypResultSet,7.928063839464422e-05
MtdMakedbInvkd,0.0
ImplicitMtd,0.0
MtdConstructor,0.0
InnerCls,0.0
ClsNmEndsEncoder,0.0
CWE89,0.0
ClsAnonymous,0.0
MtdNmCtnSaniti,-0.0020555555555555522
ParamTypCtnSql,-0.0035166520219677136
MtdNmCtnQuery,-0.004495054322075452
ClsNmCtnDatabase,-0.004929082928785334
ClsNmCtnHibernate,-0.0072733345674880325
MtdNmCtnExecute,-0.010281179138321984
