Feature,SHAP Value
RtnTypStr,0.060986532297481695
MtdCtnParams,0.01298872649837741
ParamTypCtnStr,0.010170036655957889
ClsNmCtnDb,0.005726934972689194
ClsNmCtnJdbc,0.004868357830854453
ParamTypEqRtnTyp,0.0009378224215058353
MtdNmCtnQuery,0.00070404130809681
ClsNmCtnInput,0.0004960297054311401
MtdMakedbInvkd,0.0
InnerCls,0.0
ClsNmEndsEncoder,0.0
MtdConstructor,0.0
ImplicitMtd,0.0
CWE89,0.0
ClsAnonymous,0.0
RtnTypResultSet,-0.0007857145772286565
ParamTypCtnSql,-0.002177133936785382
MtdNmCtnSaniti,-0.002426613419642441
ClsNmEndsReq,-0.0026234455837468823
ClsNmCtnSql,-0.0031403536635332316
ClsNmCtnDatabase,-0.0067654348859231914
ClsNmCtnHibernate,-0.008346674471244275
MtdNmCtnExecute,-0.010666821896689743
