Feature,SHAP Value
ClsNmCtnDb,0.01078645355425931
ParamTypEqRtnTyp,0.00152558291678754
ClsNmCtnJdbc,0.0011615333440370868
ClsAnonymous,0.0
MtdConstructor,0.0
ImplicitMtd,0.0
ClsNmEndsEncoder,0.0
MtdMakedbInvkd,0.0
CWE89,0.0
ClsNmCtnInput,0.0
InnerCls,0.0
RtnTypResultSet,-0.0004285714285714297
MtdNmCtnQuery,-0.002632242047270129
MtdNmCtnSaniti,-0.0026898535835053
ClsNmEndsReq,-0.0028441291836210905
MtdCtnParams,-0.003286541997017237
ParamTypCtnSql,-0.00857142857142857
MtdNmCtnExecute,-0.010152177499175198
ClsNmCtnSql,-0.010307198252578023
ClsNmCtnDatabase,-0.010628860180913918
RtnTypStr,-0.010730400518146952
ClsNmCtnHibernate,-0.012453810623556579
ParamTypCtnStr,-0.021658393290599515
