Feature,SHAP Value
RtnTypStr,0.06636362645566461
MtdCtnParams,0.011718861898298669
ParamTypCtnStr,0.010062729119298128
ClsNmCtnJdbc,0.004985195655089399
ClsNmCtnDb,0.002843952628684746
ParamTypEqRtnTyp,0.0009473017198185516
ClsNmCtnInput,0.0006207450926616323
InnerCls,0.0
MtdMakedbInvkd,0.0
CWE89,0.0
ClsAnonymous,0.0
ClsNmEndsEncoder,0.0
ImplicitMtd,0.0
MtdConstructor,0.0
RtnTypResultSet,-0.00043367463544524254
MtdNmCtnQuery,-0.0016414445735270084
ParamTypCtnSql,-0.001905110900207427
ClsNmCtnSql,-0.0024803496888271903
ClsNmEndsReq,-0.0025130997026085677
MtdNmCtnSaniti,-0.002661409125048776
ClsNmCtnDatabase,-0.006771981811664858
ClsNmCtnHibernate,-0.008525245608301346
MtdNmCtnExecute,-0.010663807268284713
