Feature,SHAP Value,Source
MtdModFINAL,0.0,12
MtdNmStrtGet,0.0,12
ClasEscapInvkd,0.0,12
ClsNmCtnEscap,0.0,12
ParamTypCtnByte[],0.0,12
ParamTypCtnStringbuilder,0.0,12
MtdNmStrtPut,0.0,12
MtdMatchInvkd,0.0,12
sanitizer,0.0,12
MtdModSTATIC,-0.0035714285714285,12
MtdModSTATIC,0.0114285714285714,13
MtdNmCtnReplac,0.005,13
MtdReplacInvkd,0.005,13
MtdNmCtnSaniti,0.005,13
MtdNmCtnEncodNotEncoding,0.005,13
MtdModFINAL,0.0035714285714285,13
MtdNmStrtHas,0.0,13
MtdNmCtnStrip,0.0,13
MtdNmCtnUnescape,0.0,13
MtdNmCtnVerif,0.0,13
ParamTypCtnStr,0.0,13
MtdModPUBLIC,0.0,13
ParamDfRtn,0.0,13
ParamTypCtnCharsequence,0.0,13
MtdEscapInvkd,0.0,13
ClsSTATIC,0.0,13
ClasRegexInvkd,0.0,13
ClsNmEndsEncoder,0.0,13
MtdNmCtnEscapeNotUnescape,0.0,13
ClsPUBLIC,0.0,13
ClsNmCtnEncod,0.0,13
MtdStripInvkd,0.0,13
ClasSanitiInvkd,0.0,13
MtdNmCtnRegex,0.0,13
ClasEncodInvkd,0.0,13
ImplicitMtd,0.0,13
MtdConstructor,0.0,13
MtdNmStrtSet,0.0,13
RtnTypCharsequence,0.0,13
ClsNmCtnSaniti,0.0,13
MtdEncodInvkd,0.0,13
ClsFINAL,0.0,13
ClsNmCtnValid,0.0,13
ClasEscapInvkd,0.0,13
RtnTypByte[],0.0,13
MtdNmStrtGet,0.0,13
MtdSanitiInvkd,0.0,13
ClsNmCtnPage,0.0,13
MtdCtnParams,0.0,13
ParamTypCtnChar[],0.0,13
MtdRegexInvkd,0.0,13
MtdNmStrtPut,0.0,13
ClsNmCtnEscap,0.0,13
ParamTypCtnByte[],0.0,13
ParamTypCtnStringbuilder,0.0,13
sanitizer,0.0,13
MtdMatchInvkd,0.0,13
ParamTypEqRtnTyp,-0.0021428571428571,13
RtnTypStr,-0.0028571428571428,13
ParamTypEqRtnTyp,0.0114285714285714,14
RtnTypStr,0.0042857142857142,14
MtdNmCtnEncodNotEncoding,0.0042857142857142,14
MtdNmCtnReplac,0.0035714285714285,14
MtdReplacInvkd,0.0035714285714285,14
MtdNmCtnSaniti,0.0028571428571428,14
ClsFINAL,0.0021428571428571,14
MtdNmCtnStrip,0.0,14
MtdNmStrtHas,0.0,14
MtdNmCtnVerif,0.0,14
ParamTypCtnStr,0.0,14
ParamDfRtn,0.0,14
MtdNmCtnUnescape,0.0,14
ParamTypCtnCharsequence,0.0,14
MtdEscapInvkd,0.0,14
ClsSTATIC,0.0,14
ClasRegexInvkd,0.0,14
ClsNmEndsEncoder,0.0,14
MtdNmCtnEscapeNotUnescape,0.0,14
ClsNmCtnEncod,0.0,14
ClsPUBLIC,0.0,14
MtdModPUBLIC,0.0,14
ClasSanitiInvkd,0.0,14
MtdStripInvkd,0.0,14
MtdNmCtnRegex,0.0,14
ImplicitMtd,0.0,14
MtdConstructor,0.0,14
MtdNmStrtSet,0.0,14
RtnTypCharsequence,0.0,14
ClsNmCtnSaniti,0.0,14
MtdEncodInvkd,0.0,14
ClasEncodInvkd,0.0,14
ClsNmCtnValid,0.0,14
ParamTypCtnChar[],0.0,14
RtnTypByte[],0.0,14
MtdRegexInvkd,0.0,14
MtdSanitiInvkd,0.0,14
MtdCtnParams,0.0,14
ClsNmCtnPage,0.0,14
MtdModFINAL,0.0,14
MtdNmStrtGet,0.0,14
ClasEscapInvkd,0.0,14
ClsNmCtnEscap,0.0,14
ParamTypCtnByte[],0.0,14
ParamTypCtnStringbuilder,0.0,14
MtdNmStrtPut,0.0,14
MtdMatchInvkd,0.0,14
sanitizer,0.0,14
MtdModSTATIC,-0.0021428571428571,14
RtnTypStr,0.0092857142857142,15
ParamTypEqRtnTyp,0.0078571428571428,15
MtdReplacInvkd,0.005,15
