Feature,SHAP Value
IsAbstractCls,0.03221663160241628
XmlParamNR,0.011740488280176688
MtdNm,0.010995634158448814
LogParamNR,0.007111124047045982
ClsNmCtnLog,0.006751522644506473
ClsNmCtnFile,0.006023017170071046
GeneralParamNR,0.004907698735749921
ParamTypCtnStr,0.003975536826299669
IsInterface,0.0032251448374165798
SiPfxAdd,0.0030344457252677245
ClsNmCtnXml,0.0029132418611949804
ParamTypCtnChar[],0.0027056475487285403
SiPfxUpdate,0.002497115245385137
SiPfxLog,0.001664864006897443
ParamTypCtnStr[],0.001596708547193737
FileParamNR,0.0015290961212032616
IsConcreteCls,0.0014763579801301135
FileRtnNR,0.001262577689559452
ParamTypCtnByte[],0.0008276260628049606
SoSRMInvkRead,0.000590670978853805
SRMDfThis,0.000520869823331483
MixedPfxTyp,0.0004164862133679975
SoPfxGet,0.0003308684969881015
ClsNmCtnGui,0.0001291684640984947
SiSRMInvkUpdate,1.3740666116257572e-05
DbRtnNR,4.236552910832914e-06
SoPfxParse,2.6424159160765015e-06
MixedSRMInvkCopy,0.0
MixedPfxDo,0.0
SoPfxFind,0.0
MixedSRMInvkDo,0.0
MixedPfxMove,0.0
SiPfxPrint,0.0
SoSRMInvkFind,0.0
SoSRMInvkRemove,0.0
SoSRMInvkParse,0.0
SiPfxEval,0.0
SoSRMInvkPeek,0.0
SiPfxSend,0.0
SiPfxRun,0.0
SoPfxRemove,0.0
tag,0.0
SRMDfParam,0.0
ConcreteMtd,0.0
ParamDfSRM,0.0
XmlRtnNR,0.0
DbParamNR,0.0
WebRtnNR,0.0
DbNR,0.0
SoSRMInvkRetrieve,0.0
SoSRMInvkElement,0.0
SoSRMInvkPull,0.0
SoSRMInvkAs,0.0
SiSRMInvkSet,0.0
SiSRMInvkAdd,0.0
SiSRMInvkRun,0.0
SiSRMInvkSave,0.0
SiPfxSave,0.0
SoSRMInvkList,0.0
SoSRMInvkPoll,0.0
WebParamNR,0.0
SiSRMInvkExec,0.0
SiSRMInvkSend,0.0
SiSRMInvkPrint,0.0
SiSRMInvkEval,0.0
SiSRMInvkFine,0.0
SiSRMInvkWarn,0.0
SiSRMInvkInfo,0.0
SiSRMInvkTrace,0.0
SiSRMInvkFormat,0.0
SiSRMInvkPush,0.0
SiSRMInvkError,0.0
SiSRMInvkFatal,0.0
GuiParamNR,0.0
GuiNR,0.0
GuiRtnNR,0.0
GeneralNR,0.0
WebNR,0.0
LogRtnNR,0.0
LogNR,0.0
XmlNR,0.0
SiSRMInvkConfig,0.0
FileNR,0.0
SiSRMInvkDebug,0.0
ClsNmCtnWeb,-0.00036672472521659394
SiPfxSet,-0.0003710469687753237
SiSRMInvkSevere,-0.0005553683969297118
SiPfxWrite,-0.000816507705572081
ClsNmCtnGeneral,-0.000991322757136398
SiPfxExec,-0.001091061766593654
GeneralRtnNR,-0.0015380755448414912
SiSRMInvkWrite,-0.001570907733526112
MixedPfxCopy,-0.001998466618213665
MixedSRMInvkMove,-0.003955744835975036
SiSRMInvkOffer,-0.004761975804271221
SiSRMInvkLog,-0.00565494083623358
ClsNmCtnDb,-0.006628941253810111
ParamDfThis,-0.007953192679093153
PrimitiveParam,-0.010162415851356271
SiPfxTyp,-0.03205260004475851
SiSRMInvkInsert,-0.05303175312794912
SRMDfRet,-0.0693984100039442
SoPfxTyp,-0.08014986953274239
SoPfxRead,-0.10619858404192592
SoSRMInvkGet,-0.10892475752234775
