Feature,SHAP Value
SRMDfRet,0.06991748423167876
ParamDfThis,0.017553939904178084
IsConcreteCls,0.015529098167522945
IsAbstractCls,0.012761650953024804
ClsNmCtnLog,0.010931733377015987
ClsNmCtnFile,0.008552964973083693
SoPfxRead,0.008237351460997536
SiSRMInvkWrite,0.008106832584059191
SiPfxLog,0.005894691698044428
ClsNmCtnGeneral,0.004890556636867532
SoSRMInvkParse,0.004701198404524366
SRMDfThis,0.004123800682148571
SoSRMInvkRead,0.0027453717401814404
FileRtnNR,0.0021401002969631475
DbRtnNR,0.001591030235010872
SiPfxAdd,0.001533338604196667
SoPfxGet,0.0012506438411978224
ParamTypCtnStr[],0.0008556903331382593
SiPfxUpdate,0.0007577602213999016
ClsNmCtnXml,0.0006945978831388797
WebParamNR,0.00041558566385556384
IsInterface,0.0003929910446810042
ClsNmCtnGui,0.00038133279929881275
GeneralRtnNR,0.00023296568432250309
SoPfxParse,4.323386297910847e-06
MixedSRMInvkCopy,0.0
MixedSRMInvkMove,0.0
MixedPfxMove,0.0
MixedPfxDo,0.0
SoPfxFind,0.0
SoPfxRemove,0.0
SiPfxRun,0.0
SiPfxPrint,0.0
SiPfxEval,0.0
SoSRMInvkFind,0.0
SoSRMInvkRemove,0.0
SoSRMInvkAs,0.0
SoSRMInvkPeek,0.0
SoSRMInvkPoll,0.0
SoSRMInvkList,0.0
SiPfxSave,0.0
ConcreteMtd,0.0
tag,0.0
SRMDfParam,0.0
ParamDfSRM,0.0
GuiNR,0.0
GuiRtnNR,0.0
LogParamNR,0.0
DbNR,0.0
SoSRMInvkRetrieve,0.0
SoSRMInvkElement,0.0
SoSRMInvkPull,0.0
SiSRMInvkAdd,0.0
SiSRMInvkSet,0.0
MixedSRMInvkDo,0.0
SiSRMInvkUpdate,0.0
SiSRMInvkSave,0.0
WebNR,0.0
WebRtnNR,0.0
LogRtnNR,0.0
SiSRMInvkExec,0.0
SiSRMInvkInsert,0.0
SiSRMInvkPrint,0.0
SiSRMInvkPush,0.0
SiSRMInvkEval,0.0
SiSRMInvkTrace,0.0
SiSRMInvkWarn,0.0
SiSRMInvkSevere,0.0
SiSRMInvkInfo,0.0
SiSRMInvkFine,0.0
SiSRMInvkError,0.0
SiSRMInvkFatal,0.0
SiSRMInvkOffer,0.0
SiSRMInvkDebug,0.0
LogNR,0.0
GeneralNR,0.0
FileNR,0.0
SiSRMInvkConfig,0.0
XmlNR,0.0
XmlParamNR,0.0
XmlRtnNR,0.0
FileParamNR,-5.529831733491752e-07
SiPfxExec,-0.0010395198235198244
MixedPfxTyp,-0.0010401346868454675
MixedPfxCopy,-0.001171822187361178
GeneralParamNR,-0.0013191197979360025
SiSRMInvkSend,-0.0014604292564171228
SiPfxSet,-0.0016139158421504401
SoPfxTyp,-0.0019190644852274605
ParamTypCtnChar[],-0.003073050335071381
SiPfxSend,-0.00419791390332722
SiPfxTyp,-0.004285044528059126
SiSRMInvkLog,-0.005964519432503285
ParamTypCtnStr,-0.006279207139814613
SiPfxWrite,-0.006436241665368818
MtdNm,-0.008408035894117226
SoSRMInvkGet,-0.008863535921280995
ParamTypCtnByte[],-0.008864890041543547
SiSRMInvkFormat,-0.01403288280842957
SiSRMInvkRun,-0.01683438148804
ClsNmCtnWeb,-0.025051941902539482
DbParamNR,-0.03284277654343148
ClsNmCtnDb,-0.034411120950315566
GuiParamNR,-0.05964316691505109
PrimitiveParam,-0.12533032348598871
