Feature,SHAP Value
PrimitiveParam,0.023240108031024338
FileParamNR,0.018342186117458047
ParamTypCtnStr[],0.012049195580204609
ClsNmCtnWeb,0.0055689238185449574
IsInterface,0.004579010385865306
SiPfxLog,0.004445986440212102
SoPfxRead,0.004123712396430966
WebParamNR,0.003716839606963694
SiSRMInvkSevere,0.003582420979305029
SiSRMInvkSet,0.002495674740484455
ClsNmCtnFile,0.0024821791152737395
ClsNmCtnXml,0.001983285593732934
SiSRMInvkSend,0.0019215625348594223
SoPfxGet,0.0015371877099183556
ClsNmCtnGeneral,0.0010471782866469416
SiPfxAdd,0.0008333320850621995
IsAbstractCls,0.0006672265056595073
DbRtnNR,0.0005878394944254239
IsConcreteCls,0.00047173792099220596
FileRtnNR,0.0002222920268523873
SoSRMInvkFind,0.00015905140976960053
MixedPfxTyp,5.225952397871006e-05
SiSRMInvkAdd,3.5712615379990265e-05
SiSRMInvkTrace,2.2732880155210133e-05
SiPfxRun,0.0
SiSRMInvkSave,0.0
SiSRMInvkUpdate,0.0
SiSRMInvkRun,0.0
MixedPfxMove,0.0
SoPfxRemove,0.0
SiPfxEval,0.0
SiPfxPrint,0.0
SiPfxExec,0.0
SoSRMInvkParse,0.0
SoSRMInvkRemove,0.0
MixedSRMInvkDo,0.0
MixedSRMInvkCopy,0.0
SoSRMInvkPoll,0.0
SoSRMInvkList,0.0
SoPfxFind,0.0
MixedPfxDo,0.0
tag,0.0
SRMDfParam,0.0
GuiRtnNR,0.0
ParamDfSRM,0.0
LogParamNR,0.0
LogRtnNR,0.0
WebRtnNR,0.0
DbNR,0.0
SiSRMInvkDebug,0.0
LogNR,0.0
GeneralNR,0.0
XmlNR,0.0
GuiNR,0.0
MixedSRMInvkMove,0.0
SoSRMInvkAs,0.0
SoSRMInvkPull,0.0
SiPfxSave,0.0
WebNR,0.0
SiSRMInvkError,0.0
SiSRMInvkConfig,0.0
FileNR,0.0
SiSRMInvkFine,0.0
SiSRMInvkEval,0.0
SiSRMInvkExec,0.0
SiSRMInvkFormat,0.0
SiSRMInvkInsert,0.0
SiSRMInvkOffer,0.0
SiSRMInvkFatal,0.0
SiSRMInvkInfo,0.0
SiSRMInvkPush,0.0
SiSRMInvkLog,0.0
SiSRMInvkPrint,0.0
XmlParamNR,0.0
GuiParamNR,0.0
XmlRtnNR,0.0
ClsNmCtnGui,-1.0808465744915896e-06
SoSRMInvkRetrieve,-4.529290679813891e-05
SiPfxUpdate,-0.000394278789879271
ParamTypCtnByte[],-0.0004980422270699815
SiPfxSend,-0.000697670788970664
SoSRMInvkElement,-0.0007187263610333033
MtdNm,-0.0011585477066028867
SiPfxWrite,-0.0012465155902575548
DbParamNR,-0.0020425137625747908
GeneralRtnNR,-0.0023211657858547147
SoPfxParse,-0.0023405376003900677
ClsNmCtnLog,-0.0026327840794328136
ParamTypCtnChar[],-0.002839797927018068
SoPfxTyp,-0.003248991559133267
MixedPfxCopy,-0.0037433923458849855
SiPfxSet,-0.004606916067117869
SoSRMInvkPeek,-0.005515261429985166
SoSRMInvkGet,-0.005862325758383788
ParamDfThis,-0.006929613455522676
GeneralParamNR,-0.010239775116014439
SRMDfThis,-0.013610929689460611
ClsNmCtnDb,-0.01855445875679157
SiSRMInvkWarn,-0.018711907095880644
SoSRMInvkRead,-0.020117151585493834
SiSRMInvkWrite,-0.02602842814560149
ConcreteMtd,-0.029004073733179467
SiPfxTyp,-0.05974432089457789
ParamTypCtnStr,-0.06027247412179845
SRMDfRet,-0.10398536661334415
