Feature,SHAP Value
ParamTypCtnStr,0.10133753501437928
SRMDfThis,0.03826749072168663
FileParamNR,0.025611826657619047
GeneralParamNR,0.012688664935961387
ClsNmCtnGeneral,0.011680139185845772
PrimitiveParam,0.010199694956467803
ClsNmCtnFile,0.008467650803981649
IsAbstractCls,0.007214035928750237
SoSRMInvkGet,0.007015426065412403
ParamDfThis,0.003627136875592088
ClsNmCtnXml,0.002979674283378732
SiPfxUpdate,0.0017426422837611907
WebParamNR,0.0015267864227846983
IsConcreteCls,0.001447468962946799
DbRtnNR,0.00136267763526908
IsInterface,0.0010419359160487168
SiSRMInvkWrite,0.0009329570723634883
SiPfxLog,0.0008328521939953981
SiSRMInvkPrint,0.0006991844959484822
SoPfxGet,0.00041624569580045456
ParamTypCtnByte[],0.0003614045610517494
SiPfxSet,0.0002923751942001118
MtdNm,0.0002416241465319907
MixedPfxCopy,0.00013401626818269896
ClsNmCtnGui,6.154321514589833e-05
LogParamNR,4.629229624050768e-05
GeneralRtnNR,3.7654838917254006e-05
SiSRMInvkOffer,7.422791562741553e-06
GuiParamNR,1.6041373376331214e-08
SiSRMInvkSave,0.0
MixedSRMInvkMove,0.0
MixedPfxMove,0.0
SiPfxEval,0.0
SoSRMInvkRemove,0.0
SoSRMInvkFind,0.0
SoSRMInvkParse,0.0
MixedPfxDo,0.0
SoPfxFind,0.0
SiPfxPrint,0.0
SiPfxRun,0.0
SoPfxRemove,0.0
tag,0.0
SRMDfParam,0.0
ParamTypCtnStr[],0.0
ParamDfSRM,0.0
LogNR,0.0
DbParamNR,0.0
WebRtnNR,0.0
DbNR,0.0
SiSRMInvkConfig,0.0
GeneralNR,0.0
SoSRMInvkAs,0.0
MixedSRMInvkCopy,0.0
SiSRMInvkAdd,0.0
MixedSRMInvkDo,0.0
SoSRMInvkPull,0.0
SiSRMInvkUpdate,0.0
SiPfxSave,0.0
SoSRMInvkPeek,0.0
SoSRMInvkRetrieve,0.0
SoSRMInvkPoll,0.0
SoSRMInvkElement,0.0
FileNR,0.0
WebNR,0.0
SiSRMInvkPush,0.0
SiSRMInvkTrace,0.0
SiSRMInvkWarn,0.0
SiSRMInvkSevere,0.0
SiSRMInvkLog,0.0
SiSRMInvkInsert,0.0
SiSRMInvkError,0.0
SiSRMInvkFatal,0.0
SiSRMInvkEval,0.0
XmlRtnNR,0.0
XmlParamNR,0.0
GuiNR,0.0
ConcreteMtd,0.0
SiSRMInvkFine,0.0
LogRtnNR,0.0
GuiRtnNR,0.0
XmlNR,0.0
SiSRMInvkDebug,0.0
SiSRMInvkInfo,0.0
SiSRMInvkExec,-8.422004803276817e-08
ParamTypCtnChar[],-7.202524503618912e-07
FileRtnNR,-2.113616717008826e-06
SoSRMInvkRead,-0.0003572177632760465
SiPfxExec,-0.00043103531128205197
SiSRMInvkSet,-0.0008332851388005921
SiPfxAdd,-0.0008665989703881549
MixedPfxTyp,-0.0009363625872101655
SiPfxWrite,-0.0009839541345251501
SoPfxParse,-0.00148986951792969
SiSRMInvkRun,-0.001491876254227767
SiSRMInvkSend,-0.002723305905381574
SiSRMInvkFormat,-0.0038552212444801564
SiPfxSend,-0.0051864191665849935
ClsNmCtnLog,-0.006804431085398896
ClsNmCtnDb,-0.008143124954113505
SoSRMInvkList,-0.01071070311364851
SRMDfRet,-0.01748000034928761
SiPfxTyp,-0.03190252484636167
SoPfxTyp,-0.08162603349821533
SoPfxRead,-0.14462202976976313
ClsNmCtnWeb,-0.3096331688904028
