Feature,SHAP Value
ClsNmCtnGeneral,0.012086107648964308
SoPfxRead,0.00831565628225211
SiPfxLog,0.004595389454695679
GeneralParamNR,0.0031213046100488223
SiPfxAdd,0.0029325686298204146
ClsNmCtnXml,0.002885146219824589
SoPfxGet,0.002603859152767132
SiSRMInvkSend,0.0015609003159928192
SiPfxTyp,0.0015163537059760118
ParamTypCtnChar[],0.0013593645681179017
IsInterface,0.0011428997174539185
ParamTypCtnStr[],0.0010697382869258865
SoSRMInvkRead,0.000980529749753007
IsConcreteCls,0.0005517021207261867
FileRtnNR,0.0002062615804186846
ClsNmCtnGui,0.00014161916457327423
SiPfxExec,0.0001200375672562818
SiPfxUpdate,7.690671529966484e-05
IsAbstractCls,6.103850118928875e-05
SiSRMInvkSet,0.0
MixedPfxMove,0.0
MixedSRMInvkMove,0.0
MixedSRMInvkDo,0.0
SoSRMInvkPeek,0.0
SoSRMInvkList,0.0
SiSRMInvkUpdate,0.0
SoSRMInvkPull,0.0
SoSRMInvkElement,0.0
SiSRMInvkAdd,0.0
SoPfxRemove,0.0
SiPfxPrint,0.0
SiPfxRun,0.0
SiPfxSave,0.0
SoSRMInvkFind,0.0
SoSRMInvkRemove,0.0
SiPfxEval,0.0
SoSRMInvkAs,0.0
SoSRMInvkRetrieve,0.0
SoSRMInvkPoll,0.0
SoPfxFind,0.0
MixedPfxDo,0.0
ConcreteMtd,0.0
tag,0.0
SRMDfParam,0.0
XmlParamNR,0.0
GuiRtnNR,0.0
GuiParamNR,0.0
XmlRtnNR,0.0
GuiNR,0.0
LogNR,0.0
ParamDfSRM,0.0
XmlNR,0.0
MixedSRMInvkCopy,0.0
SiSRMInvkFormat,0.0
SiSRMInvkInsert,0.0
SiSRMInvkPrint,0.0
SiSRMInvkExec,0.0
WebRtnNR,0.0
DbNR,0.0
LogRtnNR,0.0
WebNR,0.0
GeneralNR,0.0
FileNR,0.0
LogParamNR,0.0
SiSRMInvkEval,0.0
SiSRMInvkSevere,0.0
SiSRMInvkFine,0.0
SiSRMInvkWarn,0.0
SiSRMInvkTrace,0.0
SiSRMInvkConfig,0.0
SiSRMInvkDebug,0.0
SiSRMInvkFatal,0.0
SiSRMInvkOffer,0.0
SiSRMInvkError,-9.606138338946746e-07
SiSRMInvkWrite,-1.921227667803227e-06
SiSRMInvkInfo,-1.1909624294079157e-05
DbParamNR,-2.705503882514948e-05
GeneralRtnNR,-4.244568618109318e-05
ParamTypCtnByte[],-0.00012819784044305893
SoPfxParse,-0.00016379918226039347
SiPfxSet,-0.00037295496632085146
DbRtnNR,-0.0006691997742378063
MixedPfxCopy,-0.0011445192227561851
MixedPfxTyp,-0.0012474772440170256
SiSRMInvkSave,-0.0012481974964674014
SiSRMInvkLog,-0.0012692101933800591
SiPfxWrite,-0.0012770197562267938
SoPfxTyp,-0.002175294700546627
ClsNmCtnFile,-0.0022706204443315274
SiPfxSend,-0.0027391776368781845
SiSRMInvkPush,-0.003723093865861153
SoSRMInvkParse,-0.0038379963063232547
SiSRMInvkRun,-0.004646933984313206
WebParamNR,-0.00493634857022639
ClsNmCtnDb,-0.007056402755592352
SoSRMInvkGet,-0.010968462886223178
ClsNmCtnLog,-0.011299306063675706
ParamDfThis,-0.01301332991248301
ClsNmCtnWeb,-0.013777243659349826
SRMDfThis,-0.016584098197731274
MtdNm,-0.03505444147612268
SRMDfRet,-0.04016839650029408
ParamTypCtnStr,-0.051787812520917575
PrimitiveParam,-0.06842659928397185
FileParamNR,-0.13487031785601555
