Feature,SHAP Value
ClsNmCtnDb,0.06300085691448191
SoPfxTyp,0.027838782035921578
ParamTypCtnChar[],0.009459799502207739
SoPfxRead,0.006315756158158058
SiPfxSet,0.0061963719255934135
ClsNmCtnFile,0.004350653565541651
LogParamNR,0.003967165192094613
SoSRMInvkRead,0.0035649545281345382
SiSRMInvkSet,0.002931904718139148
ClsNmCtnWeb,0.0029218458728157287
ClsNmCtnXml,0.0029131215676863054
ClsNmCtnLog,0.002244652528808691
IsInterface,0.0021997203653060515
FileRtnNR,0.002106701503976502
DbRtnNR,0.0017929862131360469
ClsNmCtnGeneral,0.0016225608919354408
SoSRMInvkGet,0.0016008165759963462
GeneralRtnNR,0.0012476565531948508
WebParamNR,0.0009573744887930447
ParamDfThis,0.0008313404268615945
SoPfxGet,0.0008196826535604856
SiPfxAdd,0.0008192676087731554
XmlParamNR,0.0007218402416880598
IsAbstractCls,0.0006298209982907726
ParamTypCtnByte[],0.00036816210675444383
SiSRMInvkError,0.0001666377866343105
SiPfxLog,9.613640133189494e-05
SiSRMInvkPrint,8.331889331716913e-05
ClsNmCtnGui,1.3860705841153842e-05
SoPfxParse,4.323386297924725e-06
MixedPfxTyp,4.809309623219507e-07
MixedSRMInvkCopy,0.0
MixedSRMInvkMove,0.0
SiPfxEval,0.0
SoSRMInvkFind,0.0
MixedPfxMove,0.0
MixedPfxDo,0.0
SoPfxFind,0.0
SoPfxRemove,0.0
SiPfxRun,0.0
SiPfxExec,0.0
XmlRtnNR,0.0
XmlNR,0.0
GuiNR,0.0
ConcreteMtd,0.0
tag,0.0
ParamDfSRM,0.0
GuiRtnNR,0.0
SiSRMInvkRun,0.0
SoSRMInvkRetrieve,0.0
SoSRMInvkElement,0.0
SoSRMInvkPull,0.0
SoSRMInvkAs,0.0
SiSRMInvkAdd,0.0
MixedSRMInvkDo,0.0
SiSRMInvkUpdate,0.0
SiSRMInvkSave,0.0
SiPfxSave,0.0
SoSRMInvkList,0.0
SoSRMInvkPoll,0.0
SoSRMInvkPeek,0.0
SiPfxPrint,0.0
SoSRMInvkRemove,0.0
SiSRMInvkSend,0.0
SiSRMInvkExec,0.0
SiSRMInvkFormat,0.0
SiSRMInvkFatal,0.0
SiSRMInvkInfo,0.0
SiSRMInvkTrace,0.0
SiSRMInvkEval,0.0
SiSRMInvkPush,0.0
SiSRMInvkInsert,0.0
SiSRMInvkLog,0.0
GuiParamNR,0.0
SiSRMInvkConfig,0.0
LogRtnNR,0.0
FileNR,0.0
SiSRMInvkFine,0.0
DbNR,0.0
WebRtnNR,0.0
LogNR,0.0
GeneralNR,0.0
WebNR,0.0
SiPfxUpdate,-0.00028565593844951526
IsConcreteCls,-0.0007503857713045126
SiSRMInvkDebug,-0.0010930838021953604
FileParamNR,-0.0014004602496518193
SiPfxSend,-0.0015880375186510531
PrimitiveParam,-0.002153087995287968
SRMDfParam,-0.0024394160139910165
SiPfxWrite,-0.003289809864659446
MixedPfxCopy,-0.003332190097959701
SiSRMInvkOffer,-0.004809760860176947
DbParamNR,-0.005342398415721095
ParamTypCtnStr[],-0.0058975346079618365
MtdNm,-0.008287420474861654
SRMDfThis,-0.010915366160552865
SoSRMInvkParse,-0.013681438088991721
ParamTypCtnStr,-0.01527375745109702
SiPfxTyp,-0.023828908474806988
SiSRMInvkWarn,-0.02599319047443957
SiSRMInvkSevere,-0.02753329524641572
SRMDfRet,-0.08079545674661638
GeneralParamNR,-0.14107403310914557
SiSRMInvkWrite,-0.1617333709284296
