Feature,SHAP Value
ParamTypCtnStr,0.15063387694403735
SoSRMInvkPoll,0.06809674895496322
SoSRMInvkRead,0.061193475205640516
SiSRMInvkSet,0.06109087048918538
ParamTypCtnChar[],0.0555248411578914
SoPfxRead,0.04896898057990787
ParamTypCtnStr[],0.04564413642101986
MixedSRMInvkCopy,0.03341875744814171
SRMDfRet,0.021515081751831894
ClsNmCtnWeb,0.016897713078390608
ConcreteMtd,0.016797929785825047
GuiParamNR,0.011833943991941348
MixedPfxTyp,0.010283778658539355
ParamDfThis,0.009567505711213328
SiPfxSet,0.007355263772292231
PrimitiveParam,0.007038662511320862
SoSRMInvkGet,0.0065891225463379915
SiSRMInvkFormat,0.005123880958121302
WebParamNR,0.003407635777370868
ParamTypCtnByte[],0.003145717949726637
ClsNmCtnDb,0.0030505428837476617
ClsNmCtnXml,0.0029131215676863192
GeneralRtnNR,0.0029055494964680406
SRMDfThis,0.0017588526047295217
FileParamNR,0.0014797277653773727
SiPfxAdd,0.0013295626675879912
SiSRMInvkWrite,0.0012964076213406034
DbRtnNR,0.001113955697463559
SiPfxLog,0.0009390384095594173
FileRtnNR,0.0006228831174735772
IsConcreteCls,0.000537490773613758
GeneralParamNR,0.00047479553792127704
ClsNmCtnFile,0.00029788390094667716
SiSRMInvkLog,2.0609203777582907e-06
SoSRMInvkPull,0.0
MixedSRMInvkDo,0.0
SoSRMInvkParse,0.0
SoSRMInvkRetrieve,0.0
MixedPfxMove,0.0
SoPfxFind,0.0
SoPfxRemove,0.0
SiSRMInvkInsert,0.0
DbParamNR,0.0
WebRtnNR,0.0
DbNR,0.0
LogParamNR,0.0
LogRtnNR,0.0
LogNR,0.0
WebNR,0.0
SiSRMInvkDebug,0.0
SoSRMInvkList,0.0
SoSRMInvkAs,0.0
SoSRMInvkPeek,0.0
MixedSRMInvkMove,0.0
SiSRMInvkRun,0.0
SiSRMInvkUpdate,0.0
SiSRMInvkAdd,0.0
SiPfxSave,0.0
SiPfxRun,0.0
SiPfxExec,0.0
SiPfxEval,0.0
SiPfxPrint,0.0
SoSRMInvkRemove,0.0
SoSRMInvkFind,0.0
SoSRMInvkElement,0.0
SiSRMInvkOffer,0.0
SiSRMInvkError,0.0
SiSRMInvkInfo,0.0
SiSRMInvkExec,0.0
SiSRMInvkPrint,0.0
SiSRMInvkEval,0.0
SiSRMInvkPush,0.0
SiSRMInvkSend,0.0
tag,0.0
XmlParamNR,0.0
ParamDfSRM,0.0
XmlNR,0.0
XmlRtnNR,0.0
GuiRtnNR,0.0
GuiNR,0.0
SRMDfParam,0.0
SiSRMInvkSevere,0.0
SiSRMInvkConfig,0.0
GeneralNR,0.0
SiSRMInvkTrace,0.0
SiSRMInvkFine,0.0
SiSRMInvkWarn,0.0
FileNR,0.0
ClsNmCtnGui,-1.2023274059691502e-07
SoPfxGet,-1.921227667803227e-06
SiSRMInvkFatal,-3.310281687457506e-06
SiSRMInvkSave,-2.470864239778603e-05
SoPfxParse,-0.00017529684962394598
SiPfxUpdate,-0.0006354522852000388
SiPfxSend,-0.0011085205380723384
ClsNmCtnGeneral,-0.001499025824744038
MixedPfxCopy,-0.0015823758654271436
SiPfxWrite,-0.00248902909257577
SoPfxTyp,-0.0033137136330034372
IsAbstractCls,-0.0037837179118767744
MixedPfxDo,-0.005196230751114708
ClsNmCtnLog,-0.005600024589514724
SiPfxTyp,-0.00849775806892647
MtdNm,-0.010100265566207814
IsInterface,-0.04581773580338912
