Feature,SHAP Value
SoSRMInvkGet,0.06346937753467138
WebParamNR,0.018785721351422376
ClsNmCtnFile,0.012767245269414203
FileParamNR,0.011307314857170382
IsAbstractCls,0.00876664913483247
DbParamNR,0.008424707226194934
IsInterface,0.007401048608612348
ClsNmCtnGeneral,0.00620333512419792
SiSRMInvkWrite,0.005761890389117452
SiPfxLog,0.0042308373604432875
ParamTypCtnByte[],0.003111879118227509
SoSRMInvkRead,0.0024963949929348306
SRMDfRet,0.0018701511279739721
SoSRMInvkRemove,0.0012086748181937834
SiSRMInvkSet,0.0011897252176588796
SiSRMInvkSend,0.000832371471228284
ParamTypCtnStr[],0.00032796440077688394
SiPfxUpdate,0.0002754189612386958
FileRtnNR,0.00020626158041869846
MixedSRMInvkDo,0.0
MixedSRMInvkMove,0.0
MixedSRMInvkCopy,0.0
SoSRMInvkElement,0.0
SiPfxRun,0.0
SiPfxEval,0.0
SiSRMInvkRun,0.0
SiSRMInvkUpdate,0.0
SoSRMInvkPoll,0.0
SoSRMInvkRetrieve,0.0
SiSRMInvkAdd,0.0
MixedPfxDo,0.0
SoPfxFind,0.0
SiPfxSave,0.0
SoSRMInvkFind,0.0
SiPfxPrint,0.0
SoSRMInvkParse,0.0
SoSRMInvkAs,0.0
SoSRMInvkPeek,0.0
SoSRMInvkList,0.0
MixedPfxMove,0.0
SoPfxRemove,0.0
GuiParamNR,0.0
IsConcreteCls,0.0
tag,0.0
DbNR,0.0
LogParamNR,0.0
LogNR,0.0
LogRtnNR,0.0
XmlNR,0.0
GuiRtnNR,0.0
XmlParamNR,0.0
XmlRtnNR,0.0
SoSRMInvkPull,0.0
SiSRMInvkOffer,0.0
SiSRMInvkExec,0.0
SiSRMInvkLog,0.0
SiSRMInvkPrint,0.0
WebNR,0.0
SiSRMInvkSevere,0.0
SiSRMInvkWarn,0.0
SiSRMInvkTrace,0.0
FileNR,0.0
GeneralNR,0.0
SiSRMInvkConfig,0.0
SiSRMInvkDebug,0.0
WebRtnNR,0.0
SiSRMInvkFatal,0.0
SiSRMInvkError,0.0
SiSRMInvkInfo,0.0
SiSRMInvkEval,0.0
SiSRMInvkPush,0.0
SiSRMInvkInsert,0.0
SiSRMInvkFormat,0.0
GuiNR,0.0
ConcreteMtd,0.0
SoPfxGet,-9.606138339085524e-07
ClsNmCtnGui,-1.321207958024373e-06
GeneralRtnNR,-3.403795927356401e-05
MixedPfxTyp,-0.00010963701089144323
GeneralParamNR,-0.000602650950741114
ClsNmCtnXml,-0.0006310283278493506
ClsNmCtnWeb,-0.0007676461050280456
SiPfxAdd,-0.0010268365598606922
ClsNmCtnLog,-0.0010516944058716615
DbRtnNR,-0.0015143326042934835
SiPfxExec,-0.0017744466502731676
SoPfxParse,-0.001918697920952013
SiSRMInvkFine,-0.0029272360369115152
ParamTypCtnChar[],-0.0030202364669989976
SiPfxWrite,-0.0031748505213081667
MixedPfxCopy,-0.006181573304239123
SiPfxSend,-0.006434763160182457
SiPfxSet,-0.0070694711073947605
PrimitiveParam,-0.00753553093937407
SRMDfParam,-0.010952099711689707
SiPfxTyp,-0.011112906919419976
SiSRMInvkSave,-0.013552413935255095
ParamDfSRM,-0.015361596236973876
ParamTypCtnStr,-0.023805655302493584
MtdNm,-0.0254260958849928
ParamDfThis,-0.046477821785246946
ClsNmCtnDb,-0.05236862393312576
SRMDfThis,-0.06604942250518217
SoPfxRead,-0.10560874304795043
SoPfxTyp,-0.13146989694473293
