row,dataset_row,base_value,prediction,ClsNmCtnInput,ClsNmEndsReq,ClsAnonymous,ParamTypCtnSql,RtnTypStr,ClsNmCtnHibernate,MtdNmCtnExecute,ClsNmCtnDb,InnerCls,ClsNmEndsEncoder,MtdConstructor,ClsNmCtnJdbc,MtdNmCtnQuery,ParamTypCtnStr,ClsNmCtnDatabase,RtnTypResultSet,MtdCtnParams,ParamTypEqRtnTyp,ImplicitMtd,MtdMakedbInvkd,MtdNmCtnSaniti,ClsNmCtnSql
20,9089,0.014,1.734723475976807e-18,-5.184562329970939e-05,0.00015770564737484997,-0.00016005791857847553,-0.0006067348357235652,0.0,-0.0016623572013703093,-0.0039893709249332,0.0010566687826080083,0.0,0.0,0.0,0.0016277533785249033,-0.0019148236979036508,0.004303266981752828,-0.00012380176579077356,7.323804249836067e-05,-7.421924629288823e-05,-4.377162498201616e-05,0.00011476415420086509,0.0,0.0,-0.012706414148085227
21,3829,0.014,0.0,0.0,0.0,0.0,-0.0009433809616319111,0.0,-0.0009977288061940313,-0.0010967490993583952,0.00034716209276693013,0.0,0.0,0.0,0.0007748831382553173,-0.0010401089525079214,-0.005497773033757387,-8.075884942761332e-05,0.0,0.0,0.0,0.0,0.0,-5.2303314239124444e-05,-0.005413242213905864
22,7803,0.014,-1.734723475976807e-18,0.0,0.0,-9.900204988548983e-05,-0.0009906442320662017,0.0,-0.0009698028579319543,-0.001211863520609703,0.00038779624844935797,0.0,0.0,0.0,0.0009120330345747731,-0.000936350954862397,-0.005523385702204594,-0.00017544231228211902,0.0,0.0,0.0,0.0,0.0,0.0,-0.0053933376531816735
23,5539,0.014,0.0,-0.00012552900229974726,0.0,0.0,-0.0008201417249410346,0.0,-0.0015847420436278148,-0.004098971993762702,0.0011363407952687539,0.0,-0.00012558297189339625,0.0,0.0017677460251073415,-0.0020098010592603023,0.004487689815730933,-0.00018770393405165568,0.0002002580313855215,0.0,0.00010762803849980692,-7.45732063429461e-05,0.0,0.0,-0.012672616769812758
24,2150,0.014,-1.734723475976807e-18,0.0,0.0,0.0,-0.0009037787436620085,0.0,-0.001052341216439625,-0.0010665947527596581,0.00028471499640687534,0.0,0.0,0.0,0.0007931222583630053,-0.0009706763319516744,-0.00559658150614277,-5.351755902296447e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.005434347144791182
25,3836,0.014,-1.734723475976807e-18,0.0,0.0,0.0,-0.0009691220095320998,0.0019584888766255304,-0.0015709830056523661,-0.0012368480474116994,0.0004186080763389591,-0.0001359575609433345,0.0001215652998538605,0.0,0.0009155878008771664,-0.0015981881381328805,-0.005177851584252047,-0.0007934384384270688,0.0,0.0,-8.900871511327338e-05,-7.558808037532312e-05,0.0,0.0,-0.005767264473855425
26,5349,0.014,0.0,0.0,-1.567180508930921e-05,-8.006241546235267e-05,-0.0010462429598910284,0.0,-0.0009844386384097968,-0.0010976981870021133,0.0003530604151322396,0.0,0.0,0.0,0.0009162935292320661,-0.0009855791476008609,-0.0056074703404207955,-7.93930967715234e-05,0.0,0.0,-3.534759741293782e-05,0.0,0.0,0.0,-0.005337449756303587
27,5085,0.014,0.0,0.0,0.0,0.0,-0.0009294529948935445,0.0,-0.000992202983199669,-0.0011401943853217593,0.0003702273615198903,0.0,0.0,0.0,0.0008136662370826815,-0.0010571733114927635,-0.005614742085207037,-5.6068944286157926e-05,0.0,-7.842507386832713e-05,0.0,0.0,0.0,0.0,-0.005315633820333314
28,6119,0.014,0.0,0.0,0.0,0.0,-0.0010101017583081429,0.0,-0.0009787016575509664,-0.0011140877045966973,0.00046320406975655437,0.0,0.0,0.0,0.0009059510734694847,-0.0009775496671551769,-0.00551908635087121,-0.00015719764916291044,0.0,0.0,-0.00010884738496540424,0.0,0.0,0.0,-0.005503582970615531
29,5845,0.014,-1.734723475976807e-18,0.0,0.0,0.0,-0.0010632711211517097,0.0,-0.0010301054162256073,-0.0011160327843269923,0.00033968717430413935,0.0,0.0,0.0,0.0008646557342795101,-0.0009763689104146537,-0.0056046804327768325,-9.151809354623109e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.005322366150141623
30,8573,0.014,1.734723475976807e-18,0.0,0.0,0.0,-0.000978744626356728,0.0,-0.0009760047394111521,-0.00122861228143837,0.0003219753369651469,0.0,0.0,0.0,0.0008668001435326348,-0.0009614666757887406,-0.00556205359462736,-6.859873835119481e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.005413294824524236
31,73,0.014,0.0,0.0,-6.470222685750411e-05,0.0,-0.0009446942977775846,-2.9055827793940778e-05,-0.0009809129514412875,-0.0012376298082564592,0.00042627836262167784,-0.00010693885403876932,0.0,0.0,0.0009702585770329766,-0.0009591536125595578,-0.005485069482823289,-3.118842664537803e-05,0.0,0.0,0.0,-8.800647345934996e-05,0.0,0.0,-0.005469184978001534
32,3251,0.014,0.0,8.018913429739173e-05,-0.0002585573973593705,0.00012078061264113077,-0.0008380881252631654,0.003633567187455091,-0.0016473316826210573,-0.0034772005954681485,0.001026628939990071,0.00013414833500469781,0.0,0.0,0.001585727247023731,-0.0020750248422872417,0.003968512816930623,-0.0023400198978543777,0.0001329601406641785,0.0,-0.003344091746616928,0.0,0.0,0.0,-0.010702200126536627
33,7195,0.014,0.0,0.0,-4.7418907212073794e-05,0.0,-0.000666638515691104,0.0,-0.0016364203289533444,-0.003934892729839157,0.0009907561012762337,0.0,0.0,0.0,0.0018571877973765202,-0.0018391021403070065,0.004396554062469085,-0.0003635033797812082,0.0,0.0,0.0,0.0,0.0,0.0,-0.012756521959337946
34,8264,0.014,1.734723475976807e-18,0.00015260814440415366,-6.846655715571344e-05,0.0,-0.001073427426116319,0.0036029195077828422,-0.001695201538077461,-0.0032560172095293153,0.001146220412989071,-0.0001334945093289129,0.0,0.0,0.0013781450754623717,-0.0020245669327561317,0.003931051934761937,-0.0021928060185120485,0.00015315812977358524,-7.49202527165703e-05,-0.0032696293903080914,0.0002037138911294046,0.0,-0.00018123520093010146,-0.0105980520608727
35,4010,0.014,0.0,0.0,0.0,0.0,-0.0010747043031536963,0.0,-0.0009560724778357343,-0.0011576069210500423,0.00027388257054934185,-7.678702165256171e-05,0.0,0.0,0.0009441162256479302,-0.0009561305986664036,-0.0055718315563456884,-3.5623151512757995e-05,0.0,0.0,-5.7448307517777975e-05,0.0,0.0,0.0,-0.005331794458462609
36,4076,0.014,0.0,0.0,0.0,0.0,-0.0010499993768442175,-5.4235360750894026e-05,-0.0008877278310736083,-0.0011146861754433828,0.0004020544069157088,0.0,0.0,0.0,0.0009379972511460423,-0.0010644793304175274,-0.005620490116917122,-0.00011426435468453396,0.00013121313817792123,-1.722927974822676e-05,0.0,-5.205216936572194e-05,0.0,-6.507920577993577e-05,-0.005431021595214502
37,4558,0.014,0.0,0.0,0.0,0.0,-0.0010339733016467162,0.0,-0.0010844706124861357,-0.0007137358921882995,-0.002287879728437939,0.0,0.0,0.0,0.0004589475697306586,-0.0009566332902413354,-0.00404598011661685,-0.00040251155160907687,0.0,0.0,0.0,0.0,0.0,0.0,-0.003933763076504306
38,3353,0.014,-1.734723475976807e-18,-1.2059001063103406e-05,0.0,0.0001385015910295082,-0.000975065926205499,0.0019305785363867899,-0.0015573547425694091,-0.0010940436630031219,0.0004423256247410817,0.0,0.0,0.0,0.0010032125153211148,-0.0017886907135047424,-0.005241908424285781,-0.0009157757492424305,0.00011582987572463741,0.0,0.0,-0.00015097883930708758,0.0,-6.69113315650577e-05,-0.005827659752456901
