Feature,SHAP Value
MtdModPUBLIC,0.007534517548393373
MtdPrintInvkd,0.005346805921103356
MtdNmCtnStream,0.004241582717638199
ParamDfSiMtdWrit,0.003440724758399049
ClsNmCtnWeb,0.0033689707065967154
MtdHandlInvkd,0.002783675521567395
MtdWritInvkd,0.002164245782650339
MtdNmCtnPars,0.001541809201265601
ClsNmCtnNet,0.001463228072615813
ParamTypCtnByte[],0.0012147414698363997
ClsNmCtnSecurity,0.0010538931974399962
ParamDfSiMtdPut,0.0007642164427838124
ParamTypCtnSql,0.0006203962824664189
MtdModFINAL,0.0005279535600693613
MtdFrmClswebInvkd,0.0003719097959629843
MtdModPRIVATE,0.00028947441704497284
MtdLoneGetterOrSetter,0.00022973259097673152
MtdsendInvkd,0.00021689282406956814
ParamDfSiMtdDump,0.0002149728750953465
ParamTypCtnChar[],0.00016581346708763323
ParamTypCtnDb,4.5916795078658014e-05
ParamTypCtnStringbuilder,4.511524549827284e-05
ParamDfSiMtdPars,2.9437433553695474e-05
ClsNmCtnHtml,0.0
ImplicitMtd,0.0
MtdNmCtnRedirect,0.0
ClsNmEndsRender,0.0
MtdConstructor,0.0
InnerCls,0.0
MtdupdatInvkd,0.0
ParamTypCtnWeb,0.0
MtdDumpInvkd,0.0
ClsNmCtnRedirect,0.0
MtdNmCtnSetheader,0.0
MtdParsInvkd,0.0
sink,0.0
ParamDfSiMtdUpdat,0.0
ParamDfSiMtdPrint,0.0
MtdNmCtnDump,0.0
ClsAnonymous,0.0
ClsSTATIC,0.0
MtdStrtOn,0.0
MtdNmStrtSet,0.0
ParamDfSiMtdRun,0.0
ClsNmCtnInput,-2.3187501451786088e-07
MtdNmCtnHandl,-1.0424634768269972e-05
MtdFrmClsLogInvkd,-1.1790369417267558e-05
MtdLogInvkd,-4.6910826209417555e-05
ParamDfSiMtdStream,-0.0003709489607508683
ClsPUBLIC,-0.000492644236818448
MtdNmCtnSend,-0.0006625017161142888
ParamDfSiMtdHandl,-0.0011020776342232086
MtdFrmClsSqlInvkd,-0.0012358203401221974
ParamDfSiMtdSend,-0.0012826614572445428
MtdRunInvkd,-0.0013440078910313957
MtdFrmClsNetInvkd,-0.0014341646862705039
RtnTypResultSet,-0.0016643482455912055
MtdExecutInvkd,-0.001924067939033001
MtdSetInvkd,-0.0019635485915867738
MtdFrmClsDbInvkd,-0.002620863661919777
ClsNmCtnResponse,-0.002823047060615369
ParamTypCtnCharsequence,-0.002934437239636827
MtdNmCtnPrint,-0.003360960380401162
MtdNmCtnUpdat,-0.003902594309261912
MtdNmCtnExecut,-0.005218494788667209
ParamTypCtnIo,-0.0054738341963718636
MtdputInvkd,-0.00576507400811848
MtdNmCtnRun,-0.007084309158041399
MtdNmCtnReplac,-0.007333234943628639
ClsNmCtnJdbc,-0.007354133644914135
ParamDfSiMtdExecut,-0.008155687089757084
MtdReplacInvkd,-0.009058712256921753
ClsNmCtnManager,-0.009584395917542815
ParamDfSiMtdSet,-0.011969618854815118
MtdNmCtnWrit,-0.012870529190104328
ClsNmEndsReq,-0.012904569882823335
ClsNmCtnIo,-0.013985498666492098
ClsNmCtnSql,-0.0189583344208209
MtdFrmClsIoInvkd,-0.021243714056046706
MtdModSTATIC,-0.02162846596982178
MtdCtnParams,-0.026081123356008536
ParamDfSiMtdLog,-0.02923336747191951
ClsFINAL,-0.03586049821961291
MtdNmCtnLog,-0.036229571560279485
ParamTypCtnStr,-0.17477903685239796
