Feature,SHAP Value
ClsNmCtnJdbc,0.007751659234969036
MtdFrmClsIoInvkd,0.0059333405935873594
ClsFINAL,0.0031537735131605287
MtdWritInvkd,0.0029457395154304975
MtdHandlInvkd,0.0025151511598199097
ClsPUBLIC,0.0024412677062729767
ParamTypCtnStringbuilder,0.0023786918525369924
MtdModSTATIC,0.002183904155932131
ClsNmCtnNet,0.00204797592991719
ClsNmCtnWeb,0.001976914430061862
MtdLoneGetterOrSetter,0.0016332435478577355
MtdFrmClsDbInvkd,0.0015490858578194276
MtdNmCtnStream,0.00150717161186633
ParamTypCtnChar[],0.0014986271022602953
ParamTypCtnByte[],0.0014506459410788333
ClsNmCtnSecurity,0.0014263416864869875
MtdModFINAL,0.0012125030088271556
MtdLogInvkd,0.0008165257169397607
ClsNmCtnInput,0.0005699574238839192
MtdFrmClswebInvkd,0.0004740489810259226
MtdNmCtnPars,0.0003856064968938468
ParamDfSiMtdHandl,0.00023031279082831127
ParamTypCtnDb,0.00022270031428349898
MtdupdatInvkd,0.0002145197117412271
MtdRunInvkd,0.0002145197117412271
ParamDfSiMtdPars,8.703397047872541e-05
MtdParsInvkd,3.311212272448979e-05
ClsNmEndsRender,0.0
MtdConstructor,0.0
ClsSTATIC,0.0
ParamDfSiMtdDump,0.0
MtdDumpInvkd,0.0
MtdNmCtnSetheader,0.0
ClsNmCtnRedirect,0.0
MtdNmCtnRedirect,0.0
ClsNmCtnHtml,0.0
ImplicitMtd,0.0
InnerCls,0.0
MtdPrintInvkd,0.0
sink,0.0
ParamDfSiMtdPrint,0.0
MtdStrtOn,0.0
ParamDfSiMtdUpdat,0.0
ParamTypCtnWeb,0.0
MtdNmStrtSet,0.0
ClsAnonymous,0.0
MtdNmCtnDump,0.0
ParamDfSiMtdWrit,-1.4424021653562196e-06
MtdNmCtnHandl,-6.523907670526417e-05
ParamDfSiMtdPut,-0.0002372337209683347
MtdFrmClsLogInvkd,-0.00029545709409981025
MtdNmCtnWrit,-0.0004306519532910104
MtdNmCtnSend,-0.0004920836624218808
MtdFrmClsNetInvkd,-0.0008676532442698966
ParamDfSiMtdSend,-0.0010123941105485864
ParamDfSiMtdRun,-0.0011105439881184582
MtdsendInvkd,-0.0011158597906802588
MtdModPRIVATE,-0.0014186748219961465
ParamDfSiMtdStream,-0.0014654194835315808
MtdFrmClsSqlInvkd,-0.0018924768805447245
ParamTypCtnSql,-0.0020773010661164653
MtdNmCtnPrint,-0.002227145636672497
MtdputInvkd,-0.0023778186925493155
RtnTypResultSet,-0.002402186270927531
ClsNmCtnResponse,-0.0031229740567915256
ParamDfSiMtdSet,-0.0033774776258912315
ParamTypCtnCharsequence,-0.00364302432101186
MtdExecutInvkd,-0.003672478771041874
MtdNmCtnUpdat,-0.0037299004245226427
ParamDfSiMtdExecut,-0.004492921237145647
MtdReplacInvkd,-0.005143549905508142
MtdNmCtnReplac,-0.005654899162916317
ParamTypCtnIo,-0.0067183799452479155
MtdNmCtnRun,-0.007931754642659878
MtdNmCtnExecut,-0.008166036420529122
MtdModPUBLIC,-0.01369324029585462
ClsNmCtnManager,-0.015707537814030545
MtdSetInvkd,-0.01677626781528319
ClsNmCtnSql,-0.01696285994784331
ClsNmEndsReq,-0.019193511359927754
ParamDfSiMtdLog,-0.03322806773430975
MtdNmCtnLog,-0.03406829205464537
ClsNmCtnIo,-0.04125667491616468
MtdCtnParams,-0.06835789939712499
ParamTypCtnStr,-0.11350407142552033
