Feature,SHAP Value
ParamTypCtnStr,0.16290686062596724
ParamTypCtnSql,0.12541125090172936
MtdNmCtnPrint,0.08578715461874438
ClsFINAL,0.04377059496708724
MtdWritInvkd,0.02453862408593231
MtdSetInvkd,0.023235843956034202
ClsNmCtnSql,0.02072948268088003
ClsNmCtnJdbc,0.01909168659752262
MtdCtnParams,0.017253839581930986
MtdModPUBLIC,0.014891967189363559
ParamTypCtnIo,0.009587967550541846
ParamDfSiMtdWrit,0.008501284673384795
ClsNmCtnWeb,0.00799328413772137
MtdLoneGetterOrSetter,0.005040726348906288
ClsNmCtnNet,0.004438469166479951
ClsNmCtnSecurity,0.0041697323637955586
MtdReplacInvkd,0.0032018999618314095
MtdFrmClsNetInvkd,0.0029886559220439015
ParamTypCtnByte[],0.0026902155720037366
ParamTypCtnStringbuilder,0.00261006179748662
MtdModFINAL,0.0026093036573586284
MtdFrmClswebInvkd,0.002397747983761004
ClsPUBLIC,0.0018493118677619564
MtdNmCtnWrit,0.00182195352610962
MtdPrintInvkd,0.001717463289504793
MtdHandlInvkd,0.001689495536327699
ClsNmCtnManager,0.001461014095983389
ParamTypCtnChar[],0.001109379928532948
ParamDfSiMtdPut,0.0011073644864602976
ParamDfSiMtdStream,0.0007040511376902869
MtdLogInvkd,0.0005077645619375737
MtdNmCtnHandl,0.0004991869895142331
ParamTypCtnDb,0.0004171586416724012
MtdNmCtnPars,0.00023494415651436248
MtdsendInvkd,0.0002153627824472796
MtdupdatInvkd,0.0002145197117412271
MtdNmCtnSend,7.366777916758179e-07
sink,0.0
InnerCls,0.0
MtdConstructor,0.0
MtdParsInvkd,0.0
ClsNmCtnHtml,0.0
ImplicitMtd,0.0
ParamDfSiMtdDump,0.0
ClsNmCtnRedirect,0.0
MtdNmCtnSetheader,0.0
ClsSTATIC,0.0
ParamDfSiMtdPars,0.0
ClsAnonymous,0.0
MtdNmStrtSet,0.0
ParamTypCtnWeb,0.0
ParamDfSiMtdRun,0.0
MtdNmCtnDump,0.0
MtdStrtOn,0.0
ParamDfSiMtdSend,0.0
ParamDfSiMtdPrint,0.0
MtdNmCtnRedirect,0.0
ClsNmEndsRender,0.0
ParamDfSiMtdUpdat,-2.2099642227324523e-08
RtnTypResultSet,-5.303717187654655e-08
ClsNmCtnInput,-2.3193242530232064e-07
MtdFrmClsLogInvkd,-0.0002499211011119569
MtdDumpInvkd,-0.0002776830880062975
ParamDfSiMtdHandl,-0.0005287931951354907
MtdRunInvkd,-0.0008960242763772219
MtdFrmClsSqlInvkd,-0.0009129329253956727
MtdputInvkd,-0.0009357581922271596
ClsNmCtnResponse,-0.0009611609486208372
ParamTypCtnCharsequence,-0.0012219056138545736
ParamDfSiMtdExecut,-0.001301450199652554
MtdNmCtnUpdat,-0.0015982867804532435
MtdFrmClsDbInvkd,-0.0020077482316834213
MtdExecutInvkd,-0.003086609842107115
MtdNmCtnRun,-0.003146720709323777
ClsNmEndsReq,-0.003438841380209936
MtdModPRIVATE,-0.0034919364100506334
ParamDfSiMtdSet,-0.0046926918341056445
MtdNmCtnLog,-0.0061187349974615906
MtdNmCtnStream,-0.007774896504109581
MtdNmCtnReplac,-0.008194777347522608
MtdNmCtnExecut,-0.008479960807520531
ClsNmCtnIo,-0.020696649036685916
ParamDfSiMtdLog,-0.03007949180443818
MtdModSTATIC,-0.06668755884336157
MtdFrmClsIoInvkd,-0.10315222007655105
