Feature,SHAP Value
MtdPrintInvkd,0.08262284652190524
ParamTypCtnStr,0.07139791898518176
MtdModPUBLIC,0.023879649812585446
ClsNmCtnJdbc,0.02331318296820224
MtdCtnParams,0.02246814342626265
MtdFrmClsSqlInvkd,0.013601714615180097
ClsNmCtnWeb,0.010903719992834326
ClsFINAL,0.010646636768038545
MtdWritInvkd,0.0076031571013268325
MtdputInvkd,0.007163212853940522
MtdNmCtnStream,0.007043139922174517
ClsNmCtnSecurity,0.0038925446868953253
ParamTypCtnStringbuilder,0.0037452303280196947
MtdReplacInvkd,0.0034643524156109107
ClsNmCtnNet,0.0034383694634210113
MtdModPRIVATE,0.0033741992527430062
MtdFrmClsNetInvkd,0.003292766477861267
MtdFrmClswebInvkd,0.002951337815636862
MtdModFINAL,0.002076850739007786
MtdLoneGetterOrSetter,0.0014089808461861069
MtdNmCtnLog,0.0012975125326768016
MtdHandlInvkd,0.0012216082931055898
ParamTypCtnByte[],0.001192690457312744
MtdNmCtnPars,0.0011453613588605638
ParamTypCtnSql,0.000824668071550493
ParamDfSiMtdStream,0.0007872290050460288
ClsPUBLIC,0.0007049851504835428
MtdNmCtnHandl,0.0005384874734659928
ClsNmCtnManager,0.0004153917481211078
ParamTypCtnChar[],0.0002765709292249785
MtdRunInvkd,0.00021451971174121787
RtnTypResultSet,1.98511107879773e-05
ParamTypCtnDb,9.269553024789564e-07
MtdsendInvkd,6.954100765510507e-07
MtdNmCtnSetheader,0.0
MtdDumpInvkd,0.0
ParamDfSiMtdDump,0.0
sink,0.0
ClsNmCtnHtml,0.0
MtdConstructor,0.0
InnerCls,0.0
ClsNmEndsRender,0.0
ClsNmCtnInput,0.0
ClsNmCtnRedirect,0.0
ImplicitMtd,0.0
ClsSTATIC,0.0
ClsAnonymous,0.0
ParamDfSiMtdPrint,0.0
ParamTypCtnWeb,0.0
MtdStrtOn,0.0
MtdNmCtnDump,0.0
ParamDfSiMtdRun,0.0
MtdNmStrtSet,0.0
MtdupdatInvkd,0.0
MtdNmCtnRedirect,0.0
MtdFrmClsLogInvkd,-0.00029372380434472545
ParamDfSiMtdUpdat,-0.00029545709409982873
ParamDfSiMtdHandl,-0.0003266046540645699
MtdNmCtnUpdat,-0.00038882159347058964
ParamDfSiMtdPars,-0.00040101295001444365
ParamDfSiMtdPut,-0.0005442248763955585
MtdParsInvkd,-0.0005556001559867038
MtdNmCtnSend,-0.0006329321638105234
MtdLogInvkd,-0.000999777208421528
MtdFrmClsDbInvkd,-0.0010938314884118467
ParamDfSiMtdWrit,-0.001103671780495798
ParamDfSiMtdSend,-0.0011587010005901233
MtdSetInvkd,-0.0019493737022434805
ParamDfSiMtdExecut,-0.0021132198505052955
ClsNmEndsReq,-0.002282028919349019
ParamTypCtnCharsequence,-0.0025179639289477362
ClsNmCtnResponse,-0.0030283743028374035
MtdNmCtnRun,-0.003218469436580403
MtdNmCtnPrint,-0.0037175597625513277
MtdExecutInvkd,-0.005254832904686822
ParamDfSiMtdSet,-0.0062156117809372925
MtdNmCtnWrit,-0.0071208128831896506
MtdNmCtnExecut,-0.007439913327333482
ParamTypCtnIo,-0.00892582667744
MtdNmCtnReplac,-0.012749506220864145
ParamDfSiMtdLog,-0.02877776391929025
ClsNmCtnIo,-0.03327350299608097
ClsNmCtnSql,-0.06500245078475626
MtdModSTATIC,-0.15582069336662738
MtdFrmClsIoInvkd,-0.18212643318693836
