Feature,SHAP Value
ParamTypCtnStr,0.19424764719243873
ClsNmEndsReq,0.1786387242241929
MtdFrmClsIoInvkd,0.03920780417225935
ClsNmCtnJdbc,0.03891375159956575
MtdModPUBLIC,0.036013370813787145
ClsFINAL,0.02877261178792641
MtdModSTATIC,0.022429445683107313
ClsNmCtnWeb,0.015522431434386965
ClsPUBLIC,0.011112533707929029
MtdNmCtnStream,0.009351181552991528
MtdNmCtnLog,0.00849885542448267
MtdSetInvkd,0.005036398237271043
MtdModPRIVATE,0.004686465980812608
MtdWritInvkd,0.004536007618833576
ParamTypCtnStringbuilder,0.003763077426634981
MtdLoneGetterOrSetter,0.0032185675410998462
MtdFrmClsNetInvkd,0.002956489858865865
ClsNmCtnSecurity,0.002943734187554975
MtdNmCtnHandl,0.002834135654975478
ParamTypCtnByte[],0.0027156087318136735
ClsNmCtnNet,0.002573128148139009
MtdHandlInvkd,0.002487337390681891
MtdNmCtnPars,0.0024096529219518326
MtdCtnParams,0.0019182152190304336
MtdFrmClswebInvkd,0.0018390011342400703
MtdputInvkd,0.00163619130509902
MtdLogInvkd,0.0015246841187664488
ParamTypCtnDb,0.0013755616787502478
MtdModFINAL,0.0012108762537025863
MtdNmCtnWrit,0.001025080327914124
ParamDfSiMtdPut,0.0009280640380786945
ParamDfSiMtdDump,0.000429039423482445
MtdFrmClsLogInvkd,0.0002145197117412271
ClsNmCtnInput,0.00015112021282288426
ParamDfSiMtdPars,0.000139224646143891
ParamDfSiMtdStream,0.00013875992928904143
MtdParsInvkd,3.492738012877047e-05
ParamDfSiMtdHandl,2.3825496373382677e-05
ParamTypCtnSql,1.8520693316934993e-05
MtdsendInvkd,7.573063859437715e-07
ClsNmCtnManager,7.732515980296562e-08
MtdNmStrtSet,0.0
ImplicitMtd,0.0
ClsNmCtnRedirect,0.0
MtdDumpInvkd,0.0
MtdNmCtnSetheader,0.0
ParamDfSiMtdRun,0.0
MtdPrintInvkd,0.0
ClsNmCtnHtml,0.0
MtdNmCtnRedirect,0.0
MtdRunInvkd,0.0
ParamTypCtnWeb,0.0
ParamDfSiMtdUpdat,0.0
sink,0.0
InnerCls,0.0
ClsAnonymous,0.0
ParamDfSiMtdPrint,0.0
MtdNmCtnDump,0.0
MtdStrtOn,0.0
MtdConstructor,0.0
ClsNmEndsRender,0.0
ClsSTATIC,0.0
MtdFrmClsDbInvkd,-0.00011007459556057013
ParamDfSiMtdWrit,-0.00013872823373123344
MtdNmCtnSend,-0.00031121125175755565
MtdupdatInvkd,-0.000832793031484406
ParamTypCtnChar[],-0.0008333328169237061
ParamDfSiMtdSend,-0.0011883141954196486
ParamTypCtnCharsequence,-0.0013791513213769664
RtnTypResultSet,-0.0014829793227373507
MtdReplacInvkd,-0.0017646771416750622
ClsNmCtnResponse,-0.0026238181094849857
MtdNmCtnPrint,-0.002665416447807739
MtdNmCtnUpdat,-0.002741820454608681
ParamDfSiMtdExecut,-0.0035216605753675876
MtdFrmClsSqlInvkd,-0.004349452904953051
MtdNmCtnRun,-0.004568281159431892
MtdNmCtnExecut,-0.004624943009068304
ClsNmCtnSql,-0.004694278134287587
MtdExecutInvkd,-0.005247190159540023
MtdNmCtnReplac,-0.005778081397094015
ParamTypCtnIo,-0.0075513176115973675
ClsNmCtnIo,-0.011948321038699675
ParamDfSiMtdSet,-0.012225690230956607
ParamDfSiMtdLog,-0.027922219386998414
