Feature,SHAP Value
ParamTypCtnSql,0.13222463203342283
ParamTypCtnStr,0.1186829172526213
MtdWritInvkd,0.09560562607684771
MtdSetInvkd,0.03682496861783898
ClsFINAL,0.032816077980205055
MtdCtnParams,0.02772292695363261
MtdNmCtnPrint,0.017167382035393752
MtdFrmClsDbInvkd,0.014799471304778813
ClsNmCtnJdbc,0.013792276633961134
ParamDfSiMtdWrit,0.012195074953610377
MtdFrmClsIoInvkd,0.011760146941126806
MtdModPUBLIC,0.010135485238802018
MtdNmCtnWrit,0.009589464868167466
ClsNmCtnSecurity,0.00566503256069099
ParamTypCtnByte[],0.0037710277019440707
ParamTypCtnStringbuilder,0.0033871321869235562
MtdFrmClsNetInvkd,0.0033032075814189246
ClsNmCtnNet,0.0030430396645646784
ClsNmCtnWeb,0.0028262164051796788
ParamDfSiMtdPut,0.002758857291668406
MtdModFINAL,0.0025222373464127055
MtdNmCtnUpdat,0.0015861134004318267
MtdFrmClswebInvkd,0.00155599111325741
MtdLoneGetterOrSetter,0.0014957348814231368
ClsNmCtnManager,0.0014150050750832421
MtdNmCtnPars,0.00136536488490648
ParamDfSiMtdStream,0.001280952257919336
ParamTypCtnDb,0.0010432853016067907
MtdLogInvkd,0.0010262603350461679
MtdReplacInvkd,0.0008860007792104071
MtdHandlInvkd,0.0008812938193358913
ClsNmEndsReq,0.0006278706412621293
ClsPUBLIC,0.0004654583912545122
ParamDfSiMtdPars,0.0003767243680497338
MtdParsInvkd,0.0002391825836163449
ParamTypCtnChar[],0.00017786839685425085
ParamDfSiMtdHandl,7.856332555261636e-06
ParamDfSiMtdUpdat,6.954100765417989e-07
sink,0.0
MtdPrintInvkd,0.0
InnerCls,0.0
ClsNmEndsRender,0.0
ClsNmCtnRedirect,0.0
ParamDfSiMtdDump,0.0
MtdDumpInvkd,0.0
MtdNmCtnSetheader,0.0
MtdFrmClsLogInvkd,0.0
ClsSTATIC,0.0
ClsAnonymous,0.0
ParamDfSiMtdRun,0.0
ParamTypCtnWeb,0.0
MtdRunInvkd,0.0
MtdNmStrtSet,0.0
MtdNmCtnDump,0.0
MtdStrtOn,0.0
MtdupdatInvkd,0.0
ParamDfSiMtdPrint,0.0
MtdNmCtnRedirect,0.0
ClsNmCtnHtml,0.0
MtdConstructor,0.0
ImplicitMtd,0.0
ClsNmCtnInput,-2.3193242531157251e-07
MtdNmCtnHandl,-7.980610363310843e-05
MtdNmCtnSend,-0.0002762837999768508
MtdsendInvkd,-0.0010659492867966802
RtnTypResultSet,-0.0015136915104195607
MtdModPRIVATE,-0.0016069585685567673
MtdExecutInvkd,-0.0020538271690891488
ParamTypCtnCharsequence,-0.0024291463583258066
ParamDfSiMtdSend,-0.0028989902427264034
ClsNmCtnResponse,-0.003009355550709238
MtdNmCtnLog,-0.003135918049745482
ParamTypCtnIo,-0.003761304339060976
MtdFrmClsSqlInvkd,-0.003812359499631416
MtdNmCtnRun,-0.004399613728448798
MtdNmCtnReplac,-0.006522206533984239
MtdNmCtnStream,-0.006585721424708257
ParamDfSiMtdExecut,-0.006836349720602329
MtdNmCtnExecut,-0.006855848669157098
MtdputInvkd,-0.00689860591930493
ParamDfSiMtdSet,-0.010868255638005475
ParamDfSiMtdLog,-0.020890298095323567
ClsNmCtnSql,-0.022223927841772507
ClsNmCtnIo,-0.022499049129628097
MtdModSTATIC,-0.10733785997377841
