Feature,SHAP Value
MtdModSTATIC,0.025005120251648586
MtdCtnParams,0.012102497963367195
MtdModPUBLIC,0.011807606013698768
ClsFINAL,0.011035526026416114
MtdSetInvkd,0.009447252162138
MtdLoneGetterOrSetter,0.004700461569736539
ParamTypCtnByte[],0.0038613945500577626
ClsNmCtnWeb,0.0037314351805588786
ClsNmCtnNet,0.003252585003927
MtdWritInvkd,0.00269023037001391
ClsNmCtnJdbc,0.002625794103087419
ParamTypCtnStringbuilder,0.0025481404698107757
ClsNmCtnSecurity,0.0025117166767615003
MtdNmCtnPars,0.0024957042599184007
MtdHandlInvkd,0.002443000542882152
MtdFrmClsDbInvkd,0.002251047070088885
MtdNmCtnStream,0.002051675017113027
MtdModFINAL,0.0007486961197613745
ParamTypCtnChar[],0.000631620331313365
MtdFrmClswebInvkd,0.000583492119113844
ParamTypCtnSql,0.0005820126199292721
MtdLogInvkd,0.00041414013064799043
ParamDfSiMtdPars,0.00032259257284510584
MtdNmCtnHandl,0.00031024817236544505
ClsPUBLIC,0.0002553472111763387
MtdRunInvkd,0.0002145197117412271
ParamDfSiMtdPrint,0.0002145197117412271
ParamDfSiMtdRun,0.0002145197117412271
ParamTypCtnDb,0.00014332295615288038
ClsNmCtnManager,2.7314867437229034e-05
MtdParsInvkd,8.466353895240456e-06
ParamDfSiMtdSend,1.576443609124789e-06
ClsNmCtnInput,1.2372714664384463e-07
MtdDumpInvkd,0.0
ParamDfSiMtdDump,0.0
ClsNmCtnRedirect,0.0
MtdNmCtnSetheader,0.0
ClsNmEndsRender,0.0
MtdupdatInvkd,0.0
InnerCls,0.0
ClsNmCtnHtml,0.0
sink,0.0
MtdNmCtnRedirect,0.0
ImplicitMtd,0.0
MtdNmStrtSet,0.0
MtdNmCtnDump,0.0
ClsSTATIC,0.0
MtdConstructor,0.0
ClsAnonymous,0.0
ParamTypCtnWeb,0.0
ParamDfSiMtdUpdat,0.0
MtdStrtOn,0.0
ParamDfSiMtdWrit,-4.6347765123485224e-07
MtdsendInvkd,-4.862521571262028e-06
MtdFrmClsLogInvkd,-1.279619329426033e-05
MtdNmCtnRun,-0.0003240322923455015
RtnTypResultSet,-0.00037715094100347163
ParamDfSiMtdExecut,-0.0006666810325995596
ParamDfSiMtdHandl,-0.0010869749904526549
MtdNmCtnSend,-0.001270197657772601
MtdReplacInvkd,-0.0016040296851440178
MtdputInvkd,-0.001979359438640471
ParamDfSiMtdStream,-0.002051081469822654
MtdNmCtnPrint,-0.0020800449669733287
ClsNmCtnResponse,-0.002159850995976015
MtdNmCtnUpdat,-0.0025509479604248625
MtdPrintInvkd,-0.002891553637820394
MtdModPRIVATE,-0.0034040892958841448
MtdFrmClsSqlInvkd,-0.004179691197569058
ParamDfSiMtdPut,-0.004234107758499787
MtdExecutInvkd,-0.004758222200360281
ClsNmEndsReq,-0.004807333749753502
MtdFrmClsNetInvkd,-0.005045805916960029
MtdNmCtnWrit,-0.005084240617259234
ParamTypCtnCharsequence,-0.005091517040128145
MtdNmCtnExecut,-0.006148883744127608
ParamTypCtnIo,-0.008887203537068733
ClsNmCtnIo,-0.011314724791570752
MtdNmCtnReplac,-0.011842273772751181
ParamDfSiMtdSet,-0.012458119266434697
ClsNmCtnSql,-0.020809435429197966
ParamDfSiMtdLog,-0.024543994153734705
MtdNmCtnLog,-0.026376375931572854
MtdFrmClsIoInvkd,-0.07622791314483977
ParamTypCtnStr,-0.11908272978959782
