Feature,SHAP Value
ClsNmEndsReq,0.1043430585255956
ClsNmCtnJdbc,0.02351778724346089
ClsFINAL,0.021078834340442693
MtdModPUBLIC,0.009812679607844257
MtdSetInvkd,0.009494164344374431
MtdWritInvkd,0.006399339707269233
ClsNmCtnWeb,0.005200670837577461
MtdHandlInvkd,0.003643388042197183
MtdNmCtnPars,0.003326678238607476
ClsNmCtnSecurity,0.0030004137044847188
ParamTypCtnByte[],0.0029061194826923292
MtdLoneGetterOrSetter,0.002883921184800131
ParamTypCtnStringbuilder,0.0025214403924244677
ParamTypCtnIo,0.0022649913706029915
ClsPUBLIC,0.0020599433767258535
MtdModFINAL,0.0019080128504791738
ClsNmCtnInput,0.0017929942599169875
MtdFrmClsNetInvkd,0.0015921080457078167
ParamDfSiMtdWrit,0.0015653317472001567
ParamDfSiMtdStream,0.0008562074991419292
MtdFrmClswebInvkd,0.0008270606321019955
ClsNmCtnNet,0.0005736371075185284
MtdFrmClsIoInvkd,0.0005388617473114596
MtdFrmClsSqlInvkd,0.00043270143713555753
MtdFrmClsLogInvkd,0.0002145197117412271
ParamDfSiMtdHandl,0.00015277089242421438
MtdParsInvkd,0.00014002030960347245
ParamTypCtnDb,0.0001261438140939264
ClsNmCtnManager,9.607311707460209e-05
ParamDfSiMtdSend,1.4527164624763185e-06
ParamDfSiMtdDump,0.0
MtdNmCtnSetheader,0.0
ClsNmCtnRedirect,0.0
MtdNmCtnDump,0.0
MtdNmCtnRedirect,0.0
MtdConstructor,0.0
MtdupdatInvkd,0.0
sink,0.0
InnerCls,0.0
ClsNmCtnHtml,0.0
ImplicitMtd,0.0
ClsNmEndsRender,0.0
MtdRunInvkd,0.0
ClsAnonymous,0.0
ClsSTATIC,0.0
ParamTypCtnWeb,0.0
MtdStrtOn,0.0
ParamDfSiMtdPrint,0.0
MtdNmStrtSet,0.0
RtnTypResultSet,-1.3016815197451162e-05
ParamTypCtnChar[],-5.560815282877144e-05
MtdPrintInvkd,-0.00024096366286511609
MtdsendInvkd,-0.00027628382869290813
ParamTypCtnSql,-0.0009554304585788672
ParamDfSiMtdRun,-0.0011105439881184398
MtdDumpInvkd,-0.0011105439881184491
ParamDfSiMtdUpdat,-0.0011110074657696607
MtdNmCtnHandl,-0.001297185817244903
MtdNmCtnSend,-0.0013313350918144895
MtdLogInvkd,-0.0013327269772561527
MtdNmCtnUpdat,-0.0016784274469287726
MtdModPRIVATE,-0.0019974234319102605
MtdNmCtnLog,-0.0021452991319631473
ParamDfSiMtdPars,-0.00224071649622005
MtdputInvkd,-0.0029239473091845908
MtdNmCtnStream,-0.0031068129159585547
MtdNmCtnPrint,-0.0032656526644050388
MtdFrmClsDbInvkd,-0.0032771354025323274
ClsNmCtnResponse,-0.003514564029076267
MtdReplacInvkd,-0.003764746095791032
ParamTypCtnCharsequence,-0.0038444511402429596
MtdModSTATIC,-0.00519670664358297
MtdNmCtnRun,-0.005249237174317333
MtdExecutInvkd,-0.005277530539548894
ParamDfSiMtdPut,-0.006183517085837531
ParamDfSiMtdExecut,-0.007459034423112586
MtdNmCtnExecut,-0.008904591177630941
MtdNmCtnWrit,-0.009656297501452868
ClsNmCtnIo,-0.010971985193462347
ClsNmCtnSql,-0.01483317665505971
MtdNmCtnReplac,-0.0216985013448056
ParamDfSiMtdSet,-0.030627314910628773
ParamDfSiMtdLog,-0.03915839572345534
MtdCtnParams,-0.09113288742502718
ParamTypCtnStr,-0.17826338692913626
