Feature,SHAP Value
MtdPrintInvkd,0.009946622828501669
MtdFrmClsDbInvkd,0.00813229194171384
MtdHandlInvkd,0.005744435404732832
ParamDfSiMtdWrit,0.004324946044812816
MtdWritInvkd,0.004289079505597843
ClsNmCtnWeb,0.004171727805700518
ParamTypCtnStringbuilder,0.003569610887670683
ClsFINAL,0.002977868087759993
MtdLoneGetterOrSetter,0.0023221766959109075
ClsNmCtnSecurity,0.0022004210758741
ParamTypCtnDb,0.002052237451634057
ClsNmCtnManager,0.0019059106433605665
ParamTypCtnByte[],0.001636299123371515
MtdNmCtnHandl,0.0013582626389042733
ParamTypCtnChar[],0.0009214495778057802
MtdModFINAL,0.0008562089557559485
ClsNmCtnInput,0.0008329595569445854
ParamDfSiMtdDump,0.0002145197117412271
ParamDfSiMtdPrint,0.0002145197117412271
ClsNmCtnNet,0.00014954088701548662
ParamDfSiMtdPars,0.00013279091733355472
ParamTypCtnSql,7.460914974518364e-05
MtdLogInvkd,5.57670712741376e-05
ParamDfSiMtdHandl,3.70507357957961e-05
MtdFrmClswebInvkd,2.132736989347503e-05
MtdConstructor,0.0
InnerCls,0.0
MtdParsInvkd,0.0
sink,0.0
ParamDfSiMtdUpdat,0.0
MtdNmCtnDump,0.0
ClsAnonymous,0.0
ClsNmCtnRedirect,0.0
MtdNmCtnSetheader,0.0
ClsNmCtnHtml,0.0
ClsNmEndsRender,0.0
MtdRunInvkd,0.0
MtdFrmClsLogInvkd,0.0
MtdupdatInvkd,0.0
MtdNmCtnRedirect,0.0
ImplicitMtd,0.0
MtdStrtOn,0.0
MtdNmStrtSet,0.0
ParamTypCtnWeb,0.0
ParamDfSiMtdRun,0.0
ClsSTATIC,0.0
MtdFrmClsIoInvkd,-2.9859507741696045e-05
MtdDumpInvkd,-0.00024992110111197546
MtdNmCtnPars,-0.00039811559097374026
MtdNmCtnSend,-0.00040341665413998196
RtnTypResultSet,-0.0004160098330378374
MtdsendInvkd,-0.0005547312127752446
MtdFrmClsNetInvkd,-0.0005918001171194657
ParamDfSiMtdStream,-0.0006378704875252134
ParamDfSiMtdSend,-0.0006934525494585406
ClsPUBLIC,-0.0009770599026710746
MtdNmCtnRun,-0.001934958864281212
MtdNmCtnPrint,-0.0021958310654362685
ClsNmCtnResponse,-0.0022694106213844247
MtdModPUBLIC,-0.0024852316092424578
ParamDfSiMtdPut,-0.002554540350998983
MtdReplacInvkd,-0.0025943171963854253
MtdModPRIVATE,-0.0027307635419704657
MtdNmCtnExecut,-0.002966941333325104
ParamTypCtnIo,-0.0033965543430684955
ClsNmCtnJdbc,-0.003852258961646806
MtdputInvkd,-0.004130392766761127
MtdNmCtnWrit,-0.004313338807221733
MtdFrmClsSqlInvkd,-0.005058361692608181
MtdNmCtnUpdat,-0.005114931599231691
ParamTypCtnCharsequence,-0.0051484946262962536
ParamDfSiMtdExecut,-0.005271390996407184
MtdSetInvkd,-0.005687337217723448
MtdExecutInvkd,-0.005897250306248277
MtdNmCtnStream,-0.008739040862085828
ClsNmEndsReq,-0.011008645957241216
MtdNmCtnReplac,-0.011135844221081959
ParamDfSiMtdSet,-0.01394190367976142
ClsNmCtnSql,-0.01443864257660181
MtdNmCtnLog,-0.019744367261018143
ParamDfSiMtdLog,-0.03263257254741028
MtdModSTATIC,-0.035842705200084916
ClsNmCtnIo,-0.037966112230975145
MtdCtnParams,-0.10227556363759582
ParamTypCtnStr,-0.1701469226838865
