Feature,SHAP Value
MtdPrintInvkd,0.0935173917703473
MtdFrmClsIoInvkd,0.038633823610642465
MtdNmCtnPars,0.00434372800156443
MtdHandlInvkd,0.0033385613416081574
ClsNmCtnSecurity,0.0032149965354506074
ParamTypCtnChar[],0.0027742741487929157
ParamTypCtnStringbuilder,0.002498575374649888
MtdFrmClsDbInvkd,0.002103292251353158
MtdLoneGetterOrSetter,0.0016648890627589351
ClsNmCtnManager,0.0013870855195043663
MtdModPRIVATE,0.0012265277953073435
MtdFrmClswebInvkd,0.0011681987457350246
MtdLogInvkd,0.0011132203944965908
MtdModPUBLIC,0.0008638141483509795
MtdNmCtnHandl,0.0007482115942981741
ClsNmCtnJdbc,0.000720152126686952
MtdFrmClsSqlInvkd,0.0006857526127475496
ClsNmCtnNet,0.000681658350083502
ClsNmCtnInput,0.000665536725026214
ParamTypCtnByte[],0.00042758572962992247
ParamDfSiMtdStream,0.0004166472357844987
ParamDfSiMtdRun,0.0002145197117412271
ClsNmCtnSql,0.00020307796028193326
MtdNmCtnSend,1.4025754279399042e-05
ParamDfSiMtdHandl,8.152791702316827e-06
ParamTypCtnDb,9.269553024697045e-07
MtdModFINAL,7.113335005933438e-07
sink,0.0
MtdNmCtnRedirect,0.0
ClsSTATIC,0.0
ParamDfSiMtdPars,0.0
ClsAnonymous,0.0
MtdNmCtnDump,0.0
ParamDfSiMtdUpdat,0.0
ParamDfSiMtdDump,0.0
MtdDumpInvkd,0.0
ClsNmCtnRedirect,0.0
MtdNmCtnSetheader,0.0
ClsNmCtnHtml,0.0
MtdFrmClsLogInvkd,0.0
InnerCls,0.0
ClsNmEndsRender,0.0
MtdConstructor,0.0
ImplicitMtd,0.0
MtdStrtOn,0.0
ParamTypCtnWeb,0.0
ParamDfSiMtdPrint,0.0
MtdNmStrtSet,0.0
MtdsendInvkd,-5.836860018020492e-05
ParamTypCtnSql,-7.622560749773882e-05
ClsNmCtnWeb,-0.0004190195985918123
MtdNmCtnStream,-0.0005860431050115911
ClsPUBLIC,-0.0008442944010023101
MtdRunInvkd,-0.0008960327155375184
MtdupdatInvkd,-0.0009213471870553139
MtdFrmClsNetInvkd,-0.0010521382103605471
MtdParsInvkd,-0.0010606294929654582
ClsNmCtnResponse,-0.0012297731111370752
MtdReplacInvkd,-0.0012807785162737655
ParamDfSiMtdPut,-0.0015730563156887423
ParamDfSiMtdWrit,-0.001919566796394818
MtdNmCtnExecut,-0.002107598695064744
ParamDfSiMtdSend,-0.002298190975752864
MtdWritInvkd,-0.0024559473571594778
ParamTypCtnCharsequence,-0.002810368698534372
RtnTypResultSet,-0.0032105947735054006
MtdExecutInvkd,-0.003214429589902909
MtdNmCtnPrint,-0.0034292164616668195
ParamDfSiMtdExecut,-0.004353781594027485
MtdNmCtnReplac,-0.004824167320417937
MtdNmCtnRun,-0.004890202869644931
ClsNmEndsReq,-0.005094011915175639
MtdputInvkd,-0.005164677949872396
MtdNmCtnLog,-0.00537564058768183
MtdNmCtnUpdat,-0.005639858161521331
MtdNmCtnWrit,-0.005949242338370626
MtdCtnParams,-0.009075553503806877
ParamTypCtnIo,-0.009645913755976211
ClsNmCtnIo,-0.01392834121638078
ParamDfSiMtdLog,-0.0220486429931356
ParamDfSiMtdSet,-0.025653653464503795
ClsFINAL,-0.03186450593105931
MtdSetInvkd,-0.03235421232089738
MtdModSTATIC,-0.07518610587030794
ParamTypCtnStr,-0.0925434491000587
