ClsNmCtnWeb,MtdModFINAL,ParamTypCtnSql,MtdNmCtnName,MtdNmCtnDecod,ClsNmCtnOutput,SoMtdRtnGet,SoMtdRtnRequest,MtdModPRIVATE,ClsNmCtnManager,MtdNmCtnUnescap,ClsFINAL,MtdCreatInvkd,SoMtdRtnLoad,ClsWebInvkd,ParamTypCtnDb,MtdCtnParams,ParamTypCtnStr,RtnTypConstant,MtdNmCtnCreat,MtdNmCtnPars,ClsNmCtnSecurity,MtdModSTATIC,ClsSqlInvkd,MtdNmCtnRequest,RtnTypByte[],ParamTypCtnWeb,MtdModPUBLIC,ParamTypCtn.io.,MtdDecodInvkd,MtdOutputInvkd,InnerCls,RtnTypServlet,MtdNmCtnReadNotThread,ClsDbInvkd,ClsSTATIC,MtdNmCtnRetriev,MtdGetInvkd,MtdNmStrtGet,MtdNmCtnStream,ImplicitMtd,Cls.io.Invkd,Cls.net.Invkd,SoMtdRtnCreate,ClsNmCtn.io.,MtdNmCtnObject,RtnTypCharSequence,MtdRequestInvkd,ClsNmCtnHtml,ClsAnonymous,ParamTypCtnChar[],RtnTypStr,SoMtdRtnUnescape,MtdUnescapInvkd,SoMtdRtnRead,RtnTypDocument,RtnTypNode,ClsNmCtn.net.,MtdReadInvkd,MtdConstructor,RtnTypRequest,MtdNmCtnLoadNotPayload,ParamTypCtnCharsequence,MtdLoadInvkd,ParamTypCtnByte[],SoMtdRtnDecode,ClsNmCtnSql,ClsPUBLIC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00815507715097763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12480018194474068,0.02631533980596148,0.00800792823263977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09882008685012483,0.008247087642177728,0.0,0.0,0.048871110806313664,0.0,0.0,0.0,0.0,0.0,-0.025817274520679123,0.0,0.0,0.041320049883063904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.055286821861140506
0.0,-0.012730815330646572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44014185891405233,-0.16632667587284036,-0.01710553524530617,0.0,0.0,-0.0061421602698190905,-0.006354713680957474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032716755566699174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01829899285895005,0.0,0.0,0.0,0.0,0.0,-0.006583270616360548,0.0,0.0,0.0,-0.007166455710188173,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.008812058946929198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6322666410249049,0.021097575696612757,-0.016054233572249436,0.0,-0.0016784744799635384,0.0,0.0,0.0,0.0,-0.0017248482382147268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013824542576987798,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021838182261281957,0.0,0.0,0.0,0.0,0.0,0.0,-0.03745347879970866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003476120963081424,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053444728922595365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12904495475539274,0.039557563911792805,0.0,0.0,0.0,0.09522691766920922,0.0044329838269807674,0.0,0.0,0.0,0.0,0.0,0.004428219065947386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015944696380842394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002507530437478496,0.0,0.002166643674071327,0.0,0.0,0.0021290100629636445
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006017366274871835,0.0,0.0,0.0,0.0,0.09778966458990698,0.0351549135903546,0.0,0.0,0.0,0.0,0.013084694694262914,0.0,0.042590139578804365,0.0,0.0,0.009459542542891452,0.005288096070345971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005167972227260475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06727393981304951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00460643655243204,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004825680243230989,0.0,0.0,0.0029736787751709634,0.0,0.0,0.0,0.0,0.11881654739638141,0.05825650148923144,0.0,0.0,0.0,0.0,0.002867646487549467,0.0,0.0,0.0,0.0,0.0,0.004505785054555729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026373582144250902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028586020066012833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002477157386681833,0.0,0.0,0.0,0.0,0.005453473717324689
0.0,0.06171173459781304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006465134052267785,0.0,0.0,0.0,0.0,-0.45665399165123854,-0.14027271158458435,-0.014064653324459985,0.0,0.0,-0.007112250721943289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023542643999695037,0.0,0.0,0.0,-0.028697405907221103,0.0,0.0,-0.026705562174655022,0.0,0.0,0.0,0.0,0.0,0.0,-0.026211196444149022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.018014455600745848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022484475958882644,0.0,0.0,0.0,0.0,0.05214165982960185,-0.3871918448769575,0.12152584641550362,0.0,0.0,-0.01358204234947165,0.0,0.0,0.0,0.0,0.0,-0.015024616418025605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08138936944646172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084379871621479,0.0,0.0,0.0,0.0,0.0,-0.018626003787237284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01202281529813734,0.0,0.0,0.0,0.0,0.09856636397359603,0.03498265165799175,0.053120607073818195,0.0,0.0,0.0,0.004325715032454243,0.0,0.0,0.0,0.0,0.005160376953256304,0.008475897191336674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037605170423828287,0.0,0.0,0.0,0.0029387518276937363,0.006288588395915528
0.0,-0.008029491384100737,0.0,0.0,0.0,0.0,0.0,0.0,0.005864735752819557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11870960837167677,0.042471294894807894,0.0,0.0,0.0,0.0,-0.043913628121478435,0.0,0.0,0.0,0.0,0.008428629687071237,0.006992610715627841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02050163215931143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005938377966531738,0.0,0.0,0.0,0.0,0.004535200406903844,0.0,0.0,0.0,0.0,0.0
