row,dataset_row,base_value,prediction,ClsNmCtnInput,ClsNmEndsReq,ClsAnonymous,ParamTypCtnSql,RtnTypStr,ClsNmCtnHibernate,MtdNmCtnExecute,ClsNmCtnDb,InnerCls,ClsNmEndsEncoder,MtdConstructor,ClsNmCtnJdbc,MtdNmCtnQuery,ParamTypCtnStr,ClsNmCtnDatabase,RtnTypResultSet,MtdCtnParams,ParamTypEqRtnTyp,ImplicitMtd,MtdMakedbInvkd,MtdNmCtnSaniti,ClsNmCtnSql
31,73,0.015037719712678659,0.0004964271176747265,0.0,-0.00031039391840745844,0.0,-0.00040412748935758814,-0.00033102202224781377,-0.0011165844231123007,-0.0007159570637223954,0.0,0.0,-0.00022129765087501314,0.0,0.0006465755883054102,-0.0009060171177502922,-0.0038339478738132118,-0.0018636060319947299,0.0004973266282128384,-0.0019049437323935146,4.663606995157445e-05,0.0,0.0,-0.0004042901607100513,-0.0037196433970893873
32,3251,0.015037719712678659,0.018791472160429642,4.874119329514553e-05,-0.002083193723136055,-8.966484787233458e-05,-0.000531783232688794,0.008305976791961628,-0.0016250572550994835,-0.001900914279917762,0.0,5.5252851193153165e-05,-0.0006643440190659756,0.0,0.0013249279716821467,-0.001562749511202707,0.012637677542320864,-0.0025442653507095946,0.0006550081551485948,0.002751448267113928,-0.0027465295544918163,0.00038006957173148884,0.0,-0.0009288707526562182,-0.0077279773698552216
33,7195,0.015037719712678659,0.009689125715145418,-3.0993430908243406e-05,-0.0014746694493165406,-1.0882432260432631e-05,-0.00045387077464126123,-0.001660243154788748,-0.0016189692522039839,-0.00157699423109692,-1.5432502942980923e-05,0.0,-0.00045097676089259954,0.0,0.0011610044111944997,-0.0015373697104586542,0.009169883168978476,-0.002410848564359581,0.0006071555803495131,0.0018341037976072427,0.0002641324274244328,0.00024351806627049367,0.0,-0.0007219665140960408,-0.006665174671391912
34,8264,0.015037719712678659,0.018791472160429642,0.0,-0.0020486423815079388,8.531532878610101e-05,-0.0004176810445271803,0.008299884698877644,-0.0017054772846868513,-0.0019681498633970155,0.0,8.864341807977955e-05,-0.0005917163389339635,0.0,0.0013269701126286245,-0.001610412077933202,0.012623252318106494,-0.0026377823879065797,0.0006539653055063659,0.002639854007244838,-0.002806941864585312,0.0003793618083195721,0.0,-0.0008964651182918538,-0.007660226188028536
35,4010,0.015037719712678659,0.0004964271176747265,-2.6115810684216703e-05,-0.00027969379497106036,0.0,-0.0003717890752040492,-0.0003634826175692786,-0.0011426643826116857,-0.0007114148932170773,-2.5442061329464993e-05,0.0,-0.00027831682788555674,0.0,0.0007067013964540808,-0.0008998353465460933,-0.003916838864878558,-0.0018838195597539948,0.00043121910659946216,-0.0018598483174151082,0.0001341727220706159,0.0,0.0,-0.00039984070207700465,-0.0036542835659849407
36,4076,0.015037719712678659,0.00100418823356444,-1.243904006957218e-05,-0.00043723508722656187,0.0,-0.0004595053040547003,-0.0005514486579984637,-0.0012991395139708723,-0.0008414556022118499,0.0,-2.9869514973463322e-05,-0.00032505000008453054,0.0,0.0007644407553580271,-0.0010082733257060802,-0.004538933750172233,-0.0019603464439650916,0.0005454576031640089,0.0004687735202113092,0.00012523012264369657,9.01613669458147e-05,0.0,-0.00038426421290225804,-0.004179634394101395
37,4558,0.015037719712678659,0.0004964271176747283,0.0,-0.00028841579830384163,0.0,-0.00045912200149885135,-0.0004843225754316528,-0.001117664718313664,-0.0006816110578970172,-3.347319707825709e-05,-3.346621443558816e-05,-0.0002443308890343886,0.0,0.0006685453326684664,-0.0008642920360935757,-0.0039037347339796404,-0.0018126918281529034,0.0004495575960739317,-0.0018478018027213068,0.00016536668706401312,0.0,0.0,-0.000347048584355717,-0.0037067867735139388
38,3353,0.015037719712678659,0.001247277761588025,0.0,-0.0004984132334842597,0.0,-0.0005050879861757256,0.0033903401739438506,-0.0012543421800116858,-0.0009759315716741255,0.0,0.0,-0.0003014823301871877,0.0,0.0008021587461520171,-0.0010671197652367575,-0.004931265220930432,-0.0020235284368736416,0.0005043347174150415,-0.0023373408423829935,0.00021587525690532192,0.0,0.0,-0.000433541602758504,-0.004375097675791553
39,1620,0.015037719712678659,0.00036369806036572194,-4.237914281872263e-05,-0.0003287828332170194,-7.501649637538382e-05,-0.0005007901164991219,-0.00036870008974656946,-0.0011065921700831828,-0.0006550910707651016,-3.857716341797099e-05,0.0,-0.0002577670252278262,0.0,0.0006777862877540208,-0.0008841508638635691,-0.003633415651581766,-0.0018448929967543235,0.0005146126896697557,0.0003966828479881295,0.0001696506857553334,-0.002957770099309219,0.0,-0.00029820395132853486,-0.0034406244924918648
40,4093,0.015037719712678659,0.0004964271176747265,0.0,-0.0003236249720120794,0.0,-0.00040058440864478544,-0.0004344735780323474,-0.0011523794343069641,-0.0006824540143006069,0.0,0.0,-0.00030077698429317143,0.0,0.0006943314985567241,-0.000858076726055694,-0.003809228608237789,-0.0018488607950284635,0.0004586792563871479,-0.0019125450703666,0.00012743680034545335,5.6547674245337174e-05,0.0,-0.00042222641007581867,-0.0037330568231842744
