Feature,SHAP Value
ParamTypEqRtnTyp,0.002233527797349408
ClsNmCtnHibernate,0.0003769402933781312
ClsNmCtnDom,0.00024783781886735315
ClsNmCtnInput,0.00011859159358226392
MtdNmCtnSetheader,0.0
RtnTypDocument,0.0
RtnTypServlet,0.0
ClsNmEndsRender,0.0
ImplicitMtd,0.0
ClsAnonymous,0.0
ClsNmCtnCss,0.0
InnerCls,0.0
CWE79,0.0
MtdStrtOn,0.0
RtnTypReq,0.0
MtdNmStrtSet,0.0
ClsNmEndsEncoder,0.0
ClsNmCtnPage,0.0
ClsNmCtnHtml,0.0
RtnTypNode,-0.001772409615267305
ClsNmEndsReq,-0.0018353492004804432
MtdFrmClsWebInvkd,-0.0019121767096000474
ParamTypCtnStr,-0.0031621610329129832
RtnTypStr,-0.003598211393205151
ClsNmCtnWeb,-0.006958202091226658
MtdNmCtnSaniti,-0.0074708928653487916
MtdCtnParams,-0.028670548915192013
