Feature,SHAP Value,Source
ClsNmCtnDom,0.0005716878579527,3
ClsNmCtnInput,0.0002469098560343,3
RtnTypDocument,0.0,3
ClsAnonymous,0.0,3
ClsNmCtnCss,0.0,3
MtdNmCtnSetheader,0.0,3
RtnTypServlet,0.0,3
InnerCls,0.0,3
MtdStrtOn,0.0,3
RtnTypReq,0.0,3
ClsNmEndsRender,0.0,3
MtdNmStrtSet,0.0,3
ClsNmEndsEncoder,0.0,3
ImplicitMtd,0.0,3
ClsNmCtnHtml,0.0,3
CWE79,0.0,3
ClsNmCtnPage,0.0,3
MtdFrmClsWebInvkd,-0.0028465552890012,3
ClsNmEndsReq,-0.0029795819815339,3
RtnTypNode,-0.0032061304873985,3
RtnTypStr,-0.0066901136739807,3
MtdNmCtnSaniti,-0.0086387851251595,3
ClsNmCtnWeb,-0.0116960111632261,3
ClsNmEndsReq,0.0637294458661179,4
MtdCtnParams,0.0160638509449595,4
ParamTypEqRtnTyp,0.0049530924090297,4
ClsNmCtnHibernate,0.0011870470888038,4
ClsNmCtnDom,0.0009512728389579,4
ClsNmCtnInput,0.0004113525713557,4
ClsNmCtnCss,0.0,4
RtnTypDocument,0.0,4
MtdNmCtnSetheader,0.0,4
ClsAnonymous,0.0,4
RtnTypServlet,0.0,4
InnerCls,0.0,4
MtdStrtOn,0.0,4
RtnTypReq,0.0,4
ClsNmEndsRender,0.0,4
MtdNmStrtSet,0.0,4
ClsNmEndsEncoder,0.0,4
ImplicitMtd,0.0,4
ClsNmCtnHtml,0.0,4
CWE79,0.0,4
ClsNmCtnPage,0.0,4
MtdFrmClsWebInvkd,-0.0033516641229792,4
RtnTypNode,-0.0046574375890946,4
ParamTypCtnStr,-0.0079014225517927,4
MtdNmCtnSaniti,-0.0085943187121555,4
RtnTypStr,-0.0094832835431231,4
ClsNmCtnWeb,-0.014041968824376,4
RtnTypStr,0.0405708694905445,5
MtdCtnParams,0.0140104297619909,5
ParamTypEqRtnTyp,0.0043344584295652,5
ClsNmCtnHibernate,0.0010319014244861,5
ClsNmCtnDom,0.0008489652096465,5
ClsNmCtnInput,0.0003808472128725,5
RtnTypServlet,0.0,5
RtnTypDocument,0.0,5
MtdNmCtnSetheader,0.0,5
ClsAnonymous,0.0,5
ClsNmCtnCss,0.0,5
InnerCls,0.0,5
ClsNmEndsEncoder,0.0,5
RtnTypReq,0.0,5
ClsNmCtnPage,0.0,5
ClsNmCtnHtml,0.0,5
MtdNmStrtSet,0.0,5
ImplicitMtd,0.0,5
ClsNmEndsRender,0.0,5
CWE79,0.0,5
MtdStrtOn,0.0,5
MtdFrmClsWebInvkd,-0.0032322376226734,5
ClsNmEndsReq,-0.0036351972078717,5
RtnTypNode,-0.0042735049882092,5
ParamTypCtnStr,-0.0070206269204321,5
MtdNmCtnSaniti,-0.0087384094420862,5
ClsNmCtnWeb,-0.0134781106578646,5
RtnTypStr,0.0360473964494559,6
MtdCtnParams,0.0124170641882798,6
ParamTypCtnStr,0.0064885921477872,6
ClsNmCtnHibernate,0.0008999472739722,6
ClsNmCtnDom,0.0007251004571806,6
ClsNmCtnInput,0.0003014606086997,6
RtnTypServlet,0.0,6
RtnTypDocument,0.0,6
MtdNmCtnSetheader,0.0,6
ClsAnonymous,0.0,6
ClsNmCtnCss,0.0,6
InnerCls,0.0,6
ClsNmEndsEncoder,0.0,6
RtnTypReq,0.0,6
ClsNmCtnPage,0.0,6
ClsNmCtnHtml,0.0,6
MtdNmStrtSet,0.0,6
ImplicitMtd,0.0,6
ClsNmEndsRender,0.0,6
CWE79,0.0,6
MtdStrtOn,0.0,6
MtdFrmClsWebInvkd,-0.0031062423165816,6
ClsNmEndsReq,-0.0032905143251028,6
RtnTypNode,-0.0037180419964315,6
MtdNmCtnSaniti,-0.0087899747532672,6
ClsNmCtnWeb,-0.0125183933590736,6
ParamTypEqRtnTyp,-0.0261302242964257,6
ParamTypEqRtnTyp,0.0021765687094655,7
ClsNmCtnHibernate,0.0003859509833569,7
ClsNmCtnDom,0.0002531874675665,7
ClsNmCtnInput,0.0001158706637912,7
MtdNmCtnSetheader,0.0,7
RtnTypDocument,0.0,7
RtnTypServlet,0.0,7
ClsNmEndsRender,0.0,7
ImplicitMtd,0.0,7
ClsAnonymous,0.0,7
ClsNmCtnCss,0.0,7
InnerCls,0.0,7
CWE79,0.0,7
MtdStrtOn,0.0,7
RtnTypReq,0.0,7
MtdNmStrtSet,0.0,7
ClsNmEndsEncoder,0.0,7
ClsNmCtnPage,0.0,7
ClsNmCtnHtml,0.0,7
RtnTypNode,-0.0017579038729096,7
ClsNmEndsReq,-0.0019264498444327,7
MtdFrmClsWebInvkd,-0.0019597388325995,7
ParamTypCtnStr,-0.0030536820548557,7
RtnTypStr,-0.003623168370686,7
ClsNmCtnWeb,-0.0070253998580283,7
MtdNmCtnSaniti,-0.0076736420146751,7
MtdCtnParams,-0.0283146472960493,7
ParamTypEqRtnTyp,0.0020937969515436,8
ClsNmCtnHibernate,0.0003751381553823,8
ClsNmCtnDom,0.0002567539000326,8
ClsNmCtnInput,0.0001158706637912,8
MtdNmCtnSetheader,0.0,8
RtnTypDocument,0.0,8
RtnTypServlet,0.0,8
ClsNmEndsRender,0.0,8
ImplicitMtd,0.0,8
ClsAnonymous,0.0,8
ClsNmCtnCss,0.0,8
InnerCls,0.0,8
CWE79,0.0,8
MtdStrtOn,0.0,8
RtnTypReq,0.0,8
MtdNmStrtSet,0.0,8
ClsNmEndsEncoder,0.0,8
ClsNmCtnPage,0.0,8
ClsNmCtnHtml,0.0,8
ClsNmEndsReq,-0.0017003035232581,8
RtnTypNode,-0.0017458365725765,8
MtdFrmClsWebInvkd,-0.0018116695365754,8
ParamTypCtnStr,-0.0030695762845201,8
RtnTypStr,-0.0035919795242324,8
ClsNmCtnWeb,-0.0070019236622489,8
MtdNmCtnSaniti,-0.0075886340752272,8
MtdCtnParams,-0.0287346908121673,8
ParamTypEqRtnTyp,0.0021115460408834,9
ClsNmCtnHibernate,0.0003751381553823,9
ClsNmCtnDom,0.0002585371162656,9
ClsNmCtnInput,0.0001131497340003,9
MtdNmCtnSetheader,0.0,9
RtnTypDocument,0.0,9
RtnTypServlet,0.0,9
ClsNmEndsRender,0.0,9
ImplicitMtd,0.0,9
ClsAnonymous,0.0,9
ClsNmCtnCss,0.0,9
InnerCls,0.0,9
CWE79,0.0,9
MtdStrtOn,0.0,9
RtnTypReq,0.0,9
MtdNmStrtSet,0.0,9
ClsNmEndsEncoder,0.0,9
ClsNmCtnPage,0.0,9
ClsNmCtnHtml,0.0,9
RtnTypNode,-0.0017559781012479,9
ClsNmEndsReq,-0.0018367272363005,9
MtdFrmClsWebInvkd,-0.00196251059035,9
ParamTypCtnStr,-0.0030363132691688,9
RtnTypStr,-0.0036219405392696,9
ClsNmCtnWeb,-0.0070479363723659,9
MtdNmCtnSaniti,-0.0075933911359341,9
MtdCtnParams,-0.0284066281219508,9
ParamTypEqRtnTyp,0.0022335277973494,10
ClsNmCtnHibernate,0.0003769402933781,10
ClsNmCtnDom,0.0002478378188673,10
ClsNmCtnInput,0.0001185915935822,10
MtdNmCtnSetheader,0.0,10
RtnTypDocument,0.0,10
RtnTypServlet,0.0,10
ClsNmEndsRender,0.0,10
ImplicitMtd,0.0,10
ClsAnonymous,0.0,10
ClsNmCtnCss,0.0,10
InnerCls,0.0,10
CWE79,0.0,10
MtdStrtOn,0.0,10
RtnTypReq,0.0,10
MtdNmStrtSet,0.0,10
ClsNmEndsEncoder,0.0,10
ClsNmCtnPage,0.0,10
ClsNmCtnHtml,0.0,10
RtnTypNode,-0.0017724096152673,10
ClsNmEndsReq,-0.0018353492004804,10
MtdFrmClsWebInvkd,-0.0019121767096,10
ParamTypCtnStr,-0.0031621610329129,10
RtnTypStr,-0.0035982113932051,10
ClsNmCtnWeb,-0.0069582020912266,10
MtdNmCtnSaniti,-0.0074708928653487,10
MtdCtnParams,-0.028670548915192,10
MtdCtnParams,0.0103904298242616,11
ParamTypCtnStr,0.0052798559210388,11
ParamTypEqRtnTyp,0.0033822154521234,11
ClsNmCtnHibernate,0.0007041040373339,11
ClsNmCtnDom,0.0005663382092535,11
ClsNmCtnInput,0.0002532987453572,11
RtnTypDocument,0.0,11
ClsAnonymous,0.0,11
ClsNmCtnCss,0.0,11
MtdNmCtnSetheader,0.0,11
RtnTypServlet,0.0,11
InnerCls,0.0,11
MtdStrtOn,0.0,11
RtnTypReq,0.0,11
ClsNmEndsRender,0.0,11
MtdNmStrtSet,0.0,11
ClsNmEndsEncoder,0.0,11
ImplicitMtd,0.0,11
ClsNmCtnHtml,0.0,11
CWE79,0.0,11
ClsNmCtnPage,0.0,11
MtdFrmClsWebInvkd,-0.0029759705387526,11
ClsNmEndsReq,-0.0029762696934278,11
RtnTypNode,-0.0032061304873985,11
RtnTypStr,-0.0066492346847627,11
MtdNmCtnSaniti,-0.0086690923905543,11
ClsNmCtnWeb,-0.0115444313823514,11
ParamTypEqRtnTyp,0.0021243497383108,12
ClsNmCtnHibernate,0.0003805445693696,12
ClsNmCtnDom,0.0002621035487317,12
ClsNmCtnInput,0.0001213125233732,12
MtdNmCtnSetheader,0.0,12
RtnTypDocument,0.0,12
RtnTypServlet,0.0,12
ClsNmEndsRender,0.0,12
ImplicitMtd,0.0,12
ClsAnonymous,0.0,12
ClsNmCtnCss,0.0,12
InnerCls,0.0,12
CWE79,0.0,12
MtdStrtOn,0.0,12
RtnTypReq,0.0,12
MtdNmStrtSet,0.0,12
ClsNmEndsEncoder,0.0,12
ClsNmCtnPage,0.0,12
ClsNmCtnHtml,0.0,12
RtnTypNode,-0.0017487252300691,12
ClsNmEndsReq,-0.0017682881268933,12
MtdFrmClsWebInvkd,-0.0019942451088246,12
ParamTypCtnStr,-0.0030651463365942,12
RtnTypStr,-0.0036905894735885,12
ClsNmCtnWeb,-0.007166071992627,12
MtdNmCtnSaniti,-0.0075680044388396,12
MtdCtnParams,-0.0282902939924052,12
ClsNmEndsReq,0.0820352467385885,13
RtnTypStr,0.0613523748931388,13
MtdCtnParams,0.0223625951552019,13
ParamTypCtnStr,0.012511750289076,13
ClsNmCtnHibernate,0.0017423461557214,13
ClsNmCtnDom,0.0015525937478838,13
ClsNmCtnInput,0.0006416981513203,13
ClsNmCtnCss,0.0,13
MtdNmCtnSetheader,0.0,13
ClsAnonymous,0.0,13
RtnTypServlet,0.0,13
InnerCls,0.0,13
ClsNmEndsEncoder,0.0,13
RtnTypReq,0.0,13
RtnTypDocument,0.0,13
ClsNmCtnHtml,0.0,13
MtdNmStrtSet,0.0,13
ImplicitMtd,0.0,13
ClsNmEndsRender,0.0,13
CWE79,0.0,13
MtdStrtOn,0.0,13
ClsNmCtnPage,0.0,13
MtdFrmClsWebInvkd,-0.0039257670720186,13
RtnTypNode,-0.0057066264024897,13
MtdNmCtnSaniti,-0.0084853325808385,13
ClsNmCtnWeb,-0.0154114628756569,13
ParamTypEqRtnTyp,-0.0468006805664482,13
MtdCtnParams,0.0092676991378802,14
ParamTypEqRtnTyp,0.0030538275399157,14
ClsNmCtnHibernate,0.0006229716004944,14
ClsNmCtnDom,0.0005003121608444,14
ClsNmCtnInput,0.0002173409018319,14
RtnTypDocument,0.0,14
RtnTypServlet,0.0,14
ClsNmEndsRender,0.0,14
MtdNmCtnSetheader,0.0,14
ClsAnonymous,0.0,14
ClsNmCtnCss,0.0,14
InnerCls,0.0,14
MtdStrtOn,0.0,14
RtnTypReq,0.0,14
ClsNmCtnPage,0.0,14
MtdNmStrtSet,0.0,14
ClsNmEndsEncoder,0.0,14
ImplicitMtd,0.0,14
ClsNmCtnHtml,0.0,14
CWE79,0.0,14
ClsNmEndsReq,-0.0027648680637029,14
MtdFrmClsWebInvkd,-0.0028110369529123,14
RtnTypNode,-0.002883230793138,14
ParamTypCtnStr,-0.0048172125540128,14
RtnTypStr,-0.0060068535930975,14
MtdNmCtnSaniti,-0.0085669854743119,14
ClsNmCtnWeb,-0.0107742977059428,14
MtdCtnParams,0.0102733811144253,15
ParamTypCtnStr,0.0052822461686012,15
ParamTypEqRtnTyp,0.003484348776762,15
ClsNmCtnHibernate,0.0007041040373339,15
ClsNmCtnDom,0.0005699046417196,15
ClsNmCtnInput,0.0002505606499331,15
RtnTypDocument,0.0,15
ClsAnonymous,0.0,15
ClsNmCtnCss,0.0,15
MtdNmCtnSetheader,0.0,15
RtnTypServlet,0.0,15
InnerCls,0.0,15
MtdStrtOn,0.0,15
RtnTypReq,0.0,15
ClsNmEndsRender,0.0,15
MtdNmStrtSet,0.0,15
ClsNmEndsEncoder,0.0,15
ImplicitMtd,0.0,15
ClsNmCtnHtml,0.0,15
CWE79,0.0,15
ClsNmCtnPage,0.0,15
MtdFrmClsWebInvkd,-0.0028693094296756,15
ClsNmEndsReq,-0.0029862065577463,15
RtnTypNode,-0.0032124855621712,15
RtnTypStr,-0.0066856718025979,15
MtdNmCtnSaniti,-0.0087297069213439,15
ClsNmCtnWeb,-0.0115260521031192,15
MtdCtnParams,0.0103194829003831,16
ParamTypCtnStr,0.0052712968255931,16
ParamTypEqRtnTyp,0.0034270904275993,16
ClsNmCtnHibernate,0.0007041040373339,16
ClsNmCtnDom,0.0005716878579527,16
ClsNmCtnInput,0.0002505606499331,16
RtnTypDocument,0.0,16
ClsAnonymous,0.0,16
ClsNmCtnCss,0.0,16
MtdNmCtnSetheader,0.0,16
RtnTypServlet,0.0,16
InnerCls,0.0,16
MtdStrtOn,0.0,16
RtnTypReq,0.0,16
ClsNmEndsRender,0.0,16
MtdNmStrtSet,0.0,16
ClsNmEndsEncoder,0.0,16
ImplicitMtd,0.0,16
ClsNmCtnHtml,0.0,16
CWE79,0.0,16
ClsNmCtnPage,0.0,16
MtdFrmClsWebInvkd,-0.0028976333087525,16
ClsNmEndsReq,-0.0029762696934278,16
RtnTypNode,-0.0031976570543684,16
RtnTypStr,-0.0066952481242042,16
MtdNmCtnSaniti,-0.0086690923905543,16
ClsNmCtnWeb,-0.0115532091153668,16
RtnTypStr,0.0408826992330337,17
MtdCtnParams,0.0140191054550869,17
ParamTypEqRtnTyp,0.0042993858073483,17
ClsNmCtnHibernate,0.001023990856909,17
ClsNmCtnDom,0.0008463606771309,17
ClsNmCtnInput,0.0003766105915047,17
RtnTypServlet,0.0,17
RtnTypDocument,0.0,17
MtdNmCtnSetheader,0.0,17
ClsAnonymous,0.0,17
ClsNmCtnCss,0.0,17
InnerCls,0.0,17
ClsNmEndsEncoder,0.0,17
RtnTypReq,0.0,17
ClsNmCtnPage,0.0,17
ClsNmCtnHtml,0.0,17
MtdNmStrtSet,0.0,17
ImplicitMtd,0.0,17
ClsNmEndsRender,0.0,17
CWE79,0.0,17
MtdStrtOn,0.0,17
MtdFrmClsWebInvkd,-0.0032654401166446,17
ClsNmEndsReq,-0.0036576164858183,17
RtnTypNode,-0.0042548273704468,17
ParamTypCtnStr,-0.0070616370340177,17
MtdNmCtnSaniti,-0.0087512204562286,17
ClsNmCtnWeb,-0.0136580264678891,17
MtdCtnParams,0.0103158923167353,18
ParamTypCtnStr,0.0051814931374002,18
ParamTypEqRtnTyp,0.0034328257652053,18
ClsNmCtnHibernate,0.0007041040373339,18
ClsNmCtnDom,0.0005699046417196,18
ClsNmCtnInput,0.0002505606499331,18
RtnTypDocument,0.0,18
ClsAnonymous,0.0,18
ClsNmCtnCss,0.0,18
MtdNmCtnSetheader,0.0,18
RtnTypServlet,0.0,18
InnerCls,0.0,18
MtdStrtOn,0.0,18
RtnTypReq,0.0,18
ClsNmEndsRender,0.0,18
MtdNmStrtSet,0.0,18
ClsNmEndsEncoder,0.0,18
ImplicitMtd,0.0,18
ClsNmCtnHtml,0.0,18
CWE79,0.0,18
ClsNmCtnPage,0.0,18
MtdFrmClsWebInvkd,-0.0028107855137599,18
ClsNmEndsReq,-0.0029729574053216,18
RtnTypNode,-0.003204012129141,18
RtnTypStr,-0.0066064989173369,18
MtdNmCtnSaniti,-0.0086993996559491,18
ClsNmCtnWeb,-0.0116060139146977,18
RtnTypStr,0.0358278842252162,19
MtdCtnParams,0.0124688959499502,19
ParamTypCtnStr,0.0062792475310648,19
ClsNmCtnHibernate,0.0008785009387515,19
ClsNmCtnDom,0.0007219038541758,19
ClsNmCtnInput,0.0003094282865704,19
RtnTypServlet,0.0,19
RtnTypDocument,0.0,19
MtdNmCtnSetheader,0.0,19
ClsAnonymous,0.0,19
ClsNmCtnCss,0.0,19
InnerCls,0.0,19
ClsNmEndsEncoder,0.0,19
RtnTypReq,0.0,19
ClsNmCtnPage,0.0,19
ClsNmCtnHtml,0.0,19
MtdNmStrtSet,0.0,19
ImplicitMtd,0.0,19
ClsNmEndsRender,0.0,19
CWE79,0.0,19
MtdStrtOn,0.0,19
MtdFrmClsWebInvkd,-0.0030637357296135,19
ClsNmEndsReq,-0.0032681917114188,19
RtnTypNode,-0.0037180419964315,19
MtdNmCtnSaniti,-0.0087899747532672,19
ClsNmCtnWeb,-0.0124847596463954,19
ParamTypEqRtnTyp,-0.0258349868701096,19
