Feature,SHAP Value
ClsNmEndsReq,0.0637294458661179
MtdCtnParams,0.016063850944959504
ParamTypEqRtnTyp,0.004953092409029707
ClsNmCtnHibernate,0.0011870470888038986
ClsNmCtnDom,0.0009512728389579022
ClsNmCtnInput,0.0004113525713557172
ClsNmCtnCss,0.0
RtnTypDocument,0.0
MtdNmCtnSetheader,0.0
ClsAnonymous,0.0
RtnTypServlet,0.0
InnerCls,0.0
MtdStrtOn,0.0
RtnTypReq,0.0
ClsNmEndsRender,0.0
MtdNmStrtSet,0.0
ClsNmEndsEncoder,0.0
ImplicitMtd,0.0
ClsNmCtnHtml,0.0
CWE79,0.0
ClsNmCtnPage,0.0
MtdFrmClsWebInvkd,-0.003351664122979222
RtnTypNode,-0.004657437589094679
ParamTypCtnStr,-0.007901422551792762
MtdNmCtnSaniti,-0.008594318712155519
RtnTypStr,-0.009483283543123163
ClsNmCtnWeb,-0.014041968824376068
