Feature,SHAP Value
ClsNmEndsReq,0.08231575626788935
RtnTypStr,0.05957665994232783
MtdCtnParams,0.02138189613017672
ParamTypCtnStr,0.01117645606662356
ClsNmCtnHibernate,0.0016962698525855118
ClsNmCtnDom,0.0014629816856440486
ClsNmCtnInput,0.0005927819829822991
ClsNmCtnCss,0.0
MtdNmCtnSetheader,0.0
ClsAnonymous,0.0
RtnTypServlet,0.0
InnerCls,0.0
ClsNmEndsEncoder,0.0
RtnTypReq,0.0
RtnTypDocument,0.0
ClsNmCtnHtml,0.0
MtdNmStrtSet,0.0
ImplicitMtd,0.0
ClsNmEndsRender,0.0
CWE79,0.0
MtdStrtOn,0.0
ClsNmCtnPage,0.0
MtdFrmClsWebInvkd,-0.0037656160854886217
RtnTypNode,-0.005646527162934994
MtdNmCtnSaniti,-0.008485332580838546
ClsNmCtnWeb,-0.0152801028714881
ParamTypEqRtnTyp,-0.043156487594000294
