Feature,SHAP Value
ParamTypEqRtnTyp,0.002124349738310829
ClsNmCtnHibernate,0.00038054456936965843
ClsNmCtnDom,0.0002621035487317544
ClsNmCtnInput,0.000121312523373241
MtdNmCtnSetheader,0.0
RtnTypDocument,0.0
RtnTypServlet,0.0
ClsNmEndsRender,0.0
ImplicitMtd,0.0
ClsAnonymous,0.0
ClsNmCtnCss,0.0
InnerCls,0.0
CWE79,0.0
MtdStrtOn,0.0
RtnTypReq,0.0
MtdNmStrtSet,0.0
ClsNmEndsEncoder,0.0
ClsNmCtnPage,0.0
ClsNmCtnHtml,0.0
RtnTypNode,-0.0017487252300691185
ClsNmEndsReq,-0.0017682881268933266
MtdFrmClsWebInvkd,-0.001994245108824675
ParamTypCtnStr,-0.0030651463365942134
RtnTypStr,-0.0036905894735885366
ClsNmCtnWeb,-0.007166071992627026
MtdNmCtnSaniti,-0.007568004438839613
MtdCtnParams,-0.028290293992405218
