ClsNmCtnWeb,MtdModFINAL,ParamTypCtnSql,MtdNmCtnName,MtdNmCtnDecod,ClsNmCtnOutput,SoMtdRtnGet,SoMtdRtnRequest,MtdModPRIVATE,ClsNmCtnManager,MtdNmCtnUnescap,ClsFINAL,MtdCreatInvkd,SoMtdRtnLoad,ClsWebInvkd,ParamTypCtnDb,MtdCtnParams,ParamTypCtnStr,RtnTypConstant,MtdNmCtnCreat,MtdNmCtnPars,ClsNmCtnSecurity,MtdModSTATIC,ClsSqlInvkd,MtdNmCtnRequest,RtnTypByte[],ParamTypCtnWeb,MtdModPUBLIC,ParamTypCtn.io.,MtdDecodInvkd,MtdOutputInvkd,InnerCls,RtnTypServlet,MtdNmCtnReadNotThread,ClsDbInvkd,ClsSTATIC,MtdNmCtnRetriev,MtdGetInvkd,MtdNmStrtGet,MtdNmCtnStream,ImplicitMtd,Cls.io.Invkd,Cls.net.Invkd,SoMtdRtnCreate,ClsNmCtn.io.,MtdNmCtnObject,RtnTypCharSequence,MtdRequestInvkd,ClsNmCtnHtml,ClsAnonymous,ParamTypCtnChar[],RtnTypStr,SoMtdRtnUnescape,MtdUnescapInvkd,SoMtdRtnRead,RtnTypDocument,RtnTypNode,ClsNmCtn.net.,MtdReadInvkd,MtdConstructor,RtnTypRequest,MtdNmCtnLoadNotPayload,ParamTypCtnCharsequence,MtdLoadInvkd,ParamTypCtnByte[],SoMtdRtnDecode,ClsNmCtnSql,ClsPUBLIC
0.005915466226243171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022078675742318566,0.0,0.0,0.0,0.0,-0.002000976230047652,0.0,0.1592240519758351,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023190425370371985,0.0,0.0,0.0,0.0,0.019184696603261102,0.0,0.0,0.0,0.0,0.0,0.003933166452698739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011770425898718906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079880353692686,0.0,0.0,0.0,0.007736111123367607,0.0
0.0059924785326719915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018925692790624392,0.0,0.1591949197177688,0.0,0.0,0.0,0.0,0.0,0.0,-0.002022357107699831,0.0,0.0,0.0,0.0,0.019259530789326667,0.0,0.0,0.0,0.0,0.0,0.0036106943650766033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003081865961214736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014254728781786053,0.008071237800229298,0.0,0.0,0.0,0.007951704489992358,0.0
0.0060443937795617905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001980870324314751,0.0,0.15903074747857102,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022016092353070132,0.00011387844516419499,0.0,0.0,0.0,0.01921185794145853,0.0,0.0,0.00011894224484445642,0.0,0.0,0.0038653891519723877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007924636948293875,0.0,0.0,0.0,0.00787263356975537,0.0
0.0032737389848134252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027296208296538576,0.0,-0.8143723948967204,0.0,0.0,0.0,0.0001326516415267598,0.0,0.0,-0.002767175449869789,0.0,0.0,0.0,0.0,0.006354246718835784,0.0,0.0,0.0,0.0,0.0,0.0019741935055442666,0.0,0.0,0.0,0.0,0.000155420966113757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004023939902960842,0.0,0.0,0.0,0.003954999456449223,0.0
0.005796473427346825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019247494363599878,0.0,0.15930360845330108,0.0,0.0,0.0,0.0,8.006445971919796e-05,0.0,-0.0019750819635753775,0.0,0.0,0.0,0.0,0.019222694899604983,0.0,0.0,0.0,0.0,0.0,0.003966973680287212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.023760305186945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007817888106651088,0.0,0.0,0.0,0.007631890769972946,0.0
0.005876201739865876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001884747462189743,0.0,0.15913157399294267,0.0,0.00013863543423492386,0.0,0.0,0.0,0.0,-0.0020857091550949393,0.0,0.0,0.0,0.0,0.019167922922659883,0.0,0.0,0.0,0.0,0.0,0.0037347625158603553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007903719529776344,0.0,0.0001102485409671027,0.0,0.007907391940977367,0.0
0.0031285044506804208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002665698513295063,0.0,0.07829656826969458,0.0,0.0,0.0,0.0,0.00031054764177385064,0.0,-0.0028243857956670726,0.0,0.0,0.0,0.0,0.008524538163901243,0.0,0.0,0.0,0.0,0.0,0.0020936600544497037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004331204872966735,-0.8915819576242928,0.0,0.0,0.0,0.00428510286545825,0.0
0.003389153311768556,0.00011987881382269361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002803382263372194,0.0,-0.8143736970982428,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026565308350210474,0.0,0.0,0.0,0.0,0.006369003772717266,0.0,0.0,0.0,0.0,0.0,0.0019121134066379638,0.0,0.0,0.0,0.0,0.0,0.0,0.00011229392344614306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004034397302779563,0.0,0.0,0.0,0.003896769665463596,0.0
0.006062342131399685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001545792908560495,0.0,-0.0019759825019849877,0.0,0.15908386389859486,0.0,0.0,0.0,0.0,0.0,0.0,-0.002169276287604006,0.0,0.0,0.0,0.0,0.01902450235515825,0.0,0.0,0.0,0.0,0.0,0.003973425743124721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001759335000918641,0.007856896605279015,0.0,0.0,0.0,0.007813715265084365,0.0
0.0059440289087236385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013328579745794378,0.0,0.0,0.0,0.0,0.0,-0.002096996238604061,0.0,0.15912917311444255,0.0,0.0,0.0,0.00022467239166423133,0.0,0.0,-0.0020407278462155915,0.0,0.0,0.0,0.0,0.01912088868569605,0.0,0.0,0.0,0.0,0.0,0.003794324555308807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008082914469489784,0.0,0.0,0.0,0.007708436162036468,0.0
