row,dataset_row,base_value,prediction,ClsNmCtnInput,ClsNmEndsReq,ClsAnonymous,ParamTypCtnSql,RtnTypStr,ClsNmCtnHibernate,MtdNmCtnExecute,ClsNmCtnDb,InnerCls,ClsNmEndsEncoder,MtdConstructor,ClsNmCtnJdbc,MtdNmCtnQuery,ParamTypCtnStr,ClsNmCtnDatabase,RtnTypResultSet,MtdCtnParams,ParamTypEqRtnTyp,ImplicitMtd,MtdMakedbInvkd,MtdNmCtnSaniti,ClsNmCtnSql
57,202,0.010804479904311687,0.001004188233564447,0.0,0.0,0.0,-0.0006264715316745219,-0.000606970644392675,-0.0016589460132922951,0.0,0.0,0.0,0.0,0.0,0.0,-0.004026525795520239,-0.002975507942225919,0.0,0.0,0.0010402095165337635,0.00015806873157862004,0.0,0.0,0.0,-0.0011041479917539739
58,222,0.010804479904311687,0.0004964271176747335,0.0,0.0,0.0,-0.000535049879965202,-0.0005146621141619204,-0.0013213351134090474,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030971361093833105,-0.0022367115428903305,0.0,0.0,-0.0018434070333729615,0.00013633591906173087,0.0,0.0,0.0,-0.0008960869125159126
59,213,0.010804479904311687,0.01879147216042963,0.0,0.0,0.0,-0.000999342274190426,0.009722763228341686,-0.0026780927928401707,0.0,0.0,0.0,0.0,0.0,0.0,-0.00885143434565688,0.014659155715739338,0.0,0.0,0.0022489198039932993,-0.003012769550531916,0.0,0.0,0.0,-0.0031022075287369857
60,138,0.010804479904311687,0.0004964271176747335,0.0,0.0,0.0,-0.000535049879965202,-0.0005146621141619204,-0.0013213351134090474,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030971361093833105,-0.0022367115428903305,0.0,0.0,-0.0018434070333729615,0.00013633591906173087,0.0,0.0,0.0,-0.0008960869125159126
61,229,0.010804479904311687,0.0025210951532180694,0.0,0.0,0.0,-0.000787182563182101,0.005433509403664557,-0.0020925666487147747,0.0,0.0,0.0,0.0,0.0,0.0,-0.005618809646934339,-0.005062511974560871,0.0,0.0,0.0012257825860501586,0.00018868386513734827,0.0,0.0,0.0,-0.0015702897725535965
62,217,0.010804479904311687,0.009689125715145422,0.0,0.0,0.0,-0.0009315420009769248,-0.0010515368603525074,-0.0025182151758264774,0.0,0.0,0.0,0.0,0.0,0.0,-0.007999991868725017,0.01206361552159504,0.0,0.0,0.0017224201551163728,0.00021187882404556633,0.0,0.0,0.0,-0.0026119827840423186
63,76,0.010804479904311687,0.009689125715145422,0.0,0.0,0.0,-0.0009315420009769248,-0.0010515368603525074,-0.0025182151758264774,0.0,0.0,0.0,0.0,0.0,0.0,-0.007999991868725017,0.01206361552159504,0.0,0.0,0.0017224201551163728,0.00021187882404556633,0.0,0.0,0.0,-0.0026119827840423186
64,159,0.010804479904311687,0.001004188233564447,0.0,0.0,0.0,-0.0006264715316745219,-0.000606970644392675,-0.0016589460132922951,0.0,0.0,0.0,0.0,0.0,0.0,-0.004026525795520239,-0.002975507942225919,0.0,0.0,0.0010402095165337635,0.00015806873157862004,0.0,0.0,0.0,-0.0011041479917539739
65,43,0.010804479904311687,0.009689125715145422,0.0,0.0,0.0,-0.0009315420009769248,-0.0010515368603525074,-0.0025182151758264774,0.0,0.0,0.0,0.0,0.0,0.0,-0.007999991868725017,0.01206361552159504,0.0,0.0,0.0017224201551163728,0.00021187882404556633,0.0,0.0,0.0,-0.0026119827840423186
66,69,0.010804479904311687,0.0004964271176747335,0.0,0.0,0.0,-0.000535049879965202,-0.0005146621141619204,-0.0013213351134090474,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030971361093833105,-0.0022367115428903305,0.0,0.0,-0.0018434070333729615,0.00013633591906173087,0.0,0.0,0.0,-0.0008960869125159126
67,165,0.010804479904311687,0.0004964271176747335,0.0,0.0,0.0,-0.000535049879965202,-0.0005146621141619204,-0.0013213351134090474,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030971361093833105,-0.0022367115428903305,0.0,0.0,-0.0018434070333729615,0.00013633591906173087,0.0,0.0,0.0,-0.0008960869125159126
68,42,0.010804479904311687,0.009689125715145422,0.0,0.0,0.0,-0.0009315420009769248,-0.0010515368603525074,-0.0025182151758264774,0.0,0.0,0.0,0.0,0.0,0.0,-0.007999991868725017,0.01206361552159504,0.0,0.0,0.0017224201551163728,0.00021187882404556633,0.0,0.0,0.0,-0.0026119827840423186
69,242,0.010804479904311687,0.001004188233564447,0.0,0.0,0.0,-0.0006264715316745219,-0.000606970644392675,-0.0016589460132922951,0.0,0.0,0.0,0.0,0.0,0.0,-0.004026525795520239,-0.002975507942225919,0.0,0.0,0.0010402095165337635,0.00015806873157862004,0.0,0.0,0.0,-0.0011041479917539739
70,30,0.010804479904311687,0.0004964271176747335,0.0,0.0,0.0,-0.000535049879965202,-0.0005146621141619204,-0.0013213351134090474,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030971361093833105,-0.0022367115428903305,0.0,0.0,-0.0018434070333729615,0.00013633591906173087,0.0,0.0,0.0,-0.0008960869125159126
71,38,0.010804479904311687,0.001004188233564447,0.0,0.0,0.0,-0.0006264715316745219,-0.000606970644392675,-0.0016589460132922951,0.0,0.0,0.0,0.0,0.0,0.0,-0.004026525795520239,-0.002975507942225919,0.0,0.0,0.0010402095165337635,0.00015806873157862004,0.0,0.0,0.0,-0.0011041479917539739
72,225,0.010804479904311687,0.0004964271176747335,0.0,0.0,0.0,-0.000535049879965202,-0.0005146621141619204,-0.0013213351134090474,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030971361093833105,-0.0022367115428903305,0.0,0.0,-0.0018434070333729615,0.00013633591906173087,0.0,0.0,0.0,-0.0008960869125159126
73,186,0.010804479904311687,0.009689125715145422,0.0,0.0,0.0,-0.0009315420009769248,-0.0010515368603525074,-0.0025182151758264774,0.0,0.0,0.0,0.0,0.0,0.0,-0.007999991868725017,0.01206361552159504,0.0,0.0,0.0017224201551163728,0.00021187882404556633,0.0,0.0,0.0,-0.0026119827840423186
74,245,0.010804479904311687,0.009689125715145422,0.0,0.0,0.0,-0.0009315420009769248,-0.0010515368603525074,-0.0025182151758264774,0.0,0.0,0.0,0.0,0.0,0.0,-0.007999991868725017,0.01206361552159504,0.0,0.0,0.0017224201551163728,0.00021187882404556633,0.0,0.0,0.0,-0.0026119827840423186
75,198,0.010804479904311687,0.001004188233564447,0.0,0.0,0.0,-0.0006264715316745219,-0.000606970644392675,-0.0016589460132922951,0.0,0.0,0.0,0.0,0.0,0.0,-0.004026525795520239,-0.002975507942225919,0.0,0.0,0.0010402095165337635,0.00015806873157862004,0.0,0.0,0.0,-0.0011041479917539739
76,98,0.010804479904311687,0.009689125715145422,0.0,0.0,0.0,-0.0009315420009769248,-0.0010515368603525074,-0.0025182151758264774,0.0,0.0,0.0,0.0,0.0,0.0,-0.007999991868725017,0.01206361552159504,0.0,0.0,0.0017224201551163728,0.00021187882404556633,0.0,0.0,0.0,-0.0026119827840423186
77,155,0.010804479904311687,0.001004188233564447,0.0,0.0,0.0,-0.0006264715316745219,-0.000606970644392675,-0.0016589460132922951,0.0,0.0,0.0,0.0,0.0,0.0,-0.004026525795520239,-0.002975507942225919,0.0,0.0,0.0010402095165337635,0.00015806873157862004,0.0,0.0,0.0,-0.0011041479917539739
78,49,0.010804479904311687,0.009689125715145422,0.0,0.0,0.0,-0.0009315420009769248,-0.0010515368603525074,-0.0025182151758264774,0.0,0.0,0.0,0.0,0.0,0.0,-0.007999991868725017,0.01206361552159504,0.0,0.0,0.0017224201551163728,0.00021187882404556633,0.0,0.0,0.0,-0.0026119827840423186
79,133,0.010804479904311687,0.009689125715145422,0.0,0.0,0.0,-0.0009315420009769248,-0.0010515368603525074,-0.0025182151758264774,0.0,0.0,0.0,0.0,0.0,0.0,-0.007999991868725017,0.01206361552159504,0.0,0.0,0.0017224201551163728,0.00021187882404556633,0.0,0.0,0.0,-0.0026119827840423186
80,204,0.010804479904311687,0.009689125715145422,0.0,0.0,0.0,-0.0009315420009769248,-0.0010515368603525074,-0.0025182151758264774,0.0,0.0,0.0,0.0,0.0,0.0,-0.007999991868725017,0.01206361552159504,0.0,0.0,0.0017224201551163728,0.00021187882404556633,0.0,0.0,0.0,-0.0026119827840423186
