ClsNmCtnWeb,MtdNmCtnSend,MtdNmCtnExecut,MtdModFINAL,ClsNmCtnInput,ClsNmEndsReq,ClsNmCtnRedirect,ParamDfSiMtdRun,ParamTypCtnSql,ParamDfSiMtdDump,ParamDfSiMtdStream,MtdWritInvkd,MtdSetInvkd,MtdNmCtnHandl,ParamDfSiMtdLog,MtdModPRIVATE,ClsNmCtnManager,RtnTypResultSet,MtdExecutInvkd,ClsFINAL,ParamDfSiMtdPrint,MtdUpdatInvkd,ClsWebInvkd,MtdNmCtnLog,ParamTypCtnDb,ParamDfSiMtdExecut,MtdRunInvkd,ParamTypCtnStr,ParamDfSiMtdUpdat,MtdReplacInvkd,MtdNmCtnPars,ClsNmCtnSecurity,MtdModSTATIC,ClsSqlInvkd,ClsLogInvkd,MtdParsInvkd,ParamTypCtnWeb,ParamDfSiMtdHandl,MtdModPUBLIC,ParamTypCtn.io.,ClsNmEndsRender,MtdNmCtnWrit,InnerCls,MtdLogInvkd,MtdNmCtnPrint,MtdPutInvkd,ClsDbInvkd,ParamTypCtnStringbuilder,ParamDfSiMtdWrit,ClsNmCtnResponse,ClsNmCtnJdbc,MtdNmStrtSet,ClsSTATIC,MtdNmCtnUpdat,MtdNmCtnRedirect,ParamDfSiMtdSet,MtdNmCtnStream,ParamDfSiMtdPut,Implicit method,Cls.io.Invkd,Cls.net.Invkd,ClsNmCtn.io.,MtdHandlInvkd,ClsNmCtnHtml,MtdNmStrtOn,ClsAnonymous,ParamTypCtnChar[],MtdNmCtnReplac,MtdPrintInvkd,ClsNmCtnNet,MtdConstructor,ParamDfSiMtdSend,MtdSendInvkd,MtdNmCtnRun,ParamTypCtnCharsequence,ParamTypCtnByte[],MtdLoneGetterOrSetter,ParamDfSiMtdPars,MtdCtnParams,MtdNmCtnDump,MtdDumpInvkd,ClsNmCtnSql,ClsPUBLIC,MtdNmCtnSetheader
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0055221347471850315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012665818370973964,0.0,0.0,0.0,0.0,-0.0010282803089988746,0.0,0.0,-0.021443945044309354,0.0,0.0,0.0,-0.013230969884390896,0.0,0.0,0.0,-0.015527105466493099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07920066629293189,0.0,0.0,0.0,0.0,-0.001528206250392236,0.0,0.0,-0.07958051842156903,0.0,0.0,0.0,0.0,-0.01560399195470358,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005956607415649773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011827928801089434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021937992810170157,0.0,0.0,0.0,-0.014030591132019685,0.005936680259277433,0.0,0.0,-0.016000403867657335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07985851963511169,0.0,0.0,0.0,0.0,-0.003917902215268319,0.0,0.0,-0.07998354045179065,0.0,0.0,0.0,0.0,-0.016079051532699284,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043512270860571614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02401436623528328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010568953068903923,0.0,0.0,0.0,-0.007040228188205319,0.011996976167328735,0.0,0.0020087766423301234,0.8539980580262848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040561063042906284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041813457655951757,0.0,0.0,0.0,0.0,-0.007683248029202493,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005734888919071355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012142579893920336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02207553281433395,0.0,0.0,0.0,-0.01398415495785084,0.006058067792386768,0.0,0.0,-0.016301183661792774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08017214273065813,0.0,0.0,0.0,0.0,-0.004019705893635688,0.0,0.0,-0.07981390686147194,0.0,0.0,0.0,0.0,-0.016099131847492437,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005943002052083359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012105215331880368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022008161133809257,0.0,0.0,0.0,-0.014020581745470604,0.0060303797152166105,0.0,0.0,-0.016143590180669156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08023213973557697,0.0,0.0,0.0,0.0,-0.0039925035000662554,0.0,0.0,-0.07991801374321053,0.0,0.0,0.0,0.0,-0.015877602956210848,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005900844274894134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011988866529815375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02199786463125905,0.0,0.0,0.0,-0.013877833557413385,0.005885123180038976,0.0,0.0,-0.01620942921088473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08005581853446785,0.0,0.0,0.0,0.0,-0.003798126430787171,0.0,0.0,-0.08001718797516283,0.0,0.0,0.0,0.0,-0.016016885094985216,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0060770364724343235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119135152566709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022168089519815765,0.0,0.0,0.0,-0.013905668142138134,0.00582989126237371,0.0,0.0,-0.015918596435603692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.079687346223035,0.0,0.0,0.0,0.0,-0.003880429810763027,0.0,0.0,-0.08013624374921631,0.0,0.0,0.0,0.0,-0.015969996166038343,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005789884594120758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011969150450466629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02189402538674627,0.0,0.0,0.0,-0.01422283744143302,0.0060785815645467145,0.0,0.0,-0.015980963798736283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07989730878370153,0.0,0.0,0.0,0.0,-0.003996698445224463,0.0,0.0,-0.08015123752137497,0.0,0.0,0.0,0.0,-0.016114776043676077,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003309392683522747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02380002902228108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011456694679318017,0.0,0.0,0.0,0.8499294123634709,0.015175771725544008,0.0,0.0,-0.007937700017910571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0377137928075346,0.0,0.0,0.0,0.0,-0.001869149365868128,0.0,0.0,-0.03800249094248198,0.0,0.0,0.0,0.0,-0.008615992614659796,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006231708274009561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012139610369675818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02202688953960494,0.0,0.0,0.0,-0.014229016866127377,0.005844295007742389,0.0,0.0,-0.01619588462312859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07976530430827569,0.0,0.0,0.0,0.0,-0.0038230883473605263,0.0,0.0,-0.07994508778851289,0.0,0.0,0.0,0.0,-0.01576692563039863,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006188307446601849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01156709070836553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022373135793343768,0.0,0.0,0.0,-0.014006607171755317,0.0060813185399127,0.0,0.0,-0.016244099685469356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07998877844476973,0.0,0.0,0.0,0.0,-0.0030651687612486805,0.0,0.0,-0.0799029786357535,0.0,0.0,0.0,0.0,-0.015879333309336083,0.0,0.0
0.0,0.0,0.0,0.0,-0.0013664012929066327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005140664628745458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012650139476750413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0212281720634428,0.0,0.0,0.0,-0.013248371709863213,0.0,0.0,0.0,-0.01599078504084999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0793693581194203,0.0,0.0,0.0,0.0,-0.0014728422094912137,0.0,0.0,-0.07929477663147808,0.0,0.0,0.0,0.0,-0.01553876778055279,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006121552234804836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012187681737802138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022236251635662292,0.0,0.0,0.0,-0.013705862996174883,0.005932167588134446,0.0,0.0,-0.01602077617442951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.080211864236136,0.0,0.0,0.0,0.0,-0.0038029965703984397,0.0,0.0,-0.07987624307260018,0.0,0.0,0.0,0.0,-0.01614430240573047,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006015586222431063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01166064427610025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021995460425538283,0.0,0.0,0.0,-0.014047784217637352,0.006066596638777566,0.0,0.0,-0.01584160789686931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07981111911478043,0.0,0.0,0.0,0.0,-0.004030757080846146,0.0,0.0,-0.07993774200462127,0.0,0.0,0.0,0.0,-0.016047183952153966,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00591970240929985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011972747163585637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02193800863297251,0.0,0.0,0.0,-0.013961126272039869,0.00622266415832351,0.0,0.0,-0.01593794459809163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08012771848401995,0.0,0.0,0.0,0.0,-0.0041028887155625405,0.0,0.0,-0.08021405763360426,0.0,0.0,0.0,0.0,-0.015993964576318558,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005977178629643364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011642188738283156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022136399412468515,0.0,0.0,0.0,-0.014402011760218046,0.005830192060650885,0.0,0.0,-0.016149358518126596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08008070550429557,0.0,0.0,0.0,0.0,-0.002368761447194385,0.0,0.0,-0.0801251437003142,0.0,0.0,0.0,0.0,-0.016232821826673384,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002624018704961003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013070575281961907,0.0,0.0,-0.009772370166792973,0.0,0.0,0.0,-0.005794715179019491,-0.10692871356092776,0.0,0.0,-0.0071102141143259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001116820203734048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038233419236279285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040032817864399876,0.0,0.0,0.0,0.0,-0.007079853441363475,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0060855593448054385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012246707989027104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022145107996377134,0.0,0.0,0.0,-0.013873493275019319,0.005877222696532736,0.0,0.0,-0.01597020856027312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08025497633215717,0.0,0.0,0.0,0.0,-0.003535468100263459,0.0,0.0,-0.0801795587894202,0.0,0.0,0.0,0.0,-0.016079558287244042,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006085492171514356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011863120572610356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021806502748114392,0.0,0.0,0.0,-0.014096635018061663,0.005887570884319154,0.0,0.0,-0.01600030284455191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0798348300134302,0.0,0.0,0.0,0.0,-0.003986512807132749,0.0,0.0,-0.07996631359859906,0.0,0.0,0.0,0.0,-0.015974102255525244,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032315184955636744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023756650723576394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009423382010348943,0.0,0.0,0.0,-0.006774877912665387,0.011912587383342282,0.0,0.0,-0.007247159555219213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03968263356200118,0.0,0.0,0.0,0.0,-0.001721814298613844,0.0,0.0,0.8205490012931562,0.0,0.0,0.0,0.0,-0.008136853565662556,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006004127822219549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012323355105324662,0.0,0.0,0.0,0.0,-0.0012403028390161608,0.0,0.0,-0.021360277970843493,0.0,0.0,0.0,-0.013422055439110644,0.0,0.0,0.0,-0.01500176321559721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07904462738323303,0.0,0.0,0.0,0.0,-0.0013484590479940647,0.0,0.0,-0.0790655739154876,0.0,0.0,0.0,0.0,-0.015836167471822926,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001356862383244839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030268526253143316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010292651760225242,0.0,0.0,0.0,-0.004538644421684558,0.013113686524222047,0.0,0.0,-0.00761400807101997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8098511033157536,0.0,0.0,0.0,0.0,-0.0018862189579490454,0.0,0.0,-0.03999730627425404,0.0,0.0,0.0,0.0,-0.007547624224741258,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005895687655920794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011875371410079282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02187041751087673,0.0,0.0,0.0,-0.01404439610482465,0.005992344453800619,0.0,0.0,-0.016011583217493814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07998267624055984,0.0,0.0,0.0,0.0,-0.00408963643540258,0.0,0.0,-0.07987375796456483,0.0,0.0,0.0,0.0,-0.01609956073423667,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002466122344557183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024555185534355997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010711355395715525,0.0,0.0,0.0,-0.007390618821611077,0.012492218139325715,0.0,0.0,-0.007246641083696558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04013532247494212,0.0,0.0,0.0,0.0,-0.0025728617473989024,0.0,0.0,0.8211601735746593,0.0,0.0,0.0,0.0,-0.007684655380419501,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005630533041041415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012456105135027965,0.0,0.0,0.0,0.0,-0.0012403808105256875,0.0,0.0,-0.021422285245931066,0.0,0.0,0.0,-0.013096113943843423,0.0,0.0,0.0,-0.015418143500494797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07957697729298477,0.0,0.0,0.0,0.0,-0.0013496055450844305,0.0,0.0,-0.07947712751730633,0.0,0.0,0.0,0.0,-0.015244938237816074,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005955964400040763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012085181906430318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022077273225389275,0.0,0.0,0.0,-0.013864436126647405,0.005893228393911626,0.0,0.0,-0.016095489249644702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0799208149624634,0.0,0.0,0.0,0.0,-0.003836914794880985,0.0,0.0,-0.08035763959916792,0.0,0.0,0.0,0.0,-0.015869877942107532,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006071357672718769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011611778930220357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021931616198721263,0.0,0.0,0.0,-0.013762631485884578,0.005508957966393058,0.0,0.0,-0.016072774861152477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07987784788835374,0.0,0.0,0.0,0.0,-0.0027573842068848776,0.0,0.0,-0.08014746996566634,0.0,0.0,0.0,0.0,-0.016499654617231435,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00247275314993811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10782449155653259,0.0,0.0,0.0,0.0,-0.0006092641606578186,0.0,0.0,-0.010581074588269943,0.0,0.0,0.0,-0.007015558827163403,0.0,0.0,0.0,-0.00788835611812262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03591993996117775,0.0,0.0,0.0,0.0,-0.0008291254816932667,0.0,0.0,-0.0383443751869434,0.0,0.0,0.0,0.0,-0.008515060969501158,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006306849881552175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011792536533324922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022230912560219973,0.0,0.0,0.0,-0.014353693789514373,0.0058726011889493335,0.0,0.0,-0.016125932479062115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07997946144760446,0.0,0.0,0.0,0.0,-0.0026590055669829986,0.0,0.0,-0.07986192479351943,0.0,0.0,0.0,0.0,-0.016147357203818782,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005825951742931353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011947791086710643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021850126084051173,0.0,0.0,0.0,-0.013952456971298335,0.0059523575924961825,0.0,0.0,-0.015943744263805577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0801432487317962,0.0,0.0,0.0,0.0,-0.004057757855424939,0.0,0.0,-0.08003694935619463,0.0,0.0,0.0,0.0,-0.016089913673704666,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006316184174188961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011638932459939548,0.0,0.0,0.0,0.0,-0.0015437631783841999,0.0,0.0,-0.02213111837603852,0.0,0.0,0.0,-0.014322688766698554,0.005710892626962626,0.0,0.0,-0.016291212744998944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08028304789986304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08026573235015351,0.0,0.0,0.0,0.0,-0.016196077596576434,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00596424348267329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01202587837315414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022437803247684636,0.0,0.0,0.0,-0.014174991797575334,0.006412858909528418,0.0,0.0,-0.016150953259999577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07987211163817037,0.0,0.0,0.0,0.0,-0.0038669284157292756,0.0,0.0,-0.07981363308674126,0.0,0.0,0.0,0.0,-0.01615807235410881,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005341174056742723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012342402734347495,0.0,0.0,0.0,0.0,-0.0011736900296465957,0.0,0.0,-0.02136043701155634,0.0,0.0,0.0,-0.013309956552198682,0.0,0.0,0.0,-0.015315021885734668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07979296769371691,0.0,0.0,0.0,0.0,-0.0016036279221430137,0.0,0.0,-0.07901801729851858,0.0,0.0,0.0,0.0,-0.015427510284089972,0.0,0.0
