row,dataset_row,base_value,prediction,ClsNmCtnWeb,MtdModFINAL,ParamTypCtnSql,MtdNmCtnName,MtdNmCtnDecod,ClsNmCtnOutput,SoMtdRtnGet,SoMtdRtnRequest,MtdModPRIVATE,ClsNmCtnManager,MtdNmCtnUnescap,ClsFINAL,MtdCreatInvkd,SoMtdRtnLoad,ClsWebInvkd,ParamTypCtnDb,MtdCtnParams,ParamTypCtnStr,RtnTypConstant,MtdNmCtnCreat,MtdNmCtnPars,ClsNmCtnSecurity,MtdModSTATIC,ClsSqlInvkd,MtdNmCtnRequest,RtnTypByte[],ParamTypCtnWeb,MtdModPUBLIC,ParamTypCtn.io.,MtdDecodInvkd,MtdOutputInvkd,InnerCls,RtnTypServlet,MtdNmCtnReadNotThread,ClsDbInvkd,ClsSTATIC,MtdNmCtnRetriev,MtdGetInvkd,MtdNmStrtGet,MtdNmCtnStream,ImplicitMtd,Cls.io.Invkd,Cls.net.Invkd,SoMtdRtnCreate,ClsNmCtn.io.,MtdNmCtnObject,RtnTypCharSequence,MtdRequestInvkd,ClsNmCtnHtml,ClsAnonymous,ParamTypCtnChar[],RtnTypStr,SoMtdRtnUnescape,MtdUnescapInvkd,SoMtdRtnRead,RtnTypDocument,RtnTypNode,ClsNmCtn.net.,MtdReadInvkd,MtdConstructor,RtnTypRequest,MtdNmCtnLoadNotPayload,ParamTypCtnCharsequence,MtdLoadInvkd,ParamTypCtnByte[],SoMtdRtnDecode,ClsNmCtnSql,ClsPUBLIC
0,71,0.4772626896166132,5.551115123125783e-17,0.0,-0.003038287623281934,0.0,-0.0023088217856975708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016049212539889445,-0.0008919288834841593,0.0,-0.00199717662602265,0.0,-0.2834140349345812,-0.07878710270215691,-0.004270450733007082,-0.004846776508003732,-0.0011940677858139233,0.0,0.0,0.0,0.0,0.0,0.0,-0.015713774148040368,0.0,0.0,0.0,0.0,0.0,0.0,0.004258437923372025,0.0,0.0,-0.05811543695120618,0.0,0.0,0.0,0.0,-0.0019653836221607238,0.0,0.0,-0.001497072109818188,0.0,0.0,0.0,0.0,0.0,-0.006627166593106335,0.0,0.0,0.0,0.0,0.0,0.0,-0.002196723984039803,0.0,0.0,-0.0071816171334081955,0.0,-0.002645952385728577,0.0,0.0,0.0,-0.0032244317764387187
1,187,0.4772626896166132,0.01719059293426478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.133054893374606e-05,0.0,0.0,0.0,0.0,-0.44944473110389377,0.052836457389513695,-0.007434335022291725,-0.0016133956333489346,0.0,0.0,0.002847986807284879,0.0,0.0,0.0,0.0,-0.004986940506237109,0.0,0.0,0.0,0.0,0.0,-0.0007747900828772084,0.0024338089742908524,0.0,0.0,-0.02519711686354486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01842482156768702,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012226082391949887,0.0,0.0,-0.005716361958084692,0.0,-0.00333391832734381,0.0,0.0,0.0,0.0
2,70,0.4772626896166132,0.13953393655152768,0.0,-0.000789976583251805,0.0,-0.003166669938835536,0.0,0.0,0.0,0.0,0.014377168538053682,0.0,0.0,-0.009910263776412461,-0.0038468141920477046,0.0,0.0,0.0,0.17323669895317179,-0.2601403999382569,-0.0028970252828087015,-0.019686245364560404,0.0,0.0,-0.005483727789840689,0.0,0.0,0.0,0.0,-0.04920151081075316,0.004854092439545521,0.0,0.0,0.0,0.0,-0.007126866954455252,0.008453328240560085,0.0,0.0,-0.16187098614918366,0.0,0.0,0.0,0.005935360127689181,0.00043651093867101416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028439482527988966,0.0,0.0,-0.006711289104780199,0.0,-0.0015731321568228517,0.0,0.0,0.0,-0.009773056007968628
3,236,0.4772626896166132,0.9521592945920868,0.0,0.0,0.0009137719633286711,-0.0012673283447887033,0.0,0.0,0.0,0.0,0.020749857753893212,0.0,0.0,0.0003793800207525371,0.002032152439625329,0.0,0.00047197450486893155,0.0,0.2876668736197316,0.06888330467793886,-0.0010309053924759733,0.014594500025009026,0.00028542754288702076,0.0,0.005599574357003781,0.0,0.0,0.0,0.0,-0.0012114868892122506,0.005912504993048523,0.0,0.0,0.0,0.0,-0.0011140670135799475,0.007995969640017477,0.0,0.0,0.05538205568589101,0.0,0.0,0.0,0.010336778986017184,0.0,0.0,0.0,0.0008265880432007128,0.0,0.0,0.0,0.0,0.0,-0.0025576131645409375,0.0,0.0,0.0,0.0006076160225339523,0.0,0.0,0.0014384352974206895,0.0,0.0,-0.0011375191081878873,0.0,-0.0012984445306898453,0.0,0.0,0.00043720384578066485,0.0
4,135,0.4772626896166132,0.046397550817351474,0.0,-0.0014188281775749654,0.0,-0.006730481823856062,0.0,0.0,0.0,0.0,0.006652346216003294,0.0,0.0,-0.006609146161093733,-0.0012869384383181243,0.0,0.0,0.0,0.13894314453408274,-0.2328446822090182,-0.0030899855017334256,-0.013482096612812465,0.0,0.0,-0.003187538252523793,0.0,0.0,0.0,0.0,-0.030802923972015773,0.0,0.0,0.0,0.0,0.0,0.0,-0.1525564148897605,0.0,0.0,-0.10214341303084029,0.0,0.0,0.0,-0.0007229322129961207,-0.0013575114818748526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004051248053262899,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018686946398660427,0.0,0.0,-0.002752458612515689,0.0,-0.00198132959711932,0.0,0.0,0.00014043147151155736,-0.009714437353677052
5,203,0.4772626896166132,0.012017748955268248,0.0,0.0,0.0,-0.001971866700420728,0.0,0.0,0.0,0.0,-0.0012806196644788075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48146562994455144,0.03348259518894929,-0.008232471473243401,0.0,0.0,0.0,0.0018208436191691848,0.0,0.0,0.0,0.0,-0.011678167400998234,0.0,0.0,0.0,0.0,0.0,-0.0010831203639845679,0.0029323789487519093,0.0,0.0,0.029488298501496847,0.0,0.0,0.0,0.0035061301136140306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020313294587378395,0.0,0.0,0.0,0.0,0.0,0.0,-0.001234861568839955,0.0,0.0,-0.0038700921504087066,0.0,-0.001942451334265648,0.0,0.0,0.0,-0.003402611844756376
6,214,0.4772626896166132,0.9360032467532469,0.0,0.0008132202050643713,0.0014613376191061076,0.0,0.0,0.0,0.0,0.0,0.011120663755168948,0.0,0.0,0.020789492559833925,0.0009747077791996154,0.0,0.0,0.0,0.18145031429341224,0.0361284513076256,0.006485040649698022,0.002929355045332444,0.0,0.0,0.0020604784857043263,-0.002610032797509195,0.0,0.0,0.0,0.010503780173443738,0.0038718169131325294,0.0,0.0,0.0,0.0,0.0,0.004376363404749183,0.0,0.0,0.05278928104506864,0.0,0.002369089585720275,0.0,0.0070400461865545785,-0.0025000455796499836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13874868668103688,0.0,0.0,0.0,0.0014229009733386121,0.0,0.0,0.001612680152242206,0.0,0.0,0.0,0.0,-0.0002826046562865436,0.0,0.0,0.0009748705663857075,-0.023789337211738648
7,231,0.4772626896166132,0.7052449845905728,0.0,-0.001561225115581382,-0.0010326002822208429,-0.002205904381066291,0.0,0.0,0.0,0.0,0.019915349312377862,0.0,0.0,0.029479966378179578,0.0,0.0,0.0,0.0,0.23210420527431,0.06291676053130714,0.002553333805579526,-0.004891493774402106,0.0,0.0,0.003095330091168885,-0.002027187501000418,0.0,0.0,0.0,-0.0028443084614973337,0.003064980428967751,0.0,0.0,0.0,0.0,0.001588637865905239,0.005731031991407417,0.0,0.0,-0.0686602249801617,0.0,0.0,0.0,0.006199914902909335,0.0,0.0,0.0,0.0007388025828465527,0.0,0.0,0.0,0.0,0.0,-0.008586783518602936,0.0,0.0,0.0,0.0010410660378818869,0.0,0.0,-0.027266550733784523,0.0,0.0,-0.0030741362639243775,0.0,0.0,0.0,0.0,0.0,-0.018296669216639583
8,149,0.4772626896166132,0.9468677421539902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02997362852351191,0.0,0.0,0.0,0.0011207587103996522,0.0,0.0004149864525943964,0.0,0.27429215161362236,0.035371716597658615,0.0016491202550880748,0.007378233966636803,0.0,0.0,0.0057935191713601834,0.0,0.0,0.0,0.0,0.031838581252766875,0.005344916844856729,0.0,0.0,0.0,0.0,0.0,0.008577994179424535,0.0,0.0,0.04494503927323601,0.0,0.00046845695110754994,0.0,0.015045396728002248,0.0006192505743874801,0.0,0.0,0.0001810894052103042,0.0,0.0,0.0,0.0,0.0,0.0017612564249054178,0.0,0.0,0.0,0.0,0.0,0.0,0.000959218144566188,0.0,0.0,-0.0018283457276003388,0.0,0.0,0.0,0.0,0.0011203723916211226,0.0045777108040208625
9,27,0.4772626896166132,0.05152075702075709,0.0,0.0,0.0,-0.002798419051236872,0.0,0.0,0.0,0.0,0.002396672132762221,0.0,0.0,-0.002372597432273795,0.0,0.0,0.0022715416071202358,0.0,-0.3650253239460489,-0.03769592765705472,-0.003533608033377254,-0.0028965535750266717,0.0,0.0,0.005124331008565434,0.0,0.0,0.0,0.0,0.09498872278527394,0.0,0.0,0.0,0.0,0.0,0.0,0.0047841108020184216,0.0,0.0,-0.10458325516908264,0.0,0.0,0.0,0.004598322007889306,0.002351790109129092,0.0,0.0,-0.0010126853507584732,0.0,0.0,0.0,0.0,0.0,-0.009429111846300882,0.0,0.0,0.0,0.0,0.0,0.0,-0.002074178854648058,0.0,0.0,-0.006067923576983304,0.0,-0.00247797494732999,0.0,0.0,0.0,-0.0022898636084932034
