ClsNmCtnInput,ClsNmEndsReq,ClsAnonymous,ParamTypCtnSql,RtnTypStr,ClsNmCtnHibernate,MtdNmCtnExecute,ClsNmCtnDb,InnerCls,ClsNmEndsEncoder,MtdConstructor,ClsNmCtnJdbc,MtdNmCtnQuery,ParamTypCtnStr,ClsNmCtnDatabase,RtnTypResultSet,MtdCtnParams,ParamTypEqRtnTyp,ImplicitMtd,MtdMakedbInvkd,MtdNmCtnSaniti,ClsNmCtnSql
0.0,-0.00024348029823473692,0.0,0.0,-0.00044046310281037294,-0.0027899420421092147,0.0,0.0,0.0,0.0,0.0,0.00039607377845108076,0.0,-0.0027974040918868435,0.0,0.0,0.0004218951694591112,0.0,0.0,0.0,-0.0008006167647308677,-0.00047359309879234254
0.0,-0.0002285230961045596,0.0,0.0,-0.00042439700678994623,-0.0027852745128317358,-0.00011643451618396309,0.0,0.0,0.0,0.0,0.00041624609899123773,0.0,-0.00278153383750017,0.0,0.0,0.0004408309605486829,0.0,0.0,0.0,-0.0007861075181058616,-0.0004623370226778718
0.0,0.04027365975249012,0.0,0.0,0.012370359148695664,-0.0033691271479217534,-0.0009423244714118967,0.0,0.0,0.0,0.0,0.0015212575289027864,0.0,-0.01655256418860507,0.0,0.0,-0.008790931360017224,0.000745782279110322,0.0,0.0,-0.0016784227260902638,-0.002987955946128065
0.0,-0.00010303416928813798,0.0,0.0,-0.0002843963659303261,-0.002474129721029726,-5.3744915619191244e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023706398664650277,0.0,0.0,-0.0010525222634451758,0.0,0.0,0.0,-0.0006286284010594315,-0.0002681958637068864
0.0,-0.00011571911018284182,0.0,0.0,-0.0002760921861540301,-0.002468294586934735,-5.483400899119074e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.002377862195824142,0.0,0.0,-0.0010507979935281922,0.0,0.0,0.0,-0.0006260989091062421,-0.000265592575822529
0.0,-0.00021278092037220562,0.0,0.0,-0.00038972220417527305,-0.0026860217210134866,-0.00011629905243146915,0.0,0.0,0.0,0.0,0.0003777908069438074,0.0,-0.002636981706998083,0.0,0.0,0.0003873914809587526,-0.0005135010567990592,0.0,0.0,-0.0007523417969230849,-0.00040732925037484586
0.0,-0.00011017776766871398,0.0,0.0,-0.0002637860776324665,-0.0024628556121118286,-5.715370192850913e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023821379661200497,0.0,0.0,-0.0010659548757772654,0.0,0.0,0.0,-0.0006168046119274962,-0.00027642095337757343
0.0,-8.504055033521033e-05,0.0,0.0,-0.0002200739537634095,-0.0023385559098388488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022417857603483,0.0,0.0,0.0,0.0,-0.0017380402573124927,0.0,-0.0005561802499623234,-0.00018834394229232392
0.0,-0.0002252341046202816,0.0,0.0,-0.00042680710178546674,-0.0027804000625729717,-0.00011619761894616793,0.0,0.0,0.0,0.0,0.00041371644135648305,0.0,-0.0027863468802729902,0.0,0.0,0.0004374031042458159,0.0,0.0,0.0,-0.0007861111959921803,-0.00045755303206642837
0.0,-0.000110699908748854,0.0,0.0,-0.0002694612421789904,-0.0024646115581437966,-4.468801075568386e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023823898767010997,0.0,0.0,-0.0010689090016804577,0.0,0.0,0.0,-0.0006157127428384835,-0.0002788192254965367
0.0,-0.00010263573247692775,0.0,0.0,-0.00027897295073466493,-0.002471518606771335,-4.062264641328372e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023961311190011216,0.0,0.0,-0.0010529400685335612,0.0,0.0,0.0,-0.0006313660118851415,-0.0002611044307278676
0.0,-0.00108739749937466,0.0,0.0,-0.0014540181058236104,-0.0035395244158625957,-0.000506899034953389,0.0,0.0,0.0,0.0,0.001013019942568491,0.0,0.008833659361075526,0.0,0.0,0.001984449639547903,0.0,0.0,0.0,-0.0014087685277373015,-0.0018771143285135749
0.0,-0.00011234349992764635,0.0,0.0,-0.00027762948129981835,-0.002472748395824861,-4.874848595596507e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.002389063699349152,0.0,0.0,-0.0010472594809805935,0.0,0.0,0.0,-0.0006204757840464943,-0.00026702273915937233
0.0,-0.0001163151215168003,0.0,0.0,-0.0002806751529666646,-0.002470930819812739,-4.8264565952946085e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.002368118533562728,0.0,0.0,-0.0010489057126195325,0.0,0.0,0.0,-0.0006276565641228853,-0.00027442509598960615
0.0,-0.00011328955299394196,0.0,0.0,-0.00028413418994480133,-0.0024691687734089453,-3.720940401111695e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.002374268039802902,0.0,0.0,-0.001065319340032397,0.0,0.0,0.0,-0.0006155090358256031,-0.000276393230524194
